Unnamed: 0,flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,q_amp_true,q_amp_fit,q_amp_err,fit_error_q,u_amp_true,u_amp_fit,u_amp_err,fit_error_u,chi2dof,num_ps
0,140,9891,1.0659251837722643,0.7388896757842112,3224.634015438023,60.76577619475714,79.34046779008436,99.93692703751066,0.00014798389628982615,0.0001412640346825717,9.299639479861744e-06,0.04540941126522052,0.00019321914887425,0.00018161193156073722,9.339082725203613e-06,0.060072810490780844,0.9904611222124239,0.0
1,152,9809,1.7158370095244984,1.0175769685388587,1292.951117746396,-26.061143072407724,90.7161868875534,94.38543182958917,-6.346713125593638e-05,-6.704970549115732e-05,9.281312635305619e-06,0.05644771024507014,0.0002209226250834011,0.0002159439317662037,9.300048040929263e-06,0.022535914170483357,1.0354927630256932,0.0
2,160,9893,1.281600817240726,0.7310376605341364,1136.8140050237696,-26.351610024552443,-86.71453453009987,90.63011557786945,-6.417451021188091e-05,-6.237307882233788e-05,9.326319526268846e-06,0.028070824126204597,-0.0002111773351432977,-0.00021248873040804821,9.313638144236452e-06,0.006209924298271196,0.9883708167706151,0.0
3,350,9785,2.000742042706263,0.8759571604966708,517.9849884555767,-26.461111414292727,38.30148829873431,46.55313548170192,-6.444118075108348e-05,-6.601631748633785e-05,9.32513166443708e-06,0.024443014806613175,9.327624572719477e-05,9.153346499799029e-05,9.295593059530452e-06,0.018684078841483362,0.9844469650772412,0.0
4,412,9641,3.0962038789677027,1.0188201606618688,444.7480637869484,-36.45626502756451,-18.37844893476572,40.82678832589964,-8.878254308251555e-05,-8.754572693446013e-05,9.296122873457123e-06,0.013930848397819792,-4.475733959874758e-05,-3.7192870881727375e-05,9.306162659675465e-06,0.1690106870702359,1.0161880755920396,0.0
5,416,9746,2.158972284716985,1.0258608002251488,357.894268581764,-21.557949148298697,-34.25097414030217,40.47066099089908,-5.2500428872303836e-05,-5.0004130562200677e-05,9.339670089418604e-06,0.0475481508193938,-8.341196183784305e-05,-8.53963148150808e-05,9.364673176086421e-06,0.02378978906041602,0.9997697544617306,0.0
6,418,9797,0.7305278807491334,1.2787228927950365,2307.237584248555,37.95858106836237,-13.673739349638284,40.34631364233026,9.244115809737904e-05,9.576513337587148e-05,9.310121407046855e-06,0.035957741626201946,-3.3299882804518073e-05,-3.495774740054999e-05,9.321498999114721e-06,0.04978589882024989,0.9233970371739687,0.0
7,420,9850,0.8618008418776082,0.976007950926918,559.515447774843,3.4588022234964853,-39.90773717430471,40.05734388591743,8.423278061789757e-06,1.5281978707473915e-05,9.35303119189041e-06,0.8142555185014085,-9.718797008756865e-05,-9.821927302912923e-05,9.350184149526747e-06,0.010611425885645578,1.0297903211902277,0.0
8,442,9886,1.5303317501723588,0.7340928495581129,571.9318976735369,7.839669578933953,-37.63358879132491,38.44148051807316,1.9092076536587783e-05,2.000264227991716e-05,9.331268541240524e-06,0.04769338429920822,-9.164969904868748e-05,-0.00010196713241783647,9.410923979664705e-06,0.11257465628630171,0.9478389782623962,0.0
9,445,9644,2.6716019433415648,0.9064033492953304,1132.8693356637166,-25.878160581688096,-28.20042108982193,38.27457308364013,-6.302151098042605e-05,-4.952478407916082e-05,9.280775996740734e-06,0.2141606364445499,-6.867695027066401e-05,-7.725795783631169e-05,9.288013186641838e-06,0.12494741731874962,0.9872382144047356,0.0
