flux_idx,index,lon,lat,num_ps,chi2dof,true_q,fit_q,true_u,fit_u
211,9891,1.0659251837722643,0.7388896757842112,0.0,0.9931849810232918,8998.415188608751,8604.096230633693,11749.022478465713,12418.033308741773
214,9893,1.281600817240726,0.7310376605341364,0.0,0.9946302298939543,-4274.987054161871,-5768.479192603946,-14067.584947502486,-15089.632437143162
217,9809,1.7158370095244984,1.0175769685388587,0.0,1.0109966591097337,-4034.054925597454,-6127.510590824383,14042.134664945237,15484.729020018687
474,9785,2.000742042706263,0.8759571604966708,0.0,1.000721276000909,-4127.471602028688,-3762.5278031760395,5974.363767013579,6410.330706433384
562,9797,0.7305278807491334,1.2787228927950365,0.0,0.9962853149129673,5739.000508729492,6757.182639669062,-2067.3480113094784,-2989.441737950772
571,9644,2.6716019433415648,0.9064033492953304,0.0,0.9754784167563502,-4063.792383297812,-2670.7452333563238,-4428.469947423661,-4189.768400861883
576,9746,2.158972284716985,1.0258608002251488,2.0,1.0016117096235495,-3179.0648090888526,-753.3243469262554,-5050.85459741146,-5487.7370290929
598,9886,1.5303317501723588,0.7340928495581129,0.0,1.0002315180440229,1188.7923185869456,-81.28892374182189,-5706.684551630097,-5983.748530085449
634,9761,2.042547301875515,1.076602338457689,2.0,1.0016117096235495,2091.3052301460466,1955.5605671631467,5065.168486672536,6536.704964305573
665,9642,3.150332247396144,1.0266886538231188,0.0,0.9830234984958655,-2262.7562449546635,-1850.4304719575885,4688.633438454359,5079.953145049251
735,9733,2.976955925180019,1.4547152924367677,0.0,0.990251657916889,70.97755456041897,509.19136301724666,-4719.815573463854,-5821.638701704402
892,9823,1.8359307386424428,0.8678950099994327,0.0,1.0009017134882459,1758.1394826408984,1532.4176962163037,3459.044210056127,4413.606367898173
1136,9666,3.13797330721469,1.1347830294063874,0.0,1.0063817453256927,1847.0348507831068,4527.73162984231,-2435.924813375256,-3625.9991846807334
1235,9696,3.1244939998148125,1.2952347983361887,0.0,1.0115839503131316,-2563.9594014426716,-4876.951422592217,-1103.1129631952638,-3900.6109605773836
1400,9751,2.1226482971945013,1.051480595951507,2.0,1.0016117096235495,-1353.5256682021377,-3239.597472238647,2053.7284584419053,1507.5073297348317
1451,9759,1.976480896942039,1.219348055744519,0.0,1.0075315267216491,-1949.0220688674547,-3435.950098345602,1306.5711656896947,1593.4965017306417
1520,9727,3.5195487663510225,1.4539165782845889,0.0,0.9920430815074706,-2172.4698548699957,-3095.2159167754817,570.5987920954641,411.20716547783155
1630,9669,2.931560217907723,1.1090198046419295,0.0,1.0066950056843764,-1619.4506474982886,-3905.502933776747,-1296.7284934363647,98.46997246076421
1724,9775,0.98752269074238,1.4079550369832146,0.0,0.9963886731913772,377.092498332879,1434.450486448466,1914.4621858707808,4296.387079907683
1796,9824,1.152439954821846,1.1278384745910857,0.0,0.9969576100699756,830.6571187184438,522.8691679177731,-1643.154305699253,-2454.3337006299407
1810,9779,1.7561643496996635,1.2124623725359045,0.0,1.0017379145614207,-881.727979989267,698.9871915903346,1587.1607621126172,1501.4936011907207
1996,9634,3.3225829280302195,0.997240003325038,0.0,0.9997532040986499,1431.1114165646284,765.5470279680628,605.0545145195254,-2449.423693310583
