flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,num_ps,chi2dof,true_q,fit_q,fit_q_err,true_u,fit_u,fit_u_err
138,9891,1.0659251837722643,0.7388896757842112,3227.349942956597,60.81695578380964,79.40729179515779,100.02109827956896,0.0,0.9833737823990765,503.93984771053385,530.406467016988,31.542985904627983,657.9825974290334,622.9708371247164,31.628194357169946
149,9809,1.7158370095244984,1.0175769685388587,1251.9344966811798,-25.234398723564524,87.83837394398786,91.39121848440188,0.0,0.8753196224605317,-209.09660613439235,-182.53161377010224,31.54391260122395,727.8440069546892,742.3018388771604,31.628470249696647
169,9893,1.281600817240726,0.7310376605341364,1062.8529350333913,-24.637175416276897,-81.07289066468171,84.73372417886418,0.0,0.8925277547855499,-204.14791018858455,-171.63175763691436,31.631574758055038,-671.7840386527353,-698.6376269522616,32.04204790432573
367,9785,2.000742042706263,0.8759571604966708,498.69170993849457,-25.475519932366463,36.8748807756678,44.81918058202443,0.0,0.9120169790082202,-211.094578306419,-175.90121161355768,31.712715808083246,305.5516601076096,269.45029868376304,31.600764404747835
397,9641,3.0962038789677027,1.0188201606618688,449.0887440783093,-36.8120731895031,-18.55782008345077,41.225252197640486,0.0,1.029370473769517,-305.03122555117744,-301.4027920456788,31.59615336561177,-153.7733170982444,-158.26328483787938,32.13435222547197
403,9746,2.158972284716985,1.0258608002251488,359.31515003989983,-21.64353668883584,-34.38695445167149,40.63133417526814,0.0,1.1003718497120882,-179.3421002797529,-172.50846095914758,31.850909503972815,-284.93627091768406,-324.12580800808456,31.71706156427436
407,9850,0.8618008418776082,0.976007950926918,562.9107412979228,3.4797911860599946,-40.14990829234542,40.300422858604456,0.0,0.9758880050685916,28.834153531150058,-23.0094102266798,31.377647486852283,-332.6891063466023,-319.57678818084884,31.427290681923807
414,9694,2.4866819015914485,1.0589021011364903,626.5357257490629,10.15733744741581,38.61090278104437,39.924595396671656,0.0,1.0433121629803446,84.16546044479746,95.36773775097791,31.226693014299272,319.93663965379903,356.02951684336614,31.607921932604967
417,9797,0.7305278807491334,1.2787228927950365,2273.651406618672,37.406022608391055,-13.474692384645625,39.75899724892832,0.0,1.025635459543112,309.9527934896673,296.88768549231725,31.78959421549672,-111.65363903453253,-173.615057668155,31.824076895922786
448,9886,1.5303317501723588,0.7340928495581129,562.3656056842879,7.708541085145827,-37.004118918346,37.798497623377486,0.0,0.9773377649657335,63.874308907006,85.61701952823688,31.709273270264877,-306.62254978139003,-280.5000577938065,31.749770503787317
462,9644,2.6716019433415648,0.9064033492953304,1085.2082342251615,-24.78943693307381,-27.013997300370065,36.66431826180933,0.0,1.001803435588457,-205.40957553499834,-165.9252381879285,31.686295605182593,-223.8426687122238,-185.5859844956747,31.68255782066403
470,9761,2.042547301875515,1.076602338457689,473.1754411656585,13.706102459832808,33.19635854867625,35.914557849592214,0.0,0.9971957763779636,113.57114306849073,134.31747916408582,31.42455444321471,275.0707866903408,267.1554372718457,31.647647829921226
475,9861,1.4002910844846814,0.8559921400285055,766.3902859404315,-31.193565688408924,17.08899924565769,35.56785677511609,0.0,1.0401943136104883,-258.4752975542741,-220.47635412773778,31.95490699153089,141.60241278756604,99.91524020550396,31.303753357564425
556,9642,3.150332247396144,1.0266886538231188,581.1832762373969,-13.626151347620503,28.23460502577178,31.35067657179981,0.0,1.049987518531728,-112.9086542807293,-137.78149015429335,31.79761781483152,233.9568361072481,219.1166056652508,32.17430320127204
576,9733,2.976955925180019,1.4547152924367677,329.8159431350763,0.457695769777411,-30.43553184500133,30.43897311188013,1.0,0.8754050327761802,3.7925465611809983,17.312483318148598,32.20583989640272,-252.1940976046385,-248.14697205322028,32.61880903080453
656,9823,1.8359307386424428,0.8678950099994327,797.9639048790863,12.500978561838224,24.59499825884655,27.589643063225807,0.0,0.994017241711699,103.58527735389357,135.7188463569358,31.461149245466622,203.79842294414132,212.05024899700533,31.37055779138379
702,9647,2.7488935718910694,0.959307017980425,609.2373796996773,15.68440080339482,20.632538768267565,25.917215988327065,0.0,0.9847074431806231,129.96366638919997,150.32130186516426,31.61117863567212,170.96479609606544,203.32447938205965,31.34326717718099
729,9632,3.289566220606704,0.9847587795592968,650.8942160531685,-9.038220475989087,23.23204036309504,24.92823958495797,0.0,0.9742663981785873,-74.89226304642993,-55.03030560594979,31.45061273198762,192.50471733903873,151.60844693509833,31.243920336812906
733,9760,1.505563921197102,1.4507215337648471,921.040404926443,21.33663483281841,-12.781010407901483,24.871795533011404,1.0,1.0192100565576805,176.79905825158423,169.015541063422,36.276508863585136,-105.90566981748326,-106.40490914007455,33.33540160143003
757,9734,2.567585300216503,1.3779351414985066,904.9174573719866,-23.807966896261284,5.490088740336213,24.432772296860616,0.0,1.0258037086017537,-197.2769445193659,-192.1991888407341,32.031973699483544,45.49182786388129,12.892202325820072,31.92378746380069
792,9887,1.1477038256515248,0.7718949982558877,1259.4624476901497,12.579054393747755,19.444654881108303,23.15873944942328,0.0,1.031426481941736,104.2322272436945,110.42645323312192,31.732216228742388,161.1217841024892,150.73352346523956,31.513178695265793
838,9837,1.41617280777493,1.0022260386211457,510.7032289811768,-6.684734772656474,21.198638050510333,22.22763896992452,0.0,0.9289903230402009,-55.39087216553204,-26.80968272238881,31.618911477460053,175.65559297015707,191.04525004058004,31.554794515914395
882,9643,2.579313877170057,0.8568432171980903,497.2184463934733,-12.400405312774854,17.450154399202912,21.40742722694896,0.0,1.0844879647866714,-102.7519099621268,-126.0808215265793,31.753652437633463,144.59500705230406,113.20674472345273,31.55864200813666
886,9807,1.516067224006115,1.1266124035913023,849.0778049932655,-20.016850065476422,7.432873287657799,21.352327551209505,0.0,1.0738125212583898,-165.863092679265,-145.7045361352147,31.58552994454176,61.5900777070978,102.55507354503106,32.065890285488464
890,9663,2.4806640236898354,0.8751090696129726,776.3934891890467,-7.058222416263289,-20.10683962331276,21.30970443988048,1.0,0.9437922432237191,-58.485655582677204,-74.70442189482603,32.27830123470755,-166.60876176919425,-124.58816940833606,31.843720994336216
913,9765,1.5180457038801425,1.4103549507826931,318.357830236276,-15.439552898884267,-13.995921697040242,20.83904071369715,0.0,0.917738421063655,-127.93481416992893,-108.70664004104006,31.8189517307961,-115.97263555326877,-123.75962647628661,32.08981607675389
926,9690,3.044310381078064,1.2181332433948224,840.147124586211,-7.32674370960127,19.26553162027125,20.6116928464853,0.0,0.9677401072002421,-60.7106696092392,-118.20771244590237,31.623027389109836,159.63753768429424,172.59857585714138,32.04289460509112
937,9666,3.13797330721469,1.1347830294063874,714.1841201424415,12.306946088070198,-16.230768650678844,20.36906411709987,0.0,0.9895681196366135,101.97749061051982,86.61498971636837,31.356119874110608,-134.49096516970783,-106.69952849666845,32.05112168693063
941,9743,2.303283456026622,1.3811392211255948,859.3519981863755,20.221340185373723,2.025330742654255,20.322513710408725,0.0,0.986441427497461,167.55753329292668,159.50061780588496,31.79337919130664,16.782241939974874,76.93626053138351,31.826882966211823
942,9667,3.562590879379344,1.164137224418048,362.1779532190754,20.312936960242546,0.5856921436108117,20.32137896988969,0.0,1.0251727846819385,168.31652006204837,133.6944276158826,31.680725914260464,4.853146722859528,25.33109577479937,31.65246500386225
953,9817,1.6746552690597485,1.005548043372414,758.8123170492507,-17.816644824252386,-9.394696762982154,20.14182613523279,0.0,0.9393836182372244,-147.6318103024261,-101.42717007090279,31.700116183096576,-77.84608741110696,-61.37688398343593,31.87100088796918
954,9754,2.0934108941683864,1.0341350558700115,592.5691097053135,20.06024398381851,-1.4769826087471989,20.114543651717987,0.0,1.0772053324886324,166.22266221573784,112.88498381280647,31.63140107664772,-12.238534160917617,-18.401567025050472,31.732757995571966
1006,9782,1.9917383068021592,0.9219868337305503,463.0942374349268,-15.29713923689825,-11.32477526848366,19.03294521913808,0.0,0.9798511591333954,-126.75474985713676,-134.8187178173982,31.61761398355698,-93.83905278723213,-56.58967131565973,31.334573016099515
1018,9624,3.3208855676583013,0.9697501773412222,603.6988280148144,1.527891103767302,18.811477578339968,18.87342417012235,1.0,0.9375315035862751,12.66037078356608,-63.30090925372749,32.29998567998266,155.87516711190668,167.22746375832145,32.41955381582359
1023,9826,0.9151916627006884,1.1429462673679935,355.0876446346064,-18.67941858168055,-2.232026283637764,18.812299696753783,1.0,0.9600803288762685,-154.78090335260373,-108.7016702424449,32.62456503456958,-18.494957055409927,26.054906958662205,32.120737108856886
1026,9710,3.591178050861697,1.3999536071547776,478.3337427647727,8.171434181743795,16.921206902438435,18.79094408542852,0.0,0.9191545598731906,67.70992141998774,70.65160087024077,31.476283193459246,140.2120563187305,96.22559757084191,31.882341161185693
1027,9773,1.1323911762048722,1.4027544128059766,526.5517589435574,15.968121567159558,9.893943369331492,18.78486150545499,1.0,0.9948691835356709,132.3146258649122,115.87171550162202,32.38066358068551,81.98293141342816,63.87137281763881,33.13610731789625
1040,9635,3.0702415909314187,0.978509377322622,339.13605087486366,-7.079285522061703,17.190815215395485,18.59140692020766,0.0,1.0196956905985055,-58.66018813189087,-32.58625272903994,31.481273979541072,142.44607757846018,146.6563487024141,31.685430630480482
1052,9792,1.5480677625808226,1.1966494253321391,454.3922663514916,18.375841719010108,1.8500579501407832,18.46873772895678,0.0,0.9337769534108938,152.26541279621333,149.04403089338524,31.532860904659657,15.329901170387181,-41.73852441314361,31.98738743374536
1065,9894,1.5121215616582708,0.7046752451648378,1674.9685433045431,4.6133386570459125,-17.65314153294127,18.24599406847021,0.0,0.976512312510595,38.22692455263839,41.37995863001386,32.30344282213241,-146.27699366187616,-163.5905755744113,31.42051730185436
1076,9697,3.69187971629383,1.3237846097408774,371.8060615382935,3.546629113278075,17.757066815315067,18.10778837822872,1.0,0.9908298820311408,29.38798419283757,-8.146281555866778,33.399721009451724,147.13813658324986,157.00954766941294,32.34147178036376
