flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,norm_true,fit_norm,norm_error,fit_error,chi2dof,num_ps
127,9891,1.0659251837722643,0.7388896757842112,3224.634015438023,60.76577619475714,79.34046779008436,99.93692703751066,0.007853004365216984,0.007733696568819722,0.00019338708406650175,0.015192630851665759,1.0250959025423145,0.0
195,9797,0.7305278807491334,1.2787228927950365,2307.237584248555,37.95858106836237,-13.673739349638284,40.34631364233026,0.005618853716096958,0.005768052430371424,0.00019340306059288442,0.026553229860218696,1.0549305888069795,0.0
272,9894,1.5121215616582708,0.7046752451648378,1706.6401790258917,4.700571328960399,-17.98694115574831,18.59100381794907,0.004156208956297482,0.003970893796576998,0.00019316690000466567,0.04458754640805417,1.0628600024889838,0.0
345,9706,3.480179657101685,1.367919153261963,1418.5274819413858,-17.331944755918684,0.5513779772125809,17.34071298118887,0.003454563356503197,0.0033279680133284206,0.00019338934434402983,0.036645830488666965,0.9988082788725333,0.0
378,9758,1.4979243322528657,1.4547152924367677,1341.2393748072068,3.2748819607771456,-15.358754464708095,15.704018293551956,0.003266342355360647,0.0035653794792640577,0.00019452746971431226,0.0915510658007535,1.092951018536732,1.0
404,9809,1.7158370095244984,1.0175769685388587,1292.951117746396,-26.061143072407724,90.7161868875534,94.38543182958917,0.003148745167068333,0.003406668348741596,0.00019336853924300438,0.08191300597164713,0.980478083754756,0.0
423,9887,1.1477038256515248,0.7718949982558877,1256.6958897688803,12.551423016060454,19.40194240160061,23.107868544786207,0.0030604522128272315,0.0030849776943509296,0.00019365238674435127,0.008013678965776639,1.0249745767897023,1.0
477,9680,3.68184853309368,1.2371505087966517,1143.1314976472147,0.0,-0.0,0.0,0.002783886976960143,0.0028169379878068704,0.00019338250113853212,0.011872253119563496,1.0495358923229197,0.0
479,9717,2.8870038421495186,1.3823406246807042,1140.8870910531723,15.73098424946947,-2.929746861427293,16.001477498315573,0.002778421136590056,0.002666441292591141,0.00019338191245618966,0.04030340920035892,0.9623327852075608,0.0
481,9893,1.281600817240726,0.7310376605341364,1136.8140050237696,-26.351610024552443,-86.71453453009987,90.63011557786945,0.0027685018830513075,0.003063172046246944,0.0001931470880802066,0.10643668512548221,1.0769693850254525,0.0
485,9644,2.6716019433415648,0.9064033492953304,1132.8693356637166,-25.878160581688096,-28.20042108982193,38.27457308364013,0.0027588953647439494,0.0028230622853016706,0.0001932987855256692,0.02325819289042755,0.9918347302648178,0.0
502,9727,3.5195487663510225,1.4539165782845889,1098.277886928592,-14.833361337100976,3.895979519666049,15.336468464893064,0.002674654239513738,0.002654048288471773,0.0001933962132377048,0.00770415507826963,1.044675038206032,0.0
524,9618,2.5435877361959465,0.7528153711172683,1063.8206322147405,6.538907129168311,12.025768413278042,13.68855041170116,0.002590739919195278,0.002637166403898,0.00019339605512101363,0.017920164181182162,1.075914498460863,0.0
589,9840,1.0759291800955066,1.0452904194257904,975.6559158306588,17.508102367112723,-2.7120235989312302,17.716904935638674,0.0023760309322815296,0.0021463487236749908,0.00019335392229541328,0.09666633775091125,1.0799881274060976,0.0
624,9824,1.152439954821846,1.1278384745910857,925.4372738513298,5.85245890733418,-11.576970612556286,12.972182693210383,0.0022537326457811404,0.0021477497943550553,0.00019340318876561184,0.047025476435494255,0.9444380943514066,1.0
650,9760,1.505563921197102,1.4507215337648471,898.8657237296646,20.82294067488664,-12.473298792154772,24.2729899499056,0.0021890225118257763,0.0023991962855042736,0.0001945303115457322,0.09601261409742183,1.033560583829056,1.0
665,9734,2.567585300216503,1.3779351414985066,883.6737237786278,-23.24905392356595,5.361204076156662,23.85919146758909,0.0021520251839551707,0.002464884673011956,0.00019339689292545035,0.14537910215427235,0.9699757699281846,0.0
674,9695,2.8781732200740646,1.2472535709787684,872.792517290345,0.1468524876690775,-12.339509784854808,12.340383599534585,0.0021255260024535746,0.0023329994110175886,0.00019308552804384992,0.09761038365304378,0.9881658114818599,0.0
701,9622,3.1176693135511155,0.9454955881179958,850.8331299101466,10.65239696431917,-5.923170774663732,12.188417170053986,0.0020720479444387443,0.001997797029380533,0.00019335388184000125,0.03583455453214598,1.0818390460494618,0.0
729,9807,1.516067224006115,1.1266124035913023,826.4122585872142,-19.482514058347338,7.234457861602652,20.78234189366073,0.002012575394008757,0.002229806331617185,0.00019338160716397476,0.10793679494199504,0.9740642275275488,0.0
748,9743,2.303283456026622,1.3811392211255948,814.4666051244357,19.165145745405887,1.9195443284068645,19.261034807906046,0.001983483947246286,0.0019050920324566647,0.00019313452316693433,0.03952233387038729,1.0058146885698283,0.0
758,9690,3.044310381078064,1.2181332433948224,808.9621035344232,-7.054785798732381,18.55042352602176,19.846617234702176,0.0019700787438006353,0.0019248087167412105,0.00019317554270395108,0.022978790671123545,1.0253851456112566,0.0
787,9780,1.9604208961102143,1.0030566905872031,785.296547569001,-2.2090043817542813,4.646971524502785,5.14529345209283,0.0019124456253096667,0.001709919878509698,0.00019337062258600228,0.10589882615207706,1.0355730709047104,0.0
