flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,norm_true,fit_norm_arr,norm_error,fit_error,chi2dof,num_ps
127,9891,1.0659251837722643,0.7388896757842112,3224.634015438023,60.76577619475714,79.34046779008436,99.93692703751066,0.007853004365216984,0.007850802380565024,3.2548507171402397e-06,0.0002804002837070078,1.0517360375323588,0.0
195,9797,0.7305278807491334,1.2787228927950365,2307.237584248555,37.95858106836237,-13.673739349638284,40.34631364233026,0.005618853716096958,0.00561712328002067,3.253799987233078e-06,0.0003079695901907337,1.0484352347341392,0.0
272,9894,1.5121215616582708,0.7046752451648378,1706.6401790258917,4.700571328960399,-17.98694115574831,18.59100381794907,0.004156208956297482,0.0041548435325152846,3.2527083112785828e-06,0.0003285262595203529,1.049253873205797,0.0
345,9706,3.480179657101685,1.367919153261963,1418.5274819413858,-17.331944755918684,0.5513779772125809,17.34071298118887,0.003454563356503197,0.003454250884926666,3.252727912323762e-06,9.045182973494439e-05,1.0026919005464268,0.0
378,9758,1.4979243322528657,1.4547152924367677,1341.2393748072068,3.2748819607771456,-15.358754464708095,15.704018293551956,0.003266342355360647,0.0032604788619720114,3.2860826931198437e-06,0.0017951251738852541,0.9936198152869787,1.0
404,9809,1.7158370095244984,1.0175769685388587,1292.951117746396,-26.061143072407724,90.7161868875534,94.38543182958917,0.003148745167068333,0.0031526838034422336,3.24845472125042e-06,0.0012508590454044053,0.9330425856842196,0.0
423,9887,1.1477038256515248,0.7718949982558877,1256.6958897688803,12.551423016060454,19.40194240160061,23.107868544786207,0.0030604522128272315,0.0030561707060159098,3.2925537118964378e-06,0.0013989784886614788,1.0165769936829014,1.0
477,9680,3.68184853309368,1.2371505087966517,1143.1314976472147,0.0,-0.0,0.0,0.002783886976960143,0.0027868504602642447,3.248459275128745e-06,0.0010645127940278275,1.141316077366107,0.0
479,9717,2.8870038421495186,1.3823406246807042,1140.8870910531723,15.73098424946947,-2.929746861427293,16.001477498315573,0.002778421136590056,0.002778963270014773,3.250574829386345e-06,0.00019512284065835417,1.0109624344313688,0.0
481,9893,1.281600817240726,0.7310376605341364,1136.8140050237696,-26.351610024552443,-86.71453453009987,90.63011557786945,0.0027685018830513075,0.0027593972547033043,3.2548611839985225e-06,0.003288648060433509,0.927039624986833,0.0
485,9644,2.6716019433415648,0.9064033492953304,1132.8693356637166,-25.878160581688096,-28.20042108982193,38.27457308364013,0.0027588953647439494,0.0027573023633795535,3.247412321595545e-06,0.0005774055024894627,1.0486007759920954,0.0
502,9727,3.5195487663510225,1.4539165782845889,1098.277886928592,-14.833361337100976,3.895979519666049,15.336468464893064,0.002674654239513738,0.0026767141456708215,3.25165521553733e-06,0.0007701579242100082,0.9915314288720838,0.0
524,9618,2.5435877361959465,0.7528153711172683,1063.8206322147405,6.538907129168311,12.025768413278042,13.68855041170116,0.002590739919195278,0.002586948311158402,3.2505782257621907e-06,0.001463523223146898,0.9041749434779628,0.0
589,9840,1.0759291800955066,1.0452904194257904,975.6559158306588,17.508102367112723,-2.7120235989312302,17.716904935638674,0.0023760309322815296,0.002373361630662876,3.2527190770340574e-06,0.0011234288166822714,0.9141016219554083,0.0
624,9824,1.152439954821846,1.1278384745910857,925.4372738513298,5.85245890733418,-11.576970612556286,12.972182693210383,0.0022537326457811404,0.0022591667805944527,3.3073554832148324e-06,0.002411171007122217,0.9689286384533806,1.0
650,9760,1.505563921197102,1.4507215337648471,898.8657237296646,20.82294067488664,-12.473298792154772,24.2729899499056,0.0021890225118257763,0.002190862791788217,3.2853103773551173e-06,0.0008406857181682555,1.0219965835630453,1.0
665,9734,2.567585300216503,1.3779351414985066,883.6737237786278,-23.24905392356595,5.361204076156662,23.85919146758909,0.0021520251839551707,0.002144562440496052,3.251657247041852e-06,0.003467777010584522,1.0941514302772348,0.0
674,9695,2.8781732200740646,1.2472535709787684,872.792517290345,0.1468524876690775,-12.339509784854808,12.340383599534585,0.0021255260024535746,0.0021183134496501415,3.244263228318169e-06,0.003393302549631219,0.9900952612234672,0.0
701,9622,3.1176693135511155,0.9454955881179958,850.8331299101466,10.65239696431917,-5.923170774663732,12.188417170053986,0.0020720479444387443,0.0020681878819994053,3.2516518308392094e-06,0.0018629213912250916,1.0845162642641428,0.0
729,9807,1.516067224006115,1.1266124035913023,826.4122585872142,-19.482514058347338,7.234457861602652,20.78234189366073,0.002012575394008757,0.0020092216564525783,3.2505548513514938e-06,0.0016663910162880962,0.9632776911132002,0.0
748,9743,2.303283456026622,1.3811392211255948,814.4666051244357,19.165145745405887,1.9195443284068645,19.261034807906046,0.001983483947246286,0.0019901824937220915,3.2527289692274586e-06,0.003377161930201239,0.9789047996778668,0.0
758,9690,3.044310381078064,1.2181332433948224,808.9621035344232,-7.054785798732381,18.55042352602176,19.846617234702176,0.0019700787438006353,0.0019642364060769315,3.254848030048588e-06,0.0029655351300491403,1.0117481764683818,0.0
787,9780,1.9604208961102143,1.0030566905872031,785.296547569001,-2.2090043817542813,4.646971524502785,5.14529345209283,0.0019124456253096667,0.001909783160323259,3.249497821647602e-06,0.0013921781362942647,0.9563590056619216,0.0
