Unnamed: 0,flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,q_amp_true,q_amp_fit,q_amp_err,fit_error_q,u_amp_true,u_amp_fit,u_amp_err,fit_error_u,chi2dof,num_ps
56,1415,9812,1.5463968876297365,1.091390750397553,515.0,-7.049437989131178,13.04481817570666,14.827739450093285,-3.814941448306462e-05,-8.062496441057728e-05,2.9871398358449064e-05,1.113399786158409,7.059458870459294e-05,6.193308049312412e-05,2.987194451635689e-05,0.1226936564176808,1.0014259717808451,0.0
57,1441,9618,2.5435877361959465,0.7528153711172683,1125.0,6.914953797238846,12.717359539053255,14.475766634741554,3.742162693662038e-05,2.7611679868025135e-05,2.9875611955601462e-05,0.26214646106140677,6.88224821515584e-05,7.747607800540296e-05,2.9872813262314766e-05,0.12573792143660156,1.0135250263819837,0.0
58,1448,9693,2.41032255107432,0.9839258677009792,579.0,7.598438351065594,-12.232095346679229,14.400014650867409,4.112043747682384e-05,6.734157585656735e-05,3.0435162955383876e-05,0.6376668145741925,-6.619637992366321e-05,-2.9756931269360107e-05,3.481575132937203e-05,0.5504749458554168,1.0183553949181994,1.0
59,1449,9736,2.218151792691651,0.9316532574894936,296.0,3.6161872488511904,-13.920716940919704,14.382738625448312,1.956970561589404e-05,-1.1062894488449236e-05,2.9869473187965178e-05,1.5653071489978994,-7.533468643874369e-05,-6.496222223004015e-05,2.986190052745304e-05,0.13768510495012976,1.0160526234402738,0.0
60,1454,9781,1.9062397579131407,1.0621982295542785,753.0,-14.30532688903585,-0.0542684535235295,14.305429824623236,-7.741607850824131e-05,-8.186893481883375e-05,2.9875709695755838e-05,0.057518494819114495,-2.9368436604677684e-07,-1.8233266083093913e-05,2.9866680801928343e-05,61.084564897097025,1.0015932816211592,0.0
61,1486,9685,2.510537543905293,0.9905862429529736,448.0,3.108185081894881,-13.689769544615132,14.038183810165256,1.6820552384758267e-05,-1.6752800551629793e-05,2.987510478667739e-05,1.995972080370567,-7.408486936694424e-05,-3.067855469889014e-05,2.991647508325922e-05,0.5858998610507299,0.9748957599134532,0.0
62,1493,9669,2.931560217907723,1.1090198046419295,342.0,-10.923731917913893,-8.746863916168945,13.994125459721628,-5.911591495391545e-05,2.3589388857047765e-05,3.499546776190415e-05,1.3990361796047168,-4.7335367369621594e-05,-5.746450121049142e-05,3.037499126692971e-05,0.21398658981086519,1.0016380428241667,1.0
63,1510,9672,2.4983744428966568,0.916095238157575,410.0,-6.263686381172811,12.368903991887835,13.86447088937146,-3.389716574792358e-05,-1.693934165316268e-05,2.9866262965090216e-05,0.500272625176625,6.693674670452952e-05,7.371092221859245e-05,2.986435140364007e-05,0.10120264051620742,0.987686230717779,0.0
64,1517,9827,0.6029969505865655,1.1294729727812989,334.0,11.488411632765494,-7.588965867401601,13.768660239124504,6.217178983717087e-05,2.1694288457391924e-05,2.9860474480403984e-05,0.6510589687990375,-4.1069175276058495e-05,-1.3346794893747739e-05,2.988178037388313e-05,0.6750167296023515,1.0037733378613674,0.0
65,1521,9661,3.1128414708225653,1.120479491650411,266.0,-11.77905547737046,-7.027111112646756,13.715919164549437,-6.374466593195765e-05,-3.856917071649277e-05,3.1579410617689404e-05,0.39494277438582415,-3.802858821770422e-05,-5.3764893715997945e-05,3.3642662635754306e-05,0.4138019904448538,1.0009512821733593,1.0
66,1524,9719,3.297318151504805,1.4319441796232,478.0,13.217671527944695,3.619316760575757,13.704243665158048,7.153001847778663e-05,0.00011051168953052446,3.127776996086765e-05,0.5449693972166866,1.958664158158296e-05,2.8451374713844456e-06,3.447977258715313e-05,0.8547409233209389,1.0124435509238339,1.0
67,1552,9804,1.179428428423965,1.2161082636981762,381.0,-9.072375955442885,9.957235631375804,13.470506556757178,-4.909693952964845e-05,-5.300631802111099e-05,3.097384270023002e-05,0.07962570638647984,5.388553098737338e-05,6.125263328778368e-05,3.0441438865071266e-05,0.13671763394400965,0.98059564346004,1.0
68,1563,9873,0.8872571967298988,0.8316787269888251,453.0,4.894548393806011,12.43917053081854,13.367481717739262,2.6487807350119964e-05,1.4098281096744988e-05,2.9893329939388575e-05,0.46774450182335925,6.731700784337361e-05,5.895733222365256e-05,2.9904062070157855e-05,0.1241837076177167,0.9985821755068917,0.0
69,1577,9890,0.9235238785039854,0.7301643669345682,248.0,11.40674757922768,-6.743972378183791,13.251228387358,6.172984881554834e-05,7.604387349695416e-05,2.9861843321487083e-05,0.23188173883556376,-3.6496327496510296e-05,-4.231802479570711e-05,2.9880830509032834e-05,0.15951460594914582,0.9925382148420465,0.0
70,1591,9808,1.2177427421858418,1.1934028502222271,651.0,8.607082806212677,-9.783098375315394,13.03038327349202,4.657891451354339e-05,9.729295091333995e-05,3.092873085034037e-05,1.088776690685886,-5.2943153117160936e-05,-5.661691152905103e-06,3.052426764011326e-05,0.8930609376367135,1.0214336291911765,1.0
71,1592,9769,1.7229229980835914,1.3044892317477164,379.0,-9.861465215089597,-8.510819069248988,13.026224987229195,-5.33672506206617e-05,-9.070244502961137e-05,2.9891572866588248e-05,0.6995899915161632,-4.6057964445356595e-05,-6.910379596629992e-05,2.9868829374470908e-05,0.5003658281139414,1.0121042332218877,0.0
72,1599,9771,1.7673979209701245,1.258962715640406,576.0,11.756656526633208,5.285484280176132,12.890124776790028,6.362344962266057e-05,0.00010990417178268516,2.988285022861094e-05,0.7274161089112171,2.8603433473568723e-05,3.800086336180951e-05,2.9878243247606574e-05,0.3285420226534892,1.0082371128626695,0.0
73,1600,9650,2.722748148521543,0.956379859818519,437.0,12.884443429299838,0.2721529952583087,12.887317398731817,6.972668935109508e-05,6.116284764216774e-05,3.5179567031355934e-05,0.12282013944195441,1.4728092416621638e-06,-1.7409780021771372e-05,3.1494956409675896e-05,12.82079764934342,0.9815775847892733,1.0
74,1617,9698,2.3931103439215167,0.9768418660579674,566.0,11.87953277767151,4.703120838407869,12.776644498319508,6.428841852347403e-05,4.21514912769083e-05,3.03047085445873e-05,0.34433771673015634,2.545185963831328e-05,2.8106063647629883e-05,3.482507600311319e-05,0.1042833037363277,1.017033936328408,1.0
75,1652,9824,1.152439954821846,1.1278384745910857,886.0,5.603057860765494,-11.083620956867437,12.419376429861405,3.0322045109482646e-05,3.343776136800075e-05,2.987445043155972e-05,0.1027541594661015,-5.998118580639222e-05,-7.259330091555189e-05,2.9892550479326e-05,0.21026785215399316,0.993183687455837,0.0
76,1669,9779,1.7561643496996635,1.2124623725359045,651.0,-5.947547764302387,10.705925927865277,12.247047578155165,-3.2186319699247435e-05,-3.409482075193796e-05,2.9877184580401187e-05,0.05929541092376424,5.7937215176136015e-05,4.870660095216816e-05,2.9889838127304766e-05,0.15932098558596045,0.9769444655216292,0.0
77,1671,9622,3.1176693135511155,0.9454955881179958,854.0,10.69204605195532,-5.945217297893684,12.233783449788035,5.786210150893604e-05,9.706047228353243e-05,2.9866748292675627e-05,0.6774446442900578,-3.217370792379789e-05,-4.36672085782211e-05,2.9870699600197608e-05,0.35723270322603473,1.0331380022631096,0.0
78,1679,9763,2.007510717125352,1.1114767381146016,419.0,10.5370108336498,5.983690752367756,12.117473017441576,5.702309805763557e-05,9.390061367255847e-05,2.9879462710056268e-05,0.6467118916907897,3.238191455865156e-05,2.008590415519384e-05,2.9881172459537693e-05,0.37971844997573084,0.9954053938449644,0.0
79,1715,9695,2.8781732200740646,1.2472535709787684,836.0,0.1406619296788818,-11.819338474812945,11.82017545388623,7.612195845372228e-07,-5.673877050171785e-06,2.9886754330557888e-05,8.45366667572166,-6.396266526302816e-05,-8.956553246591825e-05,2.989238824381918e-05,0.4002783045016281,1.0104485663643363,0.0
80,1727,9895,1.4350390270670172,0.711961856066722,345.0,-11.06088328908672,3.9085225504961496,11.731141788527442,-5.98581364634684e-05,-8.066034500488477e-05,2.985038849697135e-05,0.34752516149766904,2.115173536176599e-05,2.7509976677524226e-05,2.9856154718285066e-05,0.30060140253321393,0.978335440701557,0.0
81,1749,9857,1.4304983205820268,0.861946851789253,588.0,7.266315760152864,-8.872399461201006,11.468165368766089,3.932309102176543e-05,4.048242309332003e-05,3.1849983593515636e-05,0.02948222129620755,-4.801472756077008e-05,-6.319432479234198e-05,3.170741205521792e-05,0.31614460818005824,1.016334325679632,1.0
82,1753,9819,1.3238746310613267,1.132332624499048,337.0,-9.823425518886154,5.884411511096477,11.451025620311416,-5.3161391353651696e-05,-5.903109887428021e-05,2.987513037700976e-05,0.11041297774884735,3.1844645498243956e-05,-2.5882543926638885e-05,2.9885296351919136e-05,1.8127753825385229,0.9964186998492892,0.0
83,1761,9619,3.381214131467104,0.9341723825554245,371.0,11.216947363078411,-1.7348114329166338,11.3503074343319,6.0702707768841144e-05,4.1618999412240784e-05,3.0647395565375506e-05,0.3143798531899441,-9.38827187448636e-06,-8.498150844887066e-05,3.0416524577855345e-05,8.051879790551983,0.9771930217062413,1.0
84,1783,9865,1.57705947004368,0.8020922829639455,348.0,4.88533798131062,-10.0081704115009,11.136875781711774,2.6437963398816555e-05,7.074577990668544e-05,2.986376471086552e-05,1.6759164024658666,-5.416117452684305e-05,-7.626734569152801e-05,2.986574095277723e-05,0.4081553134289735,1.030055071152186,0.0
85,1858,9634,3.3225829280302195,0.997240003325038,447.0,9.653321318169109,4.08129344512292,10.480628256789831,5.224083915240242e-05,4.826545073479912e-05,3.182712864190985e-05,0.07609733078762157,2.2086718899444984e-05,9.935209198001023e-06,3.259851092081773e-05,0.5501726968485715,0.993837608905798,2.0
86,1905,9756,2.0562811103747034,1.0642575924178417,423.0,-5.082283949931931,-8.763426439832632,10.130510999653144,-2.7503775084696638e-05,9.879899073715072e-06,3.231031767623969e-05,1.3592197450455572,-4.742499871060307e-05,-5.53349330579982e-05,3.4564174413370875e-05,0.1667882880854283,1.0039009098380425,1.0
87,1941,9820,1.2383408542204084,1.1466173556741124,259.0,2.111142147430624,-9.536380163986667,9.76726511356871,1.1424859249655468e-05,-5.261537356252271e-06,2.989101923339354e-05,1.4605341073598732,-5.160798919075835e-05,-8.178266284039685e-05,2.9893145816796836e-05,0.5846899699599611,1.0217026302724392,0.0
