flux_idx,index,lon,lat,iflux,qflux,uflux,pflux
0,9188,1.3299613430968509,0.1007563279683975,138568.1523045993,-4081.790433794379,-3257.204701641856,5222.106434554271
1,9187,6.282418316785643,-0.0009765626552204422,83241.07279506841,-766.4690420240823,2960.18628505212,3057.806016507912
2,11069,3.604854851531256,-0.2854356704607085,45564.0,2591.152144216373,-932.1101394198236,2753.7063653349733
3,11548,0.17717478100079156,-0.0061849352657501015,42540.0,-1392.6061810209912,-1960.0665440399112,2404.4152787075764
4,10089,0.8636311835796159,-0.006835990741726729,68691.0,2264.0165031909933,704.4904699045082,2371.092058294542
5,9193,1.9504565717965925,-0.037443644717212815,76063.39360780035,177.70811072976423,-1859.6881771314563,1868.159599386964
6,9189,1.3299613430968509,0.1001019892272274,57132.83292935871,-1785.893783552487,-539.5217245730208,1865.6098995818136
7,9293,2.333951768768003,0.02116043327779649,38645.0,374.0540768078029,-1812.9325058637987,1851.1187760903215
8,11529,0.1043106935762236,-0.020509250268517756,34681.0,1343.5593778916373,252.9700953571325,1367.1670238363563
9,9737,5.060278732904853,1.123342049576025,43572.0,182.53129057245343,-1035.5098969013718,1051.4744022650932
10,10016,0.5978690120784287,0.0026041696101149208,12901.0,827.7590726488841,449.1672770613088,941.7729689979486
11,9276,2.2814129267829193,0.05406279013944291,14608.0,-800.9272348200218,318.33773029263784,861.8720009399972
12,11119,5.324911176733334,0.9959929228284523,11192.0,539.1250450492535,-613.8886667131299,817.0159786186459
13,9334,2.6277090896481035,-0.2315559133347154,46894.0,-158.77819860811888,-764.4085137472049,780.7245943624742
14,10690,5.403063830130199,0.3398369094541219,66077.0,768.0680076754903,-70.34324892541021,771.2824625803307
15,10315,1.502917676930957,-0.6668190898617979,14468.0,44.83421851422738,757.6410513653117,758.9664484440115
16,9182,3.220976159362875,-0.10108351355438132,13445.885650508042,128.51947402843962,-731.6055558661614,742.8081478947183
17,10486,4.391020005322648,-0.604906166899724,15827.0,707.4643425313222,-176.03551742674986,729.0365555642458
18,10661,5.205180308492951,-0.0058594085281305905,24512.826658625152,615.1308473875962,253.5717882527588,665.345482591927
19,11546,0.1798592473795914,-0.0026041696101149208,12929.0,374.78768161204016,-434.1220806220872,573.5222638850021
20,11558,0.22319420463736078,-0.003580736818503195,33837.0,502.8105411519513,249.76631748996977,561.4282266203031
21,9173,4.676340431869377,-0.018555752321898333,21807.893672516133,458.1875189754316,290.9535935117429,542.7612699173164
22,11193,0.5227039534720321,-0.0006510417126580424,13931.0,384.006341798659,373.09659457111127,535.4081988746051
23,11521,0.10277671278833796,-0.007487049115355553,12612.0,512.6792421224471,-132.0172563991593,529.4039679586923
24,10815,5.822607575616923,-0.003906259934175707,14383.899321447445,34.11342036764931,-511.86135697748233,512.9968559513884
25,10991,5.608233760509904,-0.7093849107398165,11649.0,-37.47625410290997,-468.1937621351099,469.6912480809215
26,10062,0.7535680620488212,0.0,38310.0,165.31008108549588,-432.7916577073938,463.2882924158641
27,9594,3.2065882303792246,0.8055315380857077,6913.0,426.5759535813433,-140.09609027048353,448.99215882118455
28,10137,1.2268011351115415,0.027998449582225898,8807.0,394.1955695947852,214.9042692414052,448.969923298142
29,11603,0.2120728439251899,-0.09977483599986725,7920.0,-219.77174698400125,-350.4474781744188,413.6581387223145
30,10487,4.391020005322648,-0.6041148966026837,14551.0,-55.78742936522664,382.692799387958,386.7376578231968
31,11502,0.0030679615757712823,-0.0009765626552204422,9351.319904021257,-92.2442634257753,373.66031364457007,384.8779470532474
32,11772,6.162000824936621,0.0061849352657498535,868.6060268033498,177.35463831949463,324.66052217602567,369.94475586639743
33,11161,0.4333495725776936,0.0016276048852804927,6106.0,-6.867850043877239,360.1885315804089,360.25400156872155
34,9295,2.3351022543589175,0.024742107659873308,11455.0,-356.47636026744544,-2.6658955930797688,356.48632853005563
35,11503,0.0030679615757712823,-0.0029296916909677903,4149.544251656943,349.4326421330674,-19.161699737027377,349.9576290423004
36,11507,0.019941750242513337,-0.0016276048852804927,8791.0,-309.98627017952765,-157.80117603560004,347.8400478065077
