Unnamed: 0,flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,q_amp_true,q_amp_fit,q_amp_err,fit_error_q,u_amp_true,u_amp_fit,u_amp_err,fit_error_u,chi2dof,num_ps
0,138,9891,1.0659251837722643,0.7388896757842112,3227.349942956597,60.81695578380964,79.40729179515779,100.02109827956896,0.00012581934320279536,0.00011414628907146075,7.79777017089915e-06,0.09277630795226775,0.0001642794048208381,0.00016325632473138856,7.834682143675333e-06,0.0062276831996396715,1.099184541193798,0.0
1,149,9809,1.7158370095244984,1.0175769685388587,1251.9344966811798,-25.234398723564524,87.83837394398786,91.39121848440188,-5.220543239294413e-05,-5.1192324638674755e-05,7.802999898783378e-06,0.019406174948304815,0.00018172179740335226,0.00018123457619672245,7.832770450106968e-06,0.002681137945979939,1.026657120975565,0.0
2,169,9893,1.281600817240726,0.7310376605341364,1062.8529350333913,-24.637175416276897,-81.07289066468171,84.73372417886418,-5.096988478455274e-05,-5.173823392272403e-05,7.825599827721632e-06,0.015074570825872319,-0.00016772522931339856,-0.0001833819486975857,7.933800851238549e-06,0.09334743167905996,0.9562770300054055,0.0
3,367,9785,2.000742042706263,0.8759571604966708,498.69170993849457,-25.475519932366463,36.8748807756678,44.81918058202443,-5.270426880678187e-05,-6.506538188392905e-05,7.841582535665805e-06,0.23453722738216945,7.62874961444721e-05,6.50264512520386e-05,7.834266331683399e-06,0.14761324544074053,0.9351421987493461,0.0
4,397,9641,3.0962038789677027,1.0188201606618688,449.0887440783093,-36.8120731895031,-18.55782008345077,41.225252197640486,-7.615755854503871e-05,-7.658451953459241e-05,7.817617255596215e-06,0.005606285150294131,-3.839279201141821e-05,-3.620070960425086e-05,7.961230008597875e-06,0.0570961967682739,1.0509450768618083,0.0
5,403,9746,2.158972284716985,1.0258608002251488,359.31515003989983,-21.64353668883584,-34.38695445167149,40.63133417526814,-4.4776584682324386e-05,-4.3564704570558694e-05,7.882037230638484e-06,0.027065041256799635,-7.114042404939868e-05,-7.453733810149798e-05,7.85635345037559e-06,0.047749420916306934,0.9777033982207702,0.0
6,407,9850,0.8618008418776082,0.976007950926918,562.9107412979228,3.4797911860599946,-40.14990829234542,40.300422858604456,7.1990621015184095e-06,1.2997063978811775e-05,7.759909938640202e-06,0.8053829506583177,-8.306293904207858e-05,-8.388071422953504e-05,7.781924733853997e-06,0.009845247433902986,0.896490351437291,0.0
7,414,9694,2.4866819015914485,1.0589021011364903,626.5357257490629,10.15733744741581,38.61090278104437,39.924595396671656,2.1013704317361354e-05,2.56584833793472e-05,7.722556635442537e-06,0.2210357104029663,7.98790134390656e-05,7.816888708501741e-05,7.824390833174335e-06,0.021408956876423284,0.9454905386169664,0.0
8,417,9797,0.7305278807491334,1.2787228927950365,2273.651406618672,37.406022608391055,-13.474692384645625,39.75899724892832,7.738633306716068e-05,9.323456914455872e-05,7.867727370038926e-06,0.20479373358657474,-2.7876715035236196e-05,-2.0212714130393738e-05,7.875114881439012e-06,0.274924821491885,0.8915698207920039,0.0
9,448,9886,1.5303317501723588,0.7340928495581129,562.3656056842879,7.708541085145827,-37.004118918346,37.798497623377486,1.5947585075328756e-05,1.3362568469171962e-05,7.840780102129818e-06,0.16209454873238888,-7.655486661737645e-05,-8.156307284313131e-05,7.866444900568055e-06,0.06541982824927417,0.9812010210590173,0.0
10,462,9644,2.6716019433415648,0.9064033492953304,1085.2082342251615,-24.78943693307381,-27.013997300370065,36.66431826180933,-5.128488647760935e-05,-5.1655700374974277e-05,7.838172134939063e-06,0.007230471252516525,-5.588710177630234e-05,-6.340372543868977e-05,7.852861497374827e-06,0.13449657297445833,0.8860538139736648,0.0
11,470,9761,2.042547301875515,1.076602338457689,473.1754411656585,13.706102459832808,33.19635854867625,35.914557849592214,2.8355460860233766e-05,3.377320333896943e-05,7.771860209288624e-06,0.19106522392424274,6.867729526230014e-05,7.10914681990775e-05,7.843637727280163e-06,0.035152417222560614,0.9682905958864149,0.0
12,475,9861,1.4002910844846814,0.8559921400285055,766.3902859404315,-31.193565688408924,17.08899924565769,35.56785677511609,-6.453387704936213e-05,-6.550064867832397e-05,7.904420935769677e-06,0.014980839105983797,3.535406587473605e-05,3.061251614000591e-05,7.750753145456914e-06,0.13411610849880906,1.0930235191325406,0.0
13,556,9642,3.150332247396144,1.0266886538231188,581.1832762373969,-13.626151347620503,28.23460502577178,31.35067657179981,-2.819005638877939e-05,-2.7461978968005727e-05,7.866140459404858e-06,0.02582745528183701,5.841231962614392e-05,6.854960345057304e-05,7.976194973816205e-06,0.17354701695311406,1.0737146377008486,0.0
14,576,9733,2.976955925180019,1.4547152924367677,329.8159431350763,0.457695769777411,-30.43553184500133,30.43897311188013,9.468902281922862e-07,-4.311150088930982e-06,7.80997480699674e-06,5.552956573605607,-6.296564136452989e-05,-5.893883364403306e-05,7.920027720357008e-06,0.06395246094904752,1.0368567498647303,0.0
15,656,9823,1.8359307386424428,0.8678950099994327,797.9639048790863,12.500978561838224,24.59499825884655,27.589643063225807,2.586227626443332e-05,3.0145470871725702e-05,7.779970918120067e-06,0.1656155306477325,5.0882627831657714e-05,4.601435906556985e-05,7.773932369411964e-06,0.0956764415193778,1.0430708767962522,0.0
16,702,9647,2.7488935718910694,0.959307017980425,609.2373796996773,15.68440080339482,20.632538768267565,25.917215988327065,3.2448204323602144e-05,3.175138798029579e-05,7.818455295409378e-06,0.02147472742581035,4.26850118190349e-05,4.900641717265502e-05,7.761054632861232e-06,0.14809426269857934,1.013796698791156,0.0
17,729,9632,3.289566220606704,0.9847587795592968,650.8942160531685,-9.038220475989087,23.23204036309504,24.92823958495797,-1.869845258374044e-05,-1.1435111886031e-05,7.780826249205729e-06,0.38844608478593584,4.806291308194031e-05,3.571599342844234e-05,7.732782423719767e-06,0.2568907887969309,1.04968812415991,0.0
18,733,9760,1.505563921197102,1.4507215337648471,921.040404926443,21.33663483281841,-12.781010407901483,24.871795533011404,4.414165994046298e-05,3.9861174996993327e-05,8.988085187360071e-06,0.09697154455095364,-2.6441611788440678e-05,-2.4484141621667265e-05,8.248506736908626e-06,0.07402991097649908,1.009478022403815,1.0
19,757,9734,2.567585300216503,1.3779351414985066,904.9174573719866,-23.807966896261284,5.490088740336213,24.432772296860616,-4.925440149503399e-05,-5.7848846759542575e-05,7.929857771404495e-06,0.1744909085003319,1.135800617659417e-05,1.1233328342513042e-05,7.898613895172379e-06,0.010977088068331602,0.9629414356477104,0.0
20,792,9887,1.1477038256515248,0.7718949982558877,1259.4624476901497,12.579054393747755,19.444654881108303,23.15873944942328,2.6023801118222275e-05,2.42293230574706e-05,7.848061135403133e-06,0.06895526339905635,4.022749370492782e-05,3.615314364986688e-05,7.810430025614044e-06,0.10128272183563435,0.9851051287208138,0.0
21,838,9837,1.41617280777493,1.0022260386211457,510.7032289811768,-6.684734772656474,21.198638050510333,22.22763896992452,-1.3829513952824814e-05,-3.231991982056558e-05,7.820567211974617e-06,1.3370249981897535,4.385616941746111e-05,5.668785648125076e-05,7.813180815514865e-06,0.29258567800681606,1.0285300771079426,0.0
22,882,9643,2.579313877170057,0.8568432171980903,497.2184463934733,-12.400405312774854,17.450154399202912,21.40742722694896,-2.565420830085575e-05,-2.0936768260605405e-05,7.851225848227696e-06,0.18388562160746874,3.6101230931383986e-05,2.977287003226982e-05,7.822543779840432e-06,0.17529487875751945,1.0636130797167833,0.0
23,886,9807,1.516067224006115,1.1266124035913023,849.0778049932655,-20.016850065476422,7.432873287657799,21.352327551209505,-4.141126262846485e-05,-4.338816549300992e-05,7.815789949098693e-06,0.04773828999809847,1.5377277982921833e-05,-5.4348011678779324e-06,7.944008375912692e-06,1.3534306379785732,0.8688154462108268,0.0
