flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,norm_true,fit_norm_arr,norm_error,fit_error,chi2dof,num_ps
127,9891,1.0659251837722643,0.7388896757842112,3224.634015438023,60.76577619475714,79.34046779008436,99.93692703751066,0.007853004365216984,0.007849663907802246,3.254850607292345e-06,0.00042537317686120737,0.950238689895848,0.0
195,9797,0.7305278807491334,1.2787228927950365,2307.237584248555,37.95858106836237,-13.673739349638284,40.34631364233026,0.005618853716096958,0.005621215625709836,3.2537997666968153e-06,0.000420354352011666,0.9315424943192314,0.0
272,9894,1.5121215616582708,0.7046752451648378,1706.6401790258917,4.700571328960399,-17.98694115574831,18.59100381794907,0.004156208956297482,0.004155400954006601,3.2527082810041887e-06,0.00019440848604506623,0.9971578009713644,0.0
345,9706,3.480179657101685,1.367919153261963,1418.5274819413858,-17.331944755918684,0.5513779772125809,17.34071298118887,0.003454563356503197,0.0034549293947035756,3.2527276654617694e-06,0.00010595787733621018,0.9503416169041357,0.0
378,9758,1.4979243322528657,1.4547152924367677,1341.2393748072068,3.2748819607771456,-15.358754464708095,15.704018293551956,0.003266342355360647,0.003265756932127733,3.286082840890962e-06,0.0001792289874186657,1.0567245392196105,1.0
404,9809,1.7158370095244984,1.0175769685388587,1292.951117746396,-26.061143072407724,90.7161868875534,94.38543182958917,0.003148745167068333,0.0031466942637549673,3.248454856061853e-06,0.0006513398844768992,1.0396309725355473,0.0
423,9887,1.1477038256515248,0.7718949982558877,1256.6958897688803,12.551423016060454,19.40194240160061,23.107868544786207,0.0030604522128272315,0.003061716252675882,3.2925537288485893e-06,0.0004130238803770308,0.9434364270815803,1.0
477,9680,3.68184853309368,1.2371505087966517,1143.1314976472147,0.0,-0.0,0.0,0.002783886976960143,0.002780158735975987,3.2484593222286556e-06,0.0013392213890188172,1.0031955380899256,0.0
479,9717,2.8870038421495186,1.3823406246807042,1140.8870910531723,15.73098424946947,-2.929746861427293,16.001477498315573,0.002778421136590056,0.002782857322323355,3.250574629039011e-06,0.0015966570635665047,1.0203992684661645,0.0
481,9893,1.281600817240726,0.7310376605341364,1136.8140050237696,-26.351610024552443,-86.71453453009987,90.63011557786945,0.0027685018830513075,0.002767708632316526,3.2548614885543822e-06,0.0002865270707011332,0.9344398942631599,0.0
485,9644,2.6716019433415648,0.9064033492953304,1132.8693356637166,-25.878160581688096,-28.20042108982193,38.27457308364013,0.0027588953647439494,0.0027552084463314764,3.2474123845614537e-06,0.00133637486205104,0.9877270858233727,0.0
502,9727,3.5195487663510225,1.4539165782845889,1098.277886928592,-14.833361337100976,3.895979519666049,15.336468464893064,0.002674654239513738,0.0026724948019930983,3.251654964787822e-06,0.0008073707205729809,1.0212824808892436,0.0
524,9618,2.5435877361959465,0.7528153711172683,1063.8206322147405,6.538907129168311,12.025768413278042,13.68855041170116,0.002590739919195278,0.0025954648379209666,3.25057802791893e-06,0.0018237719234882744,1.05116358585361,0.0
589,9840,1.0759291800955066,1.0452904194257904,975.6559158306588,17.508102367112723,-2.7120235989312302,17.716904935638674,0.0023760309322815296,0.002371335951760252,3.2527189916242965e-06,0.0019759761783781173,0.942579547559398,0.0
624,9824,1.152439954821846,1.1278384745910857,925.4372738513298,5.85245890733418,-11.576970612556286,12.972182693210383,0.0022537326457811404,0.002254657079296444,3.3073556381883057e-06,0.00041017887238499224,1.1077226373550129,1.0
