flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,norm_true,fit_norm,norm_error,fit_error,chi2dof,num_ps
127,9891,1.0659251837722643,0.7388896757842112,3224.634015438023,60.76577619475714,79.34046779008436,99.93692703751066,0.007853004365216984,-0.00012284529469377167,0.0001933872553194706,1.0156430951748716,0.9737215015467623,0.0
195,9797,0.7305278807491334,1.2787228927950365,2307.237584248555,37.95858106836237,-13.673739349638284,40.34631364233026,0.005618853716096958,-0.0001499211750293233,0.00019340444886231688,1.026681807821376,1.043411163882592,0.0
272,9894,1.5121215616582708,0.7046752451648378,1706.6401790258917,4.700571328960399,-17.98694115574831,18.59100381794907,0.004156208956297482,0.00022392585039417406,0.00019342390238106876,0.9461225716154424,1.0477449988782006,0.0
345,9706,3.480179657101685,1.367919153261963,1418.5274819413858,-17.331944755918684,0.5513779772125809,17.34071298118887,0.003454563356503197,-0.00010297646158842917,0.000193389788792455,1.0298088212493126,1.0000937204941174,0.0
378,9758,1.4979243322528657,1.4547152924367677,1341.2393748072068,3.2748819607771456,-15.358754464708095,15.704018293551956,0.003266342355360647,9.980048171879738e-05,0.00019452721691589999,0.9694457987372306,0.9233144599221738,1.0
404,9809,1.7158370095244984,1.0175769685388587,1292.951117746396,-26.061143072407724,90.7161868875534,94.38543182958917,0.003148745167068333,4.0580240651381114e-05,0.00019336653609816935,0.9871122499604618,1.0184280476669811,0.0
423,9887,1.1477038256515248,0.7718949982558877,1256.6958897688803,12.551423016060454,19.40194240160061,23.107868544786207,0.0030604522128272315,-5.9034340021064816e-05,0.00019365213610102476,1.0192894173526497,1.0394058475032777,1.0
477,9680,3.68184853309368,1.2371505087966517,1143.1314976472147,0.0,-0.0,0.0,0.002783886976960143,0.00010584932313527633,0.00019338501009868149,0.9619778661952512,0.9498409728200806,0.0
479,9717,2.8870038421495186,1.3823406246807042,1140.8870910531723,15.73098424946947,-2.929746861427293,16.001477498315573,0.002778421136590056,-5.998224335490403e-06,0.00019338202059594297,1.0021588607488252,1.032844272393094,0.0
481,9893,1.281600817240726,0.7310376605341364,1136.8140050237696,-26.351610024552443,-86.71453453009987,90.63011557786945,0.0027685018830513075,-0.00013118104087273496,0.00019340214241549968,1.0473834031596012,1.1477781949565842,0.0
485,9644,2.6716019433415648,0.9064033492953304,1132.8693356637166,-25.878160581688096,-28.20042108982193,38.27457308364013,0.0027588953647439494,0.00015077532604817958,0.00019329764028992862,0.9453493858538659,1.1005349165300704,0.0
502,9727,3.5195487663510225,1.4539165782845889,1098.277886928592,-14.833361337100976,3.895979519666049,15.336468464893064,0.002674654239513738,3.4100863789132685e-06,0.0001933975696743175,0.9987250365566753,1.0081260134745578,0.0
