flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,norm_true,fit_norm,norm_error,fit_error,chi2dof,num_ps
127,9891,1.0659251837722643,0.7388896757842112,3224.634015438023,60.76577619475714,79.34046779008436,99.93692703751066,0.007853004365216984,0.0001299466165799963,0.00019312940773374548,0.9834526239211627,1.0994298096118615,0.0
195,9797,0.7305278807491334,1.2787228927950365,2307.237584248555,37.95858106836237,-13.673739349638284,40.34631364233026,0.005618853716096958,-2.343173153434273e-06,0.000193400055778785,1.000417019782295,0.9683570931701866,0.0
272,9894,1.5121215616582708,0.7046752451648378,1706.6401790258917,4.700571328960399,-17.98694115574831,18.59100381794907,0.004156208956297482,0.00027545079262096723,0.00019342345723862123,0.9337254706109989,1.11301964706539,0.0
345,9706,3.480179657101685,1.367919153261963,1418.5274819413858,-17.331944755918684,0.5513779772125809,17.34071298118887,0.003454563356503197,-0.00018870892665094196,0.00019339296662046636,1.05462598516125,1.0408409828689236,0.0
378,9758,1.4979243322528657,1.4547152924367677,1341.2393748072068,3.2748819607771456,-15.358754464708095,15.704018293551956,0.003266342355360647,-0.00010696236195802269,0.00019452726586568955,1.0327468312629502,0.9814847457551212,1.0
404,9809,1.7158370095244984,1.0175769685388587,1292.951117746396,-26.061143072407724,90.7161868875534,94.38543182958917,0.003148745167068333,3.1369185870659634e-05,0.00019336682324777121,0.9900375596606739,1.0437214540619137,0.0
423,9887,1.1477038256515248,0.7718949982558877,1256.6958897688803,12.551423016060454,19.40194240160061,23.107868544786207,0.0030604522128272315,-2.592432487750736e-06,0.00019365129331959014,1.000847074976987,1.0229762635083488,1.0
477,9680,3.68184853309368,1.2371505087966517,1143.1314976472147,0.0,-0.0,0.0,0.002783886976960143,3.33480258246831e-05,0.00019338673251211345,0.9880210561345787,1.1057522010546996,0.0
479,9717,2.8870038421495186,1.3823406246807042,1140.8870910531723,15.73098424946947,-2.929746861427293,16.001477498315573,0.002778421136590056,-0.0002526525560371543,0.0001931233416217713,1.0909338590575341,1.01112326959574,0.0
481,9893,1.281600817240726,0.7310376605341364,1136.8140050237696,-26.351610024552443,-86.71453453009987,90.63011557786945,0.0027685018830513075,0.00012323019604314125,0.00019314668876226236,0.9554884911592247,1.1044659646974615,0.0
485,9644,2.6716019433415648,0.9064033492953304,1132.8693356637166,-25.878160581688096,-28.20042108982193,38.27457308364013,0.0027588953647439494,-0.00029238981746904585,0.0001932987371772885,1.1059807563583268,1.070250555054076,0.0
502,9727,3.5195487663510225,1.4539165782845889,1098.277886928592,-14.833361337100976,3.895979519666049,15.336468464893064,0.002674654239513738,0.0003264587199813022,0.00019339570781900535,0.8779435804604586,1.1116715398457304,0.0
524,9618,2.5435877361959465,0.7528153711172683,1063.8206322147405,6.538907129168311,12.025768413278042,13.68855041170116,0.002590739919195278,-3.3690338443985034e-05,0.00019339480498952046,1.0130041376188967,0.9903106861300663,0.0
589,9840,1.0759291800955066,1.0452904194257904,975.6559158306588,17.508102367112723,-2.7120235989312302,17.716904935638674,0.0023760309322815296,-0.00011894012418162131,0.0001933614795173046,1.0500583231327767,0.9868386568461044,0.0
624,9824,1.152439954821846,1.1278384745910857,925.4372738513298,5.85245890733418,-11.576970612556286,12.972182693210383,0.0022537326457811404,-3.668088187721322e-05,0.00019340363127570074,1.0162756136784359,0.984728820861412,1.0
650,9760,1.505563921197102,1.4507215337648471,898.8657237296646,20.82294067488664,-12.473298792154772,24.2729899499056,0.0021890225118257763,5.354316392236979e-05,0.00019452829899692164,0.9755401492524115,1.0686596935932708,1.0
665,9734,2.567585300216503,1.3779351414985066,883.6737237786278,-23.24905392356595,5.361204076156662,23.85919146758909,0.0021520251839551707,-3.0071048170734224e-05,0.00019314096236699467,1.0139733718708008,1.009184795158532,0.0
674,9695,2.8781732200740646,1.2472535709787684,872.792517290345,0.1468524876690775,-12.339509784854808,12.340383599534585,0.0021255260024535746,0.00013338973373251618,0.00019335019635836258,0.9372438946507645,0.9637910721932118,0.0
701,9622,3.1176693135511155,0.9454955881179958,850.8331299101466,10.65239696431917,-5.923170774663732,12.188417170053986,0.0020720479444387443,-0.0002307200850413738,0.00019335276287999479,1.111348815871087,1.0441077572572122,0.0
729,9807,1.516067224006115,1.1266124035913023,826.4122585872142,-19.482514058347338,7.234457861602652,20.78234189366073,0.002012575394008757,0.00013009133778624931,0.00019338243659084732,0.9353607630434524,1.014433407308083,0.0
748,9743,2.303283456026622,1.3811392211255948,814.4666051244357,19.165145745405887,1.9195443284068645,19.261034807906046,0.001983483947246286,-5.0112458449813753e-05,0.0001931357666731664,1.025264867164358,1.0706936629658892,0.0
758,9690,3.044310381078064,1.2181332433948224,808.9621035344232,-7.054785798732381,18.55042352602176,19.846617234702176,0.0019700787438006353,3.107174935108349e-05,0.00019343074197664342,0.9842281688237798,1.0193777621391042,0.0
787,9780,1.9604208961102143,1.0030566905872031,785.296547569001,-2.2090043817542813,4.646971524502785,5.14529345209283,0.0019124456253096667,0.0001499201820250567,0.0001933705733928645,0.9216081335641731,0.9551878193544732,0.0
