flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,num_ps,chi2dof,true_q,fit_q,fit_q_err,true_u,fit_u,fit_u_err
1165,9759,1.976480896942039,1.219348055744519,384.7421756876007,-13.972731015846716,9.366937267083832,16.821912073444228,1.0,0.9694436948160313,-136.29125583681943,-122.8115003751573,39.283514589138534,91.36593569486959,93.7364719640128,38.73998701368504
1172,9732,2.5314823155872768,1.339846379726393,505.7738130470287,-11.204640420271442,-12.398365050571558,16.7111765855913,1.0,1.0222021427446972,-109.29105500899423,-115.65379481552048,45.09454419122269,-120.9347507763021,-130.5467404805921,39.79030371507474
1184,9885,1.7207429488107178,0.6851801334166481,484.6155717914426,13.915922082626368,9.078046855141764,16.615168434712825,0.0,1.0461525044395885,135.7371364708508,132.58333207056745,37.993128788963816,88.54807303093176,164.0086895141257,38.19812107181747
1225,9717,2.8870038421495186,1.3823406246807042,1140.8870910531723,15.73098424946947,-2.929746861427293,16.001477498315573,0.0,0.9189248992439121,153.44141359895056,130.63112638776045,38.089252606310346,-28.577010362187192,-38.57939023853095,38.02943879805072
1239,9793,1.6531963231437783,1.1458016841121217,499.4740430442392,-3.7668433092358193,15.365443556676084,15.820428698671009,1.0,0.9849373219182708,-36.74212325235694,-77.04119163892872,39.29873166231308,149.87589730698375,144.7889637244392,40.13255891504113
1243,9671,3.143862590478225,1.1539551951329248,724.7891798474899,-13.247762735913057,-8.564803455756314,15.775267850112144,1.0,1.0397022579281727,-129.21985102683928,-164.29736611157537,38.816343082395235,-83.54185145743484,-153.83792066223398,38.55980642166439
1250,9758,1.4979243322528657,1.4547152924367677,1341.2393748072068,3.2748819607771456,-15.358754464708095,15.704018293551956,1.0,1.0109301960098773,31.943488688464942,-31.153881660879488,40.52184950063471,-149.81065131150217,-102.50599177732441,38.856279087492105
1280,9727,3.5195487663510225,1.4539165782845889,1098.277886928592,-14.833361337100976,3.895979519666049,15.336468464893064,0.0,1.0025869179559932,-144.6859202128788,-164.3050769048094,38.075051293582376,38.001729285965055,139.01392786935105,38.08424492122401
1313,9736,2.218151792691651,0.9316532574894936,307.58702677187097,3.757744203123276,-14.46564842699428,14.945756117022272,0.0,1.0208336381870793,36.653369765464184,53.464459995942825,38.02363962233706,-141.09921592085348,-115.21423580023301,38.05518656939078
1333,9693,2.41032255107432,0.9839258677009792,593.6802658559716,7.791093092143061,-12.54223422692939,14.765120079890933,1.0,1.0427598895209567,75.9950120463548,54.81784645571003,39.824497642895025,-122.33806346440723,-138.5039791512962,38.78154027274919
1349,9637,3.156421849681913,0.992666249261854,735.4815697084713,-12.757134471177968,7.14885227044606,14.623630489737454,0.0,1.0633938408289787,-124.43421947965298,-77.60087028203984,38.136283639881526,69.73053819085126,41.18796034480238,38.10164450318199
1363,9661,3.1128414708225653,1.120479491650411,280.947378811992,-12.440957749053638,-7.421986645559122,14.486659914576434,1.0,0.9735080154214346,-121.35020372955928,-131.94943142498283,40.76778684551582,-72.39471507611054,-60.111731085521726,42.62760439690748
1371,9685,2.510537543905293,0.9905862429529736,460.4086780542383,3.1942754122837647,-14.068947988623716,14.427012612322756,3.0,0.9354092112457113,31.157245275464653,-86.29245147884933,103.02902787108877,-137.22976471083427,-141.27715039269467,115.71552921279084
1377,9890,0.9235238785039854,0.7301643669345682,269.1735728912808,12.38062500391001,-7.31975459885419,14.382582621869023,0.0,0.9738288347451672,120.7617127900012,111.12671668959915,38.09176340679008,-71.3975346382719,10.534668759325484,38.21710239714869
1416,9672,2.4983744428966568,0.916095238157575,411.66789072403327,-6.289167221205523,12.4192210168501,13.920871919591,1.0,1.0078898352635741,-61.34509408173266,-34.34098851702964,39.34640160365899,121.13818171851155,66.35708571668762,39.929453915141934
1419,9781,1.9062397579131407,1.0621982295542785,732.3207667276114,-13.912467404605378,-0.0527781082250635,13.91256751332819,0.0,1.0381612537818805,-135.70343923546721,-56.828470586202855,38.116446084273065,-0.5148023419707677,-5.2879236591963625,38.21168902898056
1428,9669,2.931560217907723,1.1090198046419295,338.2573949658474,-10.80419035631238,-8.651144451473913,13.84098369248737,1.0,1.093113986837174,-105.38502961889564,-139.85639003652284,38.579344123299336,-84.38402917653696,-104.93949705135026,39.535827985035446
1432,9812,1.5463968876297365,1.091390750397553,479.03360857356137,-6.557121783202056,12.13379868717426,13.792204923818916,1.0,0.9049514696624957,-63.95874661109821,-104.05728122905296,38.359419510401544,118.35414703615251,90.44672304709634,39.22845488734328
1437,9719,3.297318151504805,1.4319441796232,480.2400000862081,13.279612083095463,3.6362775761734647,13.76846439108142,1.0,0.9449297374399035,129.5305123800243,122.31774769854393,39.25648050550157,35.46857352838804,73.35226074202257,38.960065853386
1449,9618,2.5435877361959465,0.7528153711172683,1063.8206322147405,6.538907129168311,12.025768413278042,13.68855041170116,0.0,0.9681239310402996,63.78107926245487,21.38056310259115,38.058768841852036,117.30041017676456,151.544628233535,38.055735112611735
1456,9827,0.6029969505865655,1.1294729727812989,330.70740011205794,11.37515791164371,-7.514153208226144,13.632927636847697,0.0,0.9869032553911627,110.95429772188359,162.16741563361848,38.12725176223063,-73.29371589118422,-96.97272329467853,38.1102214285867
1485,9808,1.2177427421858418,1.1934028502222271,667.3567509694922,8.823340732533751,-10.02890437198986,13.357779178624964,1.0,0.9869711914733839,86.0636469527225,89.13082182271091,39.13474476326028,-97.82282146387105,-127.75705199737503,39.098658576114914
