,flux_idx,index,lon,lat,iflux,qflux,uflux,pflux
0,158,9891,1.0659251837722643,0.7388896757842112,3221.0,60.69729593692385,79.2510547021405,99.8243026795388
1,161,9893,1.281600817240726,0.7310376605341364,1244.0,-28.836206033420403,-94.89052780730717,99.17529453422966
2,163,9809,1.7158370095244984,1.0175769685388587,1350.0,-27.211038889910498,94.71885720757632,98.55000024443154
3,353,9785,2.000742042706263,0.8759571604966708,545.0,-27.841165366178046,40.29906577997369,48.98106972786036
4,429,9797,0.7305278807491334,1.2787228927950365,2353.0,38.71146251414165,-13.94494823998706,41.146554064705256
5,440,9644,2.6716019433415648,0.9064033492953304,1200.0,-27.41162790837848,-29.87149907094988,40.542617100196594
6,446,9641,3.0962038789677027,1.0188201606618688,439.0,-35.98509279799249,-18.140920083301594,40.29913007930651
7,447,9746,2.158972284716985,1.0258608002251488,356.0,-21.44384688586037,-34.06969002959011,40.25645722088042
8,457,9850,0.8618008418776082,0.976007950926918,555.0,3.430888712143365,-39.58567045793543,39.73406980110865
9,462,9886,1.5303317501723588,0.7340928495581129,585.0,8.0187986057987,-38.49348066173391,39.319831949483735
10,486,9761,2.042547301875515,1.076602338457689,487.0,14.106547629553976,34.1662419617112,36.96385769655368
11,514,9642,3.150332247396144,1.0266886538231188,651.0,-15.263041608371315,31.62638813486681,35.11678894198783
12,528,9861,1.4002910844846814,0.8559921400285055,731.0,-29.75311265884087,16.299865326772593,33.92540821509154
13,546,9694,2.4866819015914485,1.0589021011364903,522.0,8.462614228760895,32.16878211950121,33.2632888126951
14,575,9733,2.976955925180019,1.4547152924367677,345.0,0.4787671544081079,-31.83672198109924,31.84032167692323
15,614,9647,2.7488935718910694,0.959307017980425,701.0,18.046766875334576,23.740187582851995,29.82083669385675
16,699,9632,3.289566220606704,0.9847587795592968,707.0,-9.817297064446974,25.234595932200616,27.0770041458252
17,728,9823,1.8359307386424428,0.8678950099994327,757.0,11.85923412506419,23.332400836812347,26.17331394460336
18,831,9760,1.505563921197102,1.4507215337648471,870.0,20.1542431854925,-12.072737520958514,23.493499305763933
19,847,9734,2.567585300216503,1.3779351414985066,856.0,-22.520970832395115,5.193308984640304,23.112000896580486
20,851,9887,1.1477038256515248,0.7718949982558877,1253.0,12.51450980874625,19.3448821048317,23.03990927506104
21,857,9643,2.579313877170057,0.8568432171980903,532.0,-13.26784167853596,18.670832121601286,22.90492512364348
22,895,9765,1.5180457038801425,1.4103549507826931,336.0,-16.29515369599975,-14.77152199057069,21.99386041362834
23,957,9667,3.5625908793793437,1.164137224418048,369.0,20.695554966029672,0.5967243424716742,20.7041559908356
24,959,9837,1.41617280777493,1.0022260386211457,475.0,-6.217405406553356,19.7166426656048,20.673706198758524
25,963,9666,3.13797330721469,1.1347830294063874,723.0,12.45886287684483,-16.43112105615052,20.62049959011409
26,975,9697,3.69187971629383,1.3237846097408774,420.0,4.006347345209633,20.05875867535906,20.45494117925448
27,978,9754,2.0934108941683864,1.0341350558700115,601.0,20.3456549401816,-1.4979966611801714,20.40072716698704
28,995,9807,1.516067224006115,1.1266124035913023,797.0,-18.78912557643789,6.976981350148767,20.042692151691504
29,1012,9624,3.3208855676583013,0.9697501773412222,630.0,1.5944562929477468,19.63103177345138,19.695677174455778
30,1043,9894,1.5121215616582708,0.7046752451648378,1750.0,4.819996579698421,-18.443927085160933,19.063336889197483
31,1046,9663,2.4806640236898354,0.8751090696129726,693.0,-6.300089068984256,-17.947136410829557,19.02079986819847
32,1049,9817,1.6746552690597485,1.005548043372414,716.0,-16.811426761983796,-8.86464641013284,19.005420956932948
33,1062,9690,3.044310381078064,1.2181332433948224,769.0,-6.706284825361228,17.63404692158575,18.86620966149688
34,1068,9696,3.1244939998148125,1.2952347983361887,669.0,-17.29475683191779,-7.440862927027489,18.827507933180623
35,1098,9773,1.1323911762048722,1.4027544128059766,518.0,15.708782339620477,9.733255237047045,18.47977543432484
36,1129,9710,3.591178050861697,1.3999536071547776,457.0,7.80698722919351,16.16651902857117,17.952865707121642
37,1134,9743,2.303283456026622,1.3811392211255948,758.0,17.83643477045713,1.786463179432757,17.92567588718041
38,1140,9706,3.480179657101685,1.367919153261963,1461.0,-17.850885238925184,0.5678869355460727,17.859915996018596
39,1155,9840,1.0759291800955066,1.0452904194257904,974.0,17.47838703058467,-2.707420661832482,17.686835212412305
40,1166,9826,0.9151916627006884,1.1429462673679935,331.0,-17.41228579467641,-2.0806150567259047,17.536152816674598
41,1170,9792,1.5480677625808226,1.1966494253321391,430.0,17.389406740171314,1.7507448464036242,17.477315992231883
42,1189,9782,1.9917383068021592,0.9219868337305503,419.0,-13.84059835372281,-10.246469193349498,17.220693764170328
