flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,num_ps,chi2dof,true_q,fit_q,fit_q_err,true_u,fit_u,fit_u_err
158,9891,1.0659251837722643,0.7388896757842112,3221.0,60.69729593692385,79.2510547021405,99.8243026795388,0.0,0.99678645171274,1101.36269131262,1095.4766377147337,79.77476537135675,1438.023779293531,1459.9875167607165,79.82936240510696
161,9893,1.281600817240726,0.7310376605341364,1244.0,-28.836206033420403,-94.89052780730717,99.17529453422966,0.0,1.034207106323391,-523.2378311748341,-530.3943598711905,79.70459836715867,-1721.8046615212586,-1741.1202325023758,79.71472271806124
163,9809,1.7158370095244984,1.0175769685388587,1350.0,-27.211038889910498,94.71885720757632,98.55000024443154,1.0,1.024889385833046,-493.74889873756445,-554.3735884983441,81.14000806669489,1718.6896694805043,1847.817418641296,80.61376704403733
353,9785,2.000742042706263,0.8759571604966708,545.0,-27.841165366178046,40.29906577997369,48.98106972786036,0.0,0.9778802922273331,-505.1826501272567,-513.4248368006768,79.76693617153086,731.2333582527222,672.4126177625462,79.88067247638145
429,9797,0.7305278807491334,1.2787228927950365,2353.0,38.71146251414165,-13.94494823998706,41.146554064705256,0.0,1.0095190165743833,702.4260287234044,651.4557037803125,79.78434999795701,-253.03344221079809,-161.07238790001915,79.75997316502767
440,9644,2.6716019433415648,0.9064033492953304,1200.0,-27.41162790837848,-29.87149907094988,40.542617100196594,0.0,1.0245361284035257,-497.3886203728945,-422.3995333589246,79.83339267937723,-542.0233982830559,-515.5102172658288,79.83107650529243
446,9641,3.0962038789677027,1.0188201606618688,439.0,-35.98509279799249,-18.140920083301594,40.29913007930651,0.0,0.9757136035352633,-652.9555895260526,-652.4474144126018,79.80059545094974,-329.1700603367073,-273.95452396367074,79.80506957628054
447,9746,2.158972284716985,1.0258608002251488,356.0,-21.44384688586037,-34.06969002959011,40.25645722088042,0.0,0.9892760832206069,-389.1022252927049,-211.20710883091795,79.76724142039481,-618.2002826315327,-790.9854800970936,79.77700128046087
457,9850,0.8618008418776082,0.976007950926918,555.0,3.430888712143365,-39.58567045793543,39.73406980110865,1.0,1.0238403662063977,62.2540554282196,-52.66024232260798,81.57800074697411,-718.2886795858768,-806.8470269199435,81.79983805331528
462,9886,1.5303317501723588,0.7340928495581129,585.0,8.0187986057987,-38.49348066173391,39.319831949483735,0.0,1.0262615255137828,145.50245570666075,210.26218471385718,79.73934534759948,-698.4707111772227,-677.2467657019349,79.84787686305282
486,9761,2.042547301875515,1.076602338457689,487.0,14.106547629553976,34.1662419617112,36.96385769655368,1.0,1.0033440263814644,255.9656904413099,414.21169302066875,85.84680738630155,619.9522337550691,654.9280020760592,87.17538205588369
514,9642,3.150332247396144,1.0266886538231188,651.0,-15.263041608371315,31.62638813486681,35.11678894198783,0.0,1.0104149203246335,-276.9504691095515,-223.02546066164143,79.72374864607843,573.8661568863247,571.1671885088364,79.758728147153
528,9861,1.4002910844846814,0.8559921400285055,731.0,-29.75311265884087,16.299865326772593,33.92540821509154,1.0,1.0040677153538726,-539.8752568305813,-481.0537299179646,81.20778434819456,295.76381068084424,300.2153556415942,81.97125287513629
546,9694,2.4866819015914485,1.0589021011364903,522.0,8.462614228760895,32.16878211950121,33.2632888126951,1.0,0.9681954230483302,153.55556518060155,143.04131588152623,81.67490202097662,583.7079873904299,546.5692703105731,83.03978253831383
575,9733,2.976955925180019,1.4547152924367677,345.0,0.4787671544081079,-31.83672198109924,31.84032167692323,0.0,1.0001032150743665,8.68731091808374,89.46601349217185,79.72585823335078,-577.682700068107,-566.1798590753704,79.75736851103974
614,9647,2.7488935718910694,0.959307017980425,701.0,18.046766875334576,23.740187582851995,29.82083669385675,2.0,0.9944403310909665,327.46163446827927,288.06816465876983,85.34304895231018,430.7697152717909,122.4108109838021,111.1403153740844
699,9632,3.289566220606704,0.9847587795592968,707.0,-9.817297064446974,25.234595932200616,27.0770041458252,2.0,0.9927695042136465,-178.13651414637926,-223.8718739869747,84.75424187752212,457.8860072935811,555.1025954506856,81.02257544543636
728,9823,1.8359307386424428,0.8678950099994327,757.0,11.85923412506419,23.332400836812347,26.17331394460336,2.0,1.0046246038418518,215.1878071547105,16.963519725899275,91.73182727892862,423.3703558577148,481.89292765715135,89.94894406840788
831,9760,1.505563921197102,1.4507215337648471,870.0,20.1542431854925,-12.072737520958514,23.493499305763933,1.0,1.0014889747961715,365.7021482342498,412.3011640309944,86.93198534681818,-219.06186235069345,-147.05714267781832,88.43284653028329
847,9734,2.567585300216503,1.3779351414985066,856.0,-22.520970832395115,5.193308984640304,23.112000896580486,0.0,1.0134128558650888,-408.64682131335087,-502.3019602503131,79.79033401800683,94.23346908378488,42.608563132221875,79.75507663988743
851,9887,1.1477038256515248,0.7718949982558877,1253.0,12.51450980874625,19.3448821048317,23.03990927506104,0.0,1.0080796224864643,227.07789516261403,202.47987105778833,79.7610400201811,351.01615466105,419.85899026969287,79.69969115843332
857,9643,2.579313877170057,0.8568432171980903,532.0,-13.26784167853596,18.670832121601286,22.90492512364348,0.0,1.0275896500878001,-240.7472292368267,-218.79662624383843,79.8391799989312,338.78540381538886,348.137647540419,79.831793609745
895,9765,1.5180457038801425,1.4103549507826931,336.0,-16.29515369599975,-14.77152199057069,21.99386041362834,0.0,1.0464839990101402,-295.67831734430683,-429.6473621825032,79.71837781294968,-268.03176258831854,-167.07019628536162,79.83161805009023
957,9667,3.562590879379344,1.164137224418048,369.0,20.695554966029672,0.5967243424716742,20.7041559908356,1.0,1.0145169432448278,375.5243419621416,356.40273248660185,84.72532802950272,10.827664027724134,8.024955140336449,84.73380261134189
959,9837,1.41617280777493,1.0022260386211457,475.0,-6.217405406553356,19.7166426656048,20.673706198758524,0.0,1.0055038200593247,-112.81587170965952,-157.56805449644853,79.8470173898978,357.7618128558144,310.9158883855091,79.86394826332733
963,9666,3.13797330721469,1.1347830294063874,723.0,12.45886287684483,-16.43112105615052,20.62049959011409,2.0,0.9968542945424766,226.06817218012847,305.96633538874215,85.07716263911729,-298.14546806980104,-408.50255741463565,85.26642121452318
975,9697,3.69187971629383,1.3237846097408774,420.0,4.006347345209633,20.05875867535906,20.45494117925448,0.0,0.9847806955730064,72.69584956533528,57.851479834669796,79.78565798509322,363.96956566305056,461.58790885005055,79.77883042300331
978,9754,2.0934108941683864,1.0341350558700115,601.0,20.3456549401816,-1.4979966611801714,20.40072716698704,1.0,0.9964222324336118,369.17534686755187,397.0825320907701,81.92442760783652,-27.181402546321188,-67.73104387779392,80.28709140245189
995,9807,1.516067224006115,1.1266124035913023,797.0,-18.78912557643789,6.976981350148767,20.042692151691504,0.0,1.0114561455190776,-340.93185854244786,-320.44782947359613,79.77177551656888,126.59850555819075,99.59993225942233,79.73145315549218
1012,9624,3.3208855676583013,0.9697501773412222,630.0,1.5944562929477468,19.63103177345138,19.695677174455778,2.0,0.9912776598048441,28.931678864346324,26.08700363806327,83.265283999596,356.20838875129164,250.64049380505526,81.31218473410661
1043,9894,1.5121215616582708,0.7046752451648378,1750.0,4.819996579698421,-18.443927085160933,19.063336889197483,0.0,0.9827295583281667,87.45965241434963,35.31569951366538,79.8222245349649,-334.66817358710927,-334.99040960820025,79.85985428061913
1046,9663,2.4806640236898354,0.8751090696129726,693.0,-6.300089068984256,-17.947136410829557,19.02079986819847,1.0,1.0126675386586712,-114.31618073622825,26.646062664693183,82.94028174514916,-325.65382285443076,-463.0733437829743,87.55998809331342
1049,9817,1.6746552690597485,1.005548043372414,716.0,-16.811426761983796,-8.86464641013284,19.005420956932948,1.0,1.0101006684824343,-305.04617936562806,-333.4177448128481,81.19873947746757,-160.85050704638456,-259.96668929187183,80.471234877119
