Unnamed: 0,flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,q_amp_true,q_amp_fit,q_amp_err,fit_error_q,u_amp_true,u_amp_fit,u_amp_err,fit_error_u,chi2dof,num_ps
0,192,9891,1.0659251837722643,0.7388896757842112,3221.0,60.69729593692385,79.2510547021405,99.8243026795388,0.0012866635358983176,0.0006958131220745198,0.00018809220409454714,0.45921128355540153,0.001679966804002157,0.0016143954348733344,0.00018729285984121617,0.0390313481031964,1.0041892974485633,2.0
1,196,9893,1.281600817240726,0.7310376605341364,1244.0,-28.836206033420403,-94.89052780730717,99.17529453422966,-0.0006112709675800008,-0.0004900547979939289,0.00018570342174905526,0.19830185959258337,-0.0020114929363358246,-0.001923164883088029,0.00018566717964666433,0.04391168949799833,0.9950889426107297,1.0
2,199,9809,1.7158370095244984,1.0175769685388587,1350.0,-27.211038889910498,94.71885720757632,98.55000024443154,-0.0005768206140507889,-0.00024386770925751116,0.00018768452128813533,0.5772208840718742,0.0020078538565802945,0.0021503823428733037,0.00019085327633533867,0.07098548822460547,0.9954134866705877,2.0
3,435,9785,2.000742042706263,0.8759571604966708,545.0,-27.841165366178046,40.29906577997369,48.98106972786036,-0.0005901780585217928,-0.0003224952722117957,0.00018541396649708456,0.45356275524789386,0.0008542610946580444,0.0013347550166931568,0.00018570270357920178,0.5624672890288318,1.0102884816922755,1.0
4,520,9797,0.7305278807491334,1.2787228927950365,2353.0,38.71146251414165,-13.94494823998706,41.146554064705256,0.0008206070216044122,0.0009652821013006615,0.00018461829428233944,0.17630251251492757,-0.00029560553124189303,-0.00037105646266773066,0.0001846006543407276,0.25524194729663696,1.0108553422195004,0.0
5,530,9644,2.6716019433415648,0.9064033492953304,1200.0,-27.41162790837848,-29.87149907094988,40.542617100196594,-0.0005810727075218489,-0.0007410508683908226,0.0001846457744986978,0.2753152209664887,-0.0006332171478800733,-0.0005838911199725062,0.00018464316110502522,0.07789749231002983,1.0047136608303129,0.0
6,533,9641,3.0962038789677027,1.0188201606618688,439.0,-35.98509279799249,-18.140920083301594,40.29913007930651,-0.0007628133349994608,-0.0005715301668506746,0.0001895723964250668,0.2507601261964324,-0.00038455189837592905,-4.7568842981844054e-05,0.00018811544684694466,0.8763005899002432,0.9912404420989938,3.0
7,535,9746,2.158972284716985,1.0258608002251488,356.0,-21.44384688586037,-34.06969002959011,40.25645722088042,-0.00045456746353405257,-0.00040872035942496603,0.00018694649468670025,0.10085874548223586,-0.0007222105559032866,-0.0002888471396210701,0.0001884288422430623,0.6000513461620596,0.9939518213032548,2.0
8,546,9850,0.8618008418776082,0.976007950926918,555.0,3.430888712143365,-39.58567045793543,39.73406980110865,7.272810647491473e-05,0.00014895951208537925,0.00018869728591002302,1.0481698108936488,-0.0008391385140985917,-0.00047069724700178844,0.00018800077040213043,0.4390708576790631,1.0032307922518822,1.0
9,553,9886,1.5303317501723588,0.7340928495581129,585.0,8.0187986057987,-38.49348066173391,39.319831949483735,0.00016998279097169857,0.0001344950109764,0.0001870389411644832,0.20877278101173857,-0.0008159862341928599,-0.0007873929707192639,0.0001877066645279917,0.03504135520359512,0.9882428696936053,2.0
10,583,9761,2.042547301875515,1.076602338457689,487.0,14.106547629553976,34.1662419617112,36.96385769655368,0.00029903112110993675,0.0003142331181121786,0.00018702639555113538,0.05083750796845298,0.0007242572673500342,0.000769052606374547,0.0001868869238934994,0.061850037333299114,1.0105202325560054,3.0
11,613,9642,3.150332247396144,1.0266886538231188,651.0,-15.263041608371315,31.62638813486681,35.11678894198783,-0.0003235465234694845,6.146400804217717e-05,0.0001902304732649968,1.1899696135909004,0.0006704173515009247,0.0007847672627210368,0.00018672932610467517,0.17056526201791536,0.9863143844732778,2.0
12,632,9861,1.4002910844846814,0.8559921400285055,731.0,-29.75311265884087,16.299865326772593,33.92540821509154,-0.0006307075883147709,-0.00032254496951604657,0.00018964010316043124,0.4885982418922917,0.0003455251511995857,0.0004330977239089418,0.00018706221272987478,0.2534477516479592,0.9942336678783845,1.0
