rank,flux_idx,index,lon,lat,iflux,qflux,uflux,pflux
27,893,9861,1.4002910844846814,0.8559921400285055,731.0,-29.75311265884087,16.299865326772593,33.92540821509154
28,900,9666,3.13797330721469,1.1347830294063874,723.0,12.45886287684483,-16.43112105615052,20.62049959011409
29,907,9817,1.6746552690597485,1.005548043372414,716.0,-16.811426761983796,-8.86464641013284,19.005420956932948
30,929,9632,3.289566220606704,0.9847587795592968,707.0,-9.817297064446974,25.234595932200616,27.0770041458252
31,937,9647,2.7488935718910694,0.959307017980425,701.0,18.046766875334576,23.740187582851995,29.82083669385675
32,946,9663,2.4806640236898354,0.8751090696129726,693.0,-6.300089068984256,-17.947136410829557,19.02079986819847
33,984,9696,3.1244939998148125,1.2952347983361887,669.0,-17.29475683191779,-7.440862927027489,18.827507933180623
34,1014,9642,3.150332247396144,1.0266886538231188,651.0,-15.263041608371315,31.62638813486681,35.11678894198783
35,1015,9779,1.7561643496996635,1.2124623725359045,651.0,-5.947547764302387,10.705925927865277,12.247047578155165
36,1016,9808,1.2177427421858418,1.1934028502222271,651.0,8.607082806212677,-9.783098375315394,13.03038327349202
37,1047,9720,2.393478613532162,1.1820318467830335,638.0,2.987120433195108,-4.327579852512773,5.258406209326759
38,1061,9624,3.3208855676583013,0.9697501773412222,630.0,1.5944562929477468,19.63103177345138,19.695677174455778
39,1120,9754,2.0934108941683864,1.0341350558700115,601.0,20.3456549401816,-1.4979966611801714,20.40072716698704
40,1127,9631,2.6020881680595265,0.8252615547148763,596.0,9.713971120320332,-12.829312365718277,16.092000829716277
41,1150,9857,1.4304983205820268,0.861946851789253,588.0,7.266315760152864,-8.872399461201006,11.468165368766089
42,1157,9886,1.5303317501723588,0.7340928495581129,585.0,8.0187986057987,-38.49348066173391,39.319831949483735
43,1173,9693,2.41032255107432,0.9839258677009792,579.0,7.598438351065594,-12.232095346679229,14.400014650867409
44,1181,9771,1.7673979209701245,1.258962715640406,576.0,11.756656526633208,5.285484280176132,12.890124776790028
45,1195,9698,2.3931103439215167,0.9768418660579674,566.0,11.87953277767151,4.703120838407869,12.776644498319508
46,1226,9850,0.8618008418776082,0.976007950926918,555.0,3.430888712143365,-39.58567045793543,39.73406980110865
47,1231,9704,2.53420788714916,1.158029307075235,553.0,-5.865895894125916,-2.220476255539052,6.272100879461044
48,1253,9785,2.000742042706263,0.8759571604966708,545.0,-27.841165366178046,40.29906577997369,48.98106972786036
49,1267,9835,1.0799224746714915,1.0712553375764289,542.0,0.614161708267804,5.388342431080171,5.423230472557975
50,1275,9726,2.4517562439137075,1.25492631751465,539.0,6.056264196838444,2.104888280432003,6.411621533980869
51,1293,9643,2.579313877170057,0.8568432171980903,532.0,-13.26784167853596,18.670832121601286,22.90492512364348
52,1332,9694,2.4866819015914485,1.0589021011364903,522.0,8.462614228760895,32.16878211950121,33.2632888126951
53,1345,9773,1.1323911762048722,1.4027544128059766,518.0,15.708782339620477,9.733255237047045,18.47977543432484
54,1357,9812,1.5463968876297365,1.091390750397553,515.0,-7.049437989131178,13.04481817570666,14.827739450093285
55,1390,9732,2.5314823155872768,1.339846379726393,506.0,-11.209651244103014,-12.403909719631669,16.71864998578513
56,1427,9793,1.6531963231437783,1.1458016841121217,492.0,-3.710476918577077,15.135517721418507,15.583694544576616
57,1443,9752,1.897237538741984,1.4738791675634657,488.0,6.8378386845368455,-6.294612009389913,9.293986132145038
58,1445,9761,2.042547301875515,1.076602338457689,487.0,14.106547629553976,34.1662419617112,36.96385769655368
59,1467,9885,1.7207429488107178,0.6851801334166481,481.0,13.812099551402566,9.010318263570689,16.491207634030033
60,1476,9719,3.297318151504805,1.4319441796232,478.0,13.217671527944695,3.619316760575757,13.704243665158048
61,1489,9837,1.41617280777493,1.0022260386211457,475.0,-6.217405406553356,19.7166426656048,20.673706198758524
62,1538,9755,1.768103670282548,1.4071550136647544,461.0,5.572201353823157,-4.857465117419301,7.392184744342766
63,1544,9712,2.64435436807334,1.280737590620188,459.0,7.612963107357739,1.3105732643990875,7.724947220230549
64,1550,9710,3.591178050861697,1.3999536071547776,457.0,7.80698722919351,16.16651902857117,17.952865707121642
65,1567,9873,0.8872571967298988,0.8316787269888251,453.0,4.894548393806011,12.43917053081854,13.367481717739262
66,1591,9685,2.510537543905293,0.9905862429529736,448.0,3.108185081894881,-13.689769544615132,14.038183810165256
67,1596,9634,3.3225829280302195,0.997240003325038,447.0,9.653321318169109,4.08129344512292,10.480628256789831
68,1628,9884,1.3305997765655582,0.7770851391964756,442.0,-1.531098174768385,4.440032657520817,4.69661065244187
69,1629,9828,1.817892940952604,0.8602461775549655,442.0,-6.4677629525434295,0.5523688222505436,6.491307181615099
70,1630,9753,2.0807650753270317,1.1621016821980563,442.0,0.5557550895795041,-7.057618873107288,7.079466637934931
71,1639,9641,3.0962038789677027,1.0188201606618688,439.0,-35.98509279799249,-18.140920083301594,40.29913007930651
72,1648,9858,1.3340184734048697,0.881466586987551,437.0,1.4586387543540713,-7.075432618944557,7.224221325577465
73,1649,9650,2.722748148521543,0.956379859818519,437.0,12.884443429299838,0.2721529952583087,12.887317398731817
74,1660,9815,1.1109518062564945,1.1836570463814706,435.0,6.206582353843936,3.345558173272309,7.050845623455111
75,1679,9792,1.5480677625808226,1.1966494253321391,430.0,17.389406740171314,1.7507448464036242,17.477315992231883
76,1710,9756,2.0562811103747034,1.0642575924178417,423.0,-5.082283949931931,-8.763426439832632,10.130510999653144
77,1716,9889,1.335294043090938,0.7458578269662859,422.0,7.847488569900151,14.204242993940884,16.227864797490525
78,1726,9697,3.69187971629383,1.3237846097408774,420.0,4.006347345209633,20.05875867535906,20.45494117925448
79,1733,9782,1.9917383068021592,0.9219868337305503,419.0,-13.84059835372281,-10.246469193349498,17.220693764170328
80,1737,9763,2.007510717125352,1.1114767381146016,419.0,10.5370108336498,5.983690752367756,12.117473017441576
81,1751,9751,2.1226482971945013,1.051480595951507,415.0,-9.129979704102745,13.853079837206735,16.59109250089794
82,1753,9810,0.6625937831229348,1.2274434805714145,415.0,-1.4864497856791474,-5.551668869127346,5.747221954804189
83,1777,9689,3.443129448465599,1.2569446776970552,410.0,-1.5122130178137168,-4.953638946948763,5.179317235695542
84,1780,9672,2.4983744428966568,0.916095238157575,410.0,-6.263686381172811,12.368903991887835,13.86447088937146
85,1798,9841,1.244988718630757,1.0208916615605,405.0,-0.1878797593545697,9.572673249929924,9.574516800021769
86,1823,9711,2.3780289444486926,1.0782468424084073,400.0,-3.1255927057115773,-9.094661738239118,9.616766706902482
87,1829,9664,3.571691647831253,1.149063941229734,399.0,-1.9137035809734613,2.3098517156258755,2.999612699001398
88,1860,9775,0.98752269074238,1.4079550369832146,392.8749340017644,0.9342668834294072,4.743182714438511,4.834318656441793
89,1872,9842,1.3666785230742773,0.9776756747946752,390.0,2.355890981419724,-6.12730750846918,6.564611155253415
90,1930,9804,1.179428428423965,1.2161082636981762,381.0,-9.072375955442885,9.957235631375804,13.470506556757178
91,1935,9769,1.7229229980835914,1.3044892317477164,379.0,-9.861465215089597,-8.510819069248988,13.026224987229195
92,1984,9724,3.382680064506099,1.444729991781038,372.0,-4.367180357328101,0.606213618170278,4.409054232404893
93,1988,9619,3.381214131467104,0.9341723825554245,371.0,11.216947363078411,-1.7348114329166338,11.3503074343319
94,2004,9667,3.5625908793793437,1.164137224418048,369.0,20.695554966029672,0.5967243424716742,20.7041559908356
95,2040,9748,2.134689848024203,1.1188433232333546,363.0,-8.111655960668255,-4.884529622004135,9.468769299781291
96,2046,9759,1.976480896942039,1.219348055744519,362.0,-13.146800500092723,8.813256006114607,15.827565978966998
97,2058,9683,2.797158263496499,1.1392737145536882,360.0,-1.9543643985193704,0.3343365156637246,1.9827559375541253
98,2076,9811,0.9313336329476498,1.214893099611181,357.0,7.051247966518041,-1.2822553349491002,7.166887513372192
99,2080,9746,2.158972284716985,1.0258608002251488,356.0,-21.44384688586037,-34.06969002959011,40.25645722088042
100,2102,9725,2.848640935892347,1.3963520769607891,352.0,5.822423703903041,-0.2580710712809946,5.828140223570821
101,2112,9832,0.6869740074424758,1.0954938676031425,351.0,-7.992793417535199,4.764236739859377,9.304982446454153
102,2124,9735,2.3172893180116665,1.1820318467830335,350.0,1.6961444960929273,1.4084840536757874,2.2047071191170287
103,2135,9865,1.57705947004368,0.8020922829639455,348.0,4.88533798131062,-10.0081704115009,11.136875781711774
104,2139,9783,0.6292743905517081,1.3739293426269716,347.0,7.264845970016835,-3.782433423952937,8.190530481886151
105,2149,9895,1.4350390270670172,0.711961856066722,345.0,-11.06088328908672,3.9085225504961496,11.731141788527442
106,2150,9733,2.976955925180019,1.4547152924367677,345.0,0.4787671544081079,-31.83672198109924,31.84032167692323
107,2167,9669,2.931560217907723,1.1090198046419295,342.0,-10.923731917913893,-8.746863916168945,13.994125459721628
108,2168,9713,3.8183313623424486,1.4063549641027075,342.0,-6.497075714111977,3.601022436556922,7.428280785181051
109,2193,9819,1.3238746310613267,1.132332624499048,337.0,-9.823425518886154,5.884411511096477,11.451025620311416
110,2198,9765,1.5180457038801425,1.4103549507826931,336.0,-16.29515369599975,-14.77152199057069,21.99386041362834
111,2210,9827,0.6029969505865655,1.1294729727812989,334.0,11.488411632765494,-7.588965867401601,13.768660239124504
112,2231,9826,0.9151916627006884,1.1429462673679935,331.0,-17.41228579467641,-2.0806150567259047,17.536152816674598
113,2247,9872,1.540291478397792,0.7805420973497917,329.0,-2.2434003118148125,-0.5514292419424561,2.31017730226925
114,2297,9623,3.3586311122622488,0.9597250729054329,321.0,-4.378939520721702,4.01963636109623,5.944122122028227
115,2302,9686,2.463458323407492,0.9538697851436484,320.0,6.860180915715617,1.595409597084938,7.043253082121889
116,2310,9673,2.904737438229549,1.1106578388835244,319.0,2.1805346758153155,-6.874027835828583,7.211587215043523
117,2316,9777,0.6496503326867782,1.4091550230398144,318.0,1.9962890942554607,-0.44237392895206,2.044716322833016
118,2341,9635,3.0702415909314187,0.978509377322622,314.0,-6.5545837671725184,15.91666814456696,17.21345093771595
119,2364,9859,1.1097287427845437,0.9059815969008248,310.0,-1.5621599003490083,-4.29523711400428,4.570492907748379
120,2384,9691,2.357139046011224,0.8950051824356556,307.0,-5.380730571886683,4.321031679306508,6.900983716891847
121,2390,9718,2.2920687730941425,1.0117724944673958,306.0,4.176391988419344,-7.304943948272795,8.414538378802524
122,2409,9846,0.8752997790110606,0.9951614081513118,302.0,-2.114621445159542,-9.280872582857974,9.518729944460736
123,2412,9789,0.8951130686761378,1.3362338231073785,302.0,-6.727165366491356,0.9499712911993918,6.793908986895822
124,2434,9627,2.889265732722865,0.9203041186631432,299.0,8.547180980691387,2.8278234388209853,9.002826673764075
125,2452,9736,2.218151792691651,0.9316532574894936,296.0,3.6161872488511904,-13.920716940919704,14.382738625448312
126,2485,9699,2.495208683876885,1.0770134963778604,288.0,-0.8352092241801916,4.956988027060309,5.026858337826413
127,2487,9878,0.96278691167552,0.8093978576178844,287.76535620380736,6.441938488570323,-0.5034085775483581,6.461578111148465
128,2516,9795,1.3974089040878228,1.2351288731773906,281.0,3.422637542509082,-7.593781754447815,8.329463913216573
129,2545,9768,1.1748517981399846,1.4259489050009635,274.0,1.0667857510342171,2.475172448343522,2.6952755865863707
130,2546,9772,1.89654096736108,1.151509886329955,274.0,5.642175921021723,-5.870512178124516,8.14230080243082
131,2566,9661,3.1128414708225653,1.120479491650411,266.0,-11.77905547737046,-7.027111112646756,13.715919164549437
132,2580,9820,1.2383408542204084,1.1466173556741124,259.0,2.111142147430624,-9.536380163986667,9.76726511356871
133,2612,9890,0.9235238785039854,0.7301643669345682,248.0,11.40674757922768,-6.743972378183791,13.251228387358
134,2613,9774,0.3926990816987241,1.41355447635604,247.09683622591533,7.679728437722945,-0.9615850634147256,7.739694742775893
135,2706,9801,1.7017994987133642,1.060962347371496,177.01176218432929,7.052895847036964,-0.7342085932780605,7.091008538113221
136,2743,5961,2.692925858244961,1.2306800527276782,104.04405897614744,0.1594276383929138,0.1528914620872527,0.2208913105188149
137,2768,2957,2.482466417135874,1.0926219007597509,69.22180453647621,-0.5273323836036399,0.063116442239995,0.5310961570922266
138,2771,2994,2.5989703930649126,1.2233964868759102,65.5546526596017,-0.0722991653951067,-0.1268350838675659,0.1459942047360835
139,2858,2978,2.6502663831695,1.222991708746237,33.69489903892201,0.2101063561789186,-0.1462523126206861,0.2559969137581184
140,2860,3410,1.8303557198321283,1.1958378754177277,33.18283304518032,0.6895315064503609,0.323370010285761,0.7615916635178706
141,2873,3409,1.8292285198956648,1.1966494253321391,31.670124517460174,-0.0375868507460159,-0.1844492196718795,0.1882399691525913
142,2909,7251,1.1711337471402037,0.8106859655071834,28.19617757709436,0.0106763710702412,0.0017875389722903,0.0108249801296326
143,2925,2975,2.4452536081453835,1.0807129615442064,26.7731131276654,-0.0588408200394902,-0.0767699626239727,0.0967257425104912
144,2956,3661,1.5481288290993385,1.0539552385869195,24.290857513429973,-0.3452052281261332,0.0648800240915519,0.3512492947348593
145,2962,2996,3.235017031897151,1.3727274491864552,23.943027782598943,-0.2175995282822696,0.5509966592323688,0.5924076917072376
146,2997,8404,2.4011322201599308,0.7766528435473751,21.996265729220088,0.0129358298541184,0.0290336598389964,0.0317850451889132
147,3020,8357,0.970098055113353,1.199083701695381,20.801182754524607,-0.0107747346509388,-0.01154284635903,0.0157902567701198
148,3031,7432,3.252070656113731,1.098774893019725,20.289314199015,-0.1964564097068849,-0.1347525806863663,0.2382296768174676
149,3064,3235,2.153096438119028,1.32659654590274,18.23725188580964,1.9909297569971924e-05,-1.895656820908848e-05,2.7490573075065456e-05
150,3068,8326,1.4783707760548734,0.8397957220011427,18.017124764970628,-0.0432140580850558,-0.0220054156598571,0.0484942587791757
151,3104,7239,1.4595827196731874,0.7076701106581721,16.35610834011522,4.758174485473365e-05,-0.0006260152428535,0.000627820919314
152,3114,8355,1.5314492675284233,1.1621016821980563,16.003429873962627,-0.001116749445526,0.011354675505261,0.0114094603357852
153,3171,2836,2.60958657875672,1.030412814684442,14.638607572196404,-0.0415135688413268,-0.0235394615478167,0.0477229781960926
154,3175,7342,1.6906871754701982,0.8640719424699477,14.570375295391894,-0.0048643367255778,0.0910837266224733,0.091213524365728
155,3186,3067,2.4141826282064893,1.201517421091918,14.450816891690064,0.0402933228856727,0.0810529285798683,0.0905159052351702
156,3202,3154,3.4628919022523856,1.5093899638784505,14.108769468855517,-0.1831978402893421,-0.1670816959698746,0.2479470544589084
157,3212,7246,1.5585014275557378,0.9228280126773316,13.950085227526811,0.0277048158390693,0.0177209387917788,0.0328875127113425
158,3216,8440,1.8333657127934555,1.1612873452021095,13.852216032322165,-0.0138284002552042,-0.0085373852583046,0.0162515107195254
159,3236,5969,1.813134049309588,1.176748146022953,13.381652765393678,0.0513968226402163,0.0830004222849709,0.0976253219046849
160,3240,6073,3.277348137239392,1.060138315372318,13.27480031503334,0.0041481017022509,-0.0024103537864184,0.0047975569937123
161,3267,8427,1.690767474821594,0.9144108446132794,12.657147564940727,-0.5007236916856379,0.4249208616359894,0.656720605789681
162,3273,8421,2.0951388506539885,0.8538638548250623,12.479017635919256,0.0477073113867605,-0.0295991718833394,0.0561435529329308
163,3275,8504,3.4927416389023294,0.9425619476594064,12.440297239952365,0.0514185091882673,0.1103036025155253,0.1216994158369174
164,3280,3170,2.1874050930887967,0.9680804151680318,12.4036246961127,0.004689731454285,0.010891239813952,0.0118580220019328
165,3284,7343,1.9909319843349715,0.804671947893658,12.33853361081853,-0.0845723558137362,-0.0848684599743073,0.1198129328006614
166,3285,3511,1.446425295932707,1.2496770570866411,12.328248299344406,0.0001224750728012,0.0002829829267777,0.0003083496072729
167,3291,2780,3.570883292372837,1.1527326200090726,12.175573006132096,0.0095890105112294,0.0033007072082518,0.0101411927631355
168,3299,4136,1.5408837014311263,0.7136830069156215,12.039309269503734,0.0288266552338842,-0.0157639023738084,0.0328553902735029
169,3310,2885,2.711819323114746,1.132332624499048,11.917881049187224,-0.0518989911265629,-0.0649704269473732,0.0831544446056794
170,3312,7278,1.471238813124797,1.1429462673679935,11.908555608214916,-0.0021352171743006,0.000261380977141,0.0021511560605031
171,3313,2866,2.5103227310260827,0.9897540597151396,11.900624603106063,-0.0020916363957283,-0.0620455407351046,0.0620807866245545
172,3317,3004,2.448849757394993,1.1347830294063874,11.824873766617188,0.055196614590446,0.062164798211402,0.0831331967321754
173,3337,3335,1.7729945773716864,1.3831415224672106,11.619346894339202,0.000767272914084,-0.0056427298242292,0.0056946560558064
174,3349,7348,2.392249826233267,0.8333886236460737,11.475991686057478,0.0009336480135154,0.0056851266598274,0.0057612814331033
175,3362,8358,1.1462302784165008,1.2500809251044662,11.253604918646456,0.0154418674678614,0.1711668394461787,0.1718619742610009
176,3374,3523,1.6566280409766294,1.1555850495523337,11.05442609892326,-0.6403927613966719,0.1370405130788166,0.6548915872678165
177,3393,2990,2.3161128009750334,0.943400273002067,10.813456094569652,-0.0077769180800679,-0.0058090250567165,0.0097069679577944
178,3423,2736,3.369412852554384,1.1090198046419295,10.546643025443656,-0.0388762900864535,0.0936962267382927,0.1014413566346568
179,3465,5946,1.8227526712051128,0.7288545329929795,10.029443667418413,-0.0043199389970956,0.0055860134994165,0.0070615451392943
180,3469,7350,2.4869118725405275,0.9901701642650343,10.004765731516192,0.1061190669243647,-0.0309484416885998,0.1105398679565452
181,3489,2937,2.586120532450891,1.1384573913995144,9.715190277788365,0.00736937741504,0.0017492342821305,0.0075741365223425
182,3508,7349,2.49400963961869,0.9257712048073624,9.525747997151155,-0.0933945276878554,0.017027900127041,0.094934120234898
183,3515,3548,1.6703636471546794,1.117206847027398,9.428931543127636,-3.5541098852596014e-05,-0.1956429984050392,0.1956430016332909
184,3532,3180,2.492785475131032,1.4698874864681826,9.27022646845441,0.0459689839586901,-0.0041784696430476,0.0461584997021369
185,3537,5976,2.980351971038,1.3899479484457455,9.225501725616876,-0.035205947101107,-0.0226248197955162,0.041849028448287
186,3596,3535,1.2774300403358234,1.265418297310943,8.705887367050613,0.007837544226771,-0.0215580088957268,0.0229385014125777
187,3611,5954,2.263620913566188,0.9236690728318572,8.64605500126207,-2.132723054470247e-08,1.2547122839189471e-06,1.2548935278260892e-06
188,3648,3264,1.764835873046031,1.536906907530245,8.326497590794027,0.7686292375883875,-0.1253809668714061,0.7787883484807118
189,3668,3775,1.6063413149709749,0.916095238157575,8.116260735587527,0.0033953808249576,-0.0035276591265658,0.0048962219986162
190,3677,3011,2.409316455011179,1.1008248761600474,7.999442160862546,-0.0093746865502501,0.0024658297193222,0.0096935578669616
191,3690,3403,1.22955436614635,1.3971524656012642,7.879828940134888,-0.0046748686187059,0.0833618739761817,0.083492852564893
192,3697,3542,1.8725461951089737,0.9714195075958448,7.828294133475826,0.0276129515500145,-0.026579937354078,0.038327120463846
193,3703,3809,1.5985273211937292,0.8916235785449225,7.783776366180013,0.0082864809957998,-0.036123400436554,0.0370616489972233
194,3716,3131,2.408475154624248,1.3065002993613657,7.742878213009032,-0.0333154747888699,0.0321608141061876,0.0463059264498679
195,3763,2648,2.447214823905916,0.7610638603016905,7.411102083243169,-0.0220579250510653,-0.0073031971034441,0.0232355061380244
196,3782,7431,3.437205660948128,0.9496840933005184,7.305533559374345,0.0008049578438983,-0.000218374190453,0.0008340530064147
197,3787,7353,2.566981497280631,1.2440215098514036,7.249218893314342,-0.0538582377405884,-0.0226302890507737,0.0584195151900742
198,3789,3358,1.8494120256351592,1.2968446859260498,7.235084243672388,-0.0101470390896091,0.0109913546659885,0.0149590200106692
199,3805,2950,2.685695606467856,1.2096258476295794,7.122406996989044,0.0758009387523161,0.0869097645696966,0.1153216783319271
200,3859,5934,2.7506009592028025,1.0134314067659491,6.778073985835478,-0.108257227524896,0.0502738498114456,0.1193611632242284
201,3896,5833,1.058166430140227,0.7588946250621496,6.604566232933283,-0.0570596385366368,0.0219602256821009,0.0611396259551892
202,3937,8444,1.975021167704904,1.1881250142525537,6.4192996583620445,-0.0144360096018013,0.0104567545783432,0.0178253215829337
203,3942,3252,1.8933705724759915,1.5484697846958972,6.406605493483656,0.0595159147885789,-0.0226733621317102,0.0636885033854389
204,3946,3046,2.4414711637425563,1.201517421091918,6.385421309576196,-0.0003051785369345,8.781216772649778e-05,0.0003175608858256
205,3947,2940,3.662162345362317,1.3290063906175804,6.377943380609849,0.0103595277790581,0.0045239233114703,0.0113042336287402
206,3948,3026,2.4172319879095627,1.14172224651759,6.357670017068655,-0.0067635866359446,0.011576577093617,0.0134075814890825
207,3989,3062,2.6977936913848177,1.346668043064133,6.232953784628444,0.0151649309196766,0.0070955187684585,0.016742804914115
208,4001,5836,0.9993181329581629,0.841929673364487,6.186200571885071,-0.0061031559957125,-0.0009746783238859,0.006180494393093
209,4006,7252,1.2664264081716734,1.0067933816249444,6.163496173660136,-0.0257940979495708,0.0655974201753534,0.0704865733504893
210,4030,8420,2.141720376341503,0.8282572325005475,6.069284249922704,-0.2008401993203246,-0.2418816496427089,0.3143938900438524
211,4041,3008,2.504981098786271,1.1832507707944304,6.031426443924397,-0.013024287384277,0.1205097090367754,0.1212114764945816
212,4079,2979,2.5603182768215293,1.1755284360621705,5.858241516742442,-0.0009812764178041,-0.0026431355673297,0.0028194093415859
213,4080,8446,2.553557884092564,1.338642278871778,5.851222474821202,-0.0156229979838197,0.0166390210140931,0.0228240024165321
214,4098,4093,1.631005072719408,0.7089559743470788,5.786219122620338,-2.8245708209385743e-05,-0.00218287421085,0.0021830569485074
215,4173,3348,1.7122020698794698,1.3867451909356232,5.547014289985626,0.0381627033555988,0.0117495486545121,0.0399304873623172
216,4177,8353,1.0299425915461993,1.038268647199952,5.527644344691137,-0.009372760809634,-0.0377487079425927,0.038894904505986
217,4247,3589,1.1375663765722217,1.2213724521220612,5.269356076113197,0.007628964534605,-0.0261466319370502,0.0272368768679861
218,4248,3953,1.6700256599709424,0.770163689031822,5.269080425597646,0.0020445943804352,0.0639041148884857,0.0639368146364931
219,4280,3988,1.4056989082541598,0.8274015031420827,5.126417826962319,0.0558856940936307,-0.0188128819602816,0.0589672394807351
220,4292,2597,3.333166124526603,0.9718367728477306,5.0907214077024685,0.0007650721159693,-0.020671013807422,0.0206851673227283
221,4356,5974,2.5675123816894163,1.3032824612837917,4.868432088998737,0.0004696414877293,0.0038806106184674,0.0039089259265377
222,4361,7321,2.554973097526441,0.7766528435473751,4.856677935370988,0.0333113874788032,0.0233459257178481,0.0406777676794861
223,4369,2966,2.423322538345973,1.0518930927726364,4.837117404291268,0.0006880803388889,0.0027150348963678,0.002800869336699
224,4389,5867,0.8435386783649685,0.9354315528364088,4.786075372642491,0.0235983410582664,-0.0815631026527622,0.0849083118136692
225,4400,8356,1.537836936109845,1.178780666288585,4.7390796751926825,-0.0007762610273384,0.001117603724084,0.0013607421749365
226,4404,3155,4.0283325154901375,1.50899109469435,4.7318448578394925,0.0061497476241269,-0.0146840370722703,0.0159198096904537
227,4431,2871,2.4767415273357867,0.9668278091892284,4.664429024886061,0.0209012619126417,-0.0197286879514839,0.0287416749308016
228,4433,8410,3.0983922135832604,1.1249773781057535,4.652638008807701,-0.0249641455927935,-0.0028613248477039,0.0251275893205512
229,4462,3918,1.150666059242217,0.9080900523324628,4.579802650755637,0.0001517173928131,-0.0019860509032656,0.0019918374325341
230,4464,3429,1.2569462733112706,1.367919153261963,4.5795738189592745,-0.0864779396062295,-0.0465652603348817,0.0982179082886313
231,4481,5950,1.848916113447849,0.9400462858093134,4.546388788156955,0.0006588756412783,-9.9670200327748e-05,0.0006663717127124
232,4586,5959,2.619264748806053,1.157214624244182,4.310265747174061,0.0731119131843461,0.0614041181811556,0.0954767907875033
233,4589,2861,2.8567528941371405,1.1555850495523337,4.303790319408928,-0.0071302406263778,0.0128097861653202,0.0146605236260946
234,4594,2816,2.760077028245386,1.0757799586282302,4.299107863618073,-0.0085105920760086,-0.0029487475189963,0.0090069578335311
235,4597,3900,1.623127840390718,0.8171215508346744,4.289331636170421,0.0973689975139549,-0.0655769982025747,0.1173927781855981
236,4625,2613,2.9639308786882843,0.9492653697789676,4.215195198242731,0.0210505650652065,0.0889764254358076,0.0914326559435868
237,4631,3840,0.8098587697050195,0.9730884074289652,4.197385632817418,-0.0996569460108141,0.0105307547248544,0.1002117941326138
238,4636,3044,2.7963792573939856,1.36270883696177,4.187511995284547,-0.0041125747913287,-0.0003351585132734,0.004126209234066
239,4638,5932,2.7961138295677253,0.9089332202823072,4.182469172232908,-0.0972347123246436,0.0598379301439437,0.1141716565736334
240,4645,7249,0.8680716542813902,0.8020922829639455,4.165662423101853,0.1654181876293728,-0.0106701421930447,0.1657619640719974
241,4648,5865,0.8168696278117243,0.8806193386431083,4.156784163782533,-0.0022836707151223,-0.0013204023080707,0.0026379185336673
