Unnamed: 0,index,lon,lat,iflux,qflux,uflux,pflux,number_nearby,fit_norm,fit_error,fit_lon,fit_lat,norm_error,chi2dof,num_ps
841,9695,2.878907178218723,1.2473603576320322,836.0,0.1406619296788818,-11.819338474812945,11.82017545388623,2.0,0.011361284884362341,0.35891331729057857,164.89717822394073,71.4723655935333,0.005547113737846615,0.976466898178311,0.0
872,9775,0.986629633703414,1.4080521654917717,811.1094451458182,1.928839505533677,9.792531838430238,9.980686431542535,4.0,0.018702584727476233,0.08772160568382475,56.59088234159525,80.67988136309607,0.005601171943073785,0.9987600467028183,2.0
885,9807,1.5154729705704,1.1265963945691195,797.0,-18.78912557643789,6.976981350148767,20.042692151691504,6.0,0.018131432276540606,0.07317210043498461,86.87425336527112,64.56013573541478,0.005597709277061777,1.033683309901996,1.0
901,9637,3.156635663043982,0.9926649701255624,789.0,-13.685426681390684,7.669049332694617,15.687741109510435,3.0,0.020352667750364366,0.21685805889605445,180.83965125819606,56.865586651248336,0.0055793209245714815,0.9832148147173894,1.0
923,9690,3.0448037560878696,1.218286627190097,769.0,-6.706284825361228,17.63404692158575,18.86620966149688,5.0,0.009452793963744863,0.4201316098688343,174.43613636362133,69.78389463662052,0.005547940592274116,1.0300272331659042,0.0
944,9743,2.302735049308197,1.3810336725594436,758.0,17.83643477045713,1.786463179432757,17.92567588718041,1.0,0.010010056633048053,0.3770360551363922,131.97842105186018,79.1433838784403,0.005552121770381903,0.9942077159163251,0.0
950,9823,1.835636743854984,0.8678968119604706,757.0,11.85923412506419,23.332400836812347,26.17331394460336,3.0,0.020361064589038556,0.2688204946404287,105.20108280211402,49.71672113349002,0.00567423656277962,0.9913284439164473,1.0
955,9781,1.906618235240833,1.0621873938709747,753.0,-14.30532688903585,-0.0542684535235295,14.305429824623236,7.0,0.007617891763598907,0.5227615741494883,109.2094948826724,60.86947537064868,0.005547522074713966,0.9831015575434887,0.0
971,9780,1.960444732992599,1.003217526849434,740.0,-2.0815872011133942,4.378930403778338,4.848508714746568,2.0,0.011993379542935495,0.2354507954994545,112.33384339362628,57.48071645580532,0.0055482153725462426,0.9875306338053723,0.0
977,9671,3.144123050039408,1.1540056598908954,738.0,-13.489231311594745,-8.720915165535704,16.06280556758933,6.0,0.006250330939369487,0.6004765881256476,180.14005663369014,66.1267554573525,0.0014181117691878116,1.0326329280258468,2.0
989,9861,1.400560605611746,0.8562677940400766,731.0,-29.75311265884087,16.299865326772593,33.92540821509154,3.0,0.024808628606821877,0.6009617781658151,80.24076747954987,49.03473697621243,0.005593537756211834,0.9832259663908753,1.0
1002,9666,3.138666674791608,1.1350564365745146,723.0,12.45886287684483,-16.43112105615052,20.62049959011409,5.0,0.01755085368182981,0.14513194801855403,179.7826275759296,65.02827815120216,0.0055816832805485024,1.0083357407894813,2.0
1012,9817,1.675012913034351,1.0052442280424472,716.0,-16.811426761983796,-8.86464641013284,19.005420956932948,1.0,0.026710969745408913,0.7598360747373273,95.9606790562655,57.623266498496825,0.005571444985728332,0.9900077761837265,1.0
1034,9632,3.289556185813293,0.9848499734647944,707.0,-9.817297064446974,25.234595932200616,27.0770041458252,3.0,0.00846729059600484,0.4350361834621125,188.46826088221187,56.43252190710393,0.005648902179335093,0.9664299283721187,2.0
1043,9647,2.749233446534591,0.9593280684598294,701.0,18.046766875334576,23.740187582851995,29.82083669385675,3.0,0.021004846279692797,0.4135040999161407,157.49000024601568,54.95457988256885,0.005604327252681677,1.027268051665099,1.0
1060,9663,2.4810250897758035,0.8751758087173994,693.0,-6.300089068984256,-17.947136410829557,19.02079986819847,3.0,0.009422618619673289,0.3585926065424118,142.1215793863941,50.150056207800695,0.005545037000522687,0.9983800028557681,0.0
1102,9696,3.1248729061386413,1.2951082783216272,669.0,-17.29475683191779,-7.440862927027489,18.827507933180623,3.0,0.01148804284851203,0.18994312568604152,179.01032666096134,74.22148470524318,0.005550156371998146,0.9864077961755449,0.0
1136,9808,1.2184017487102157,1.193432349520562,651.0,8.607082806212677,-9.783098375315394,13.03038327349202,9.0,0.0162534635995258,0.17777007991924978,69.7615197097583,68.36694697057621,0.005552802312293827,1.009664728757625,1.0
1137,9642,3.149905302732624,1.0267959450978137,651.0,-15.263041608371315,31.62638813486681,35.11678894198783,5.0,0.010429871322177167,0.24422322014942813,180.5107366603446,58.834926735900254,0.005581791400668668,1.0324371866930564,2.0
1138,9779,1.7563900244649329,1.212468893900513,651.0,-5.947547764302387,10.705925927865277,12.247047578155165,8.0,0.02386101333278156,0.7290337784202704,100.61080880034035,69.46132928557122,0.0055472978311021486,1.052887336433253,0.0
1171,9720,2.393806481761759,1.1819963347294458,638.0,2.987120433195108,-4.327579852512773,5.258406209326759,7.0,0.023832551786895886,0.7621604495251926,137.12680258781535,67.73543606870138,0.004416862652691474,1.0055896667490047,1.0
1186,9624,3.3205017068499174,0.9701190265689168,630.0,1.5944562929477468,19.63103177345138,19.695677174455778,6.0,0.012477929436967416,0.06567588365265563,190.28272725838983,55.57259234310946,0.005629294180814576,0.9729795338871009,3.0
1248,9754,2.0935651356528915,1.0341479699633844,601.0,20.3456549401816,-1.4979966611801714,20.40072716698704,5.0,0.009646050216734581,0.24286969545375062,119.93361047793661,59.24157470405672,0.005671024695352371,0.9922798177866142,3.0
1258,9631,2.602200111805672,0.825111072250048,596.0,9.713971120320332,-12.829312365718277,16.092000829716277,3.0,0.01288600297580507,0.019923387300752708,149.07866995512535,47.27402320527659,0.005255573478244348,0.9799840842744115,1.0
1283,9857,1.430287437001759,0.8618476798607291,588.0,7.266315760152864,-8.872399461201006,11.468165368766089,3.0,0.015501215208331302,0.24360941867652458,81.9715163667156,49.37591677335486,0.005589204199236486,1.00515192615443,1.0
1288,9886,1.5306637596744874,0.7343007938814852,585.0,8.0187986057987,-38.49348066173391,39.319831949483735,5.0,0.017834265342309443,0.43811938616919094,87.69155028750279,42.07042205029832,0.005569309500171443,0.984060283286538,1.0
1306,9693,2.410375965279336,0.983729659339266,579.0,7.598438351065594,-12.232095346679229,14.400014650867409,6.0,0.020963277256163197,0.7079541089346227,138.11130943328496,56.36479960131295,0.0057887114398932245,0.9701899393963384,1.0
1313,9771,1.7671314116751518,1.259136956459875,576.0,11.756656526633208,5.285484280176132,12.890124776790028,3.0,0.006915222610777326,0.4336573550901243,101.2544429155941,72.1432478203191,0.0055432427286749904,1.0050713290283413,0.0
1330,9698,2.3932439942840382,0.9765762917065796,566.0,11.87953277767151,4.703120838407869,12.776644498319508,6.0,0.015729892435358304,0.311006679927939,137.1051226840915,55.9789161754999,0.005793161201705509,0.9784537428604814,1.0
1359,9850,0.8617675272036607,0.9757734821886752,555.0,3.430888712143365,-39.58567045793543,39.73406980110865,3.0,0.009870461425272902,0.161042317418548,49.387550711295496,55.93113560189041,0.005593983563210777,0.9445357110578451,1.0
1365,9704,2.5344657151814456,1.158046914396492,553.0,-5.865895894125916,-2.220476255539052,6.272100879461044,9.0,0.014702679187913003,0.2542003933314047,145.20941625320512,66.36019184085451,0.005549658101210797,1.0291805347386151,0.0
1386,9785,2.0009362450274715,0.8755920100767611,545.0,-27.841165366178046,40.29906577997369,48.98106972786036,6.0,0.014820943719384918,0.28284722396071266,114.64407488623705,50.19864818611037,0.005550168517894258,0.9941578638017002,0.0
1398,9835,1.0797810551743563,1.071221234032301,542.0,0.614161708267804,5.388342431080171,5.423230472557975,2.0,0.020640077921466618,0.7964189549969796,61.88499999135101,61.36841022539715,0.005561144608152744,0.9839540709099776,1.0
1409,9726,2.4514237363499127,1.2548767159648972,539.0,6.056264196838444,2.104888280432003,6.411621533980869,1.0,0.012759326186795102,0.11669496466335814,140.48528516159755,71.89198159490587,0.0055475042691717855,1.0015803834755543,0.0
1426,9643,2.5792479914728776,0.8570730593190731,532.0,-13.26784167853596,18.670832121601286,22.90492512364348,2.0,0.010179553721654723,0.0973639195829302,147.7937959906781,49.103497191256565,0.00265929777308206,1.0021431398490017,1.0
1470,9694,2.486657124221683,1.058658591315606,522.0,8.462614228760895,32.16878211950121,33.2632888126951,11.0,0.010931999954576447,0.012073349693193269,142.48637794275984,60.68062127659502,0.005557475952334124,0.9988194503045469,1.0
1485,9773,1.1339501445865228,1.4027992149820752,518.0,15.708782339620477,9.733255237047045,18.47977543432484,8.0,0.01513048407323147,0.3779030006256644,64.89123296673446,80.36190827474672,0.005615521419500294,0.9564463005993171,2.0
1495,9812,1.5458657589655935,1.0911872199478398,515.0,-7.049437989131178,13.04481817570666,14.827739450093285,7.0,0.01227519501533923,0.12438943005845655,88.61201484185564,62.54208378632504,0.005587322527585391,0.9979122252368484,1.0
1534,9732,2.532121256840973,1.339866900668388,506.0,-11.209651244103014,-12.403909719631669,16.71864998578513,7.0,0.004400025478076425,0.5897956539747246,145.05325249269356,76.75754275495733,0.005587923414235934,1.0405556628976114,1.0
1558,9878,0.962517864390838,0.8094741355709034,499.7274086669463,11.186938101767652,-0.8742089988788794,11.221043867060748,2.0,0.027413531215448404,1.587780254868627,55.15362665418691,46.36508119634067,0.005553130069113397,1.0205437231410917,0.0
1583,9793,1.6532936698266187,1.1457439725725411,492.0,-3.710476918577077,15.135517721418507,15.583694544576616,2.0,0.014177910720048637,0.35938576350691465,94.71117213088,65.65913166272645,0.005554284185097531,0.9706140538354178,0.0
1601,9752,1.8948365648983323,1.473964901862355,488.0,6.8378386845368455,-6.294612009389913,9.293986132145038,4.0,0.0071276981172475945,0.3109907403898308,108.69370374804943,84.43705583007133,0.005548297443506323,0.9919852741760203,0.0
1605,9761,2.042618303725133,1.076322816692116,487.0,14.106547629553976,34.1662419617112,36.96385769655368,5.0,0.014942228032706208,0.44737804816937765,117.03933931897033,61.674770296509344,0.005687899081727066,1.0313998894401142,2.0
1626,9885,1.7205580606447466,0.6850725913546168,481.0,13.812099551402566,9.010318263570689,16.491207634030033,3.0,0.011190154924930565,0.09745470765968207,98.60130859343545,39.24792985127214,0.005558002269121694,1.0053835459914966,0.0
1629,9774,0.3922897212165388,1.4134835954243286,480.25741081844376,14.9263201893751,-1.8689367289794987,15.042870699858964,0.0,0.00795059785245915,0.2190534785089331,22.490000003371726,80.98070567267453,0.005550448326168406,0.9942067759965567,0.0
1638,9719,3.29660478996791,1.43209998941065,478.0,13.217671527944695,3.619316760575757,13.704243665158048,9.0,0.0004587496870049607,0.9547265628555609,188.93241332129125,82.05435798809066,0.01720377694835736,0.9748958696686072,2.0
1652,9837,1.4159031046044426,1.002130660685553,475.0,-6.217405406553356,19.7166426656048,20.673706198758524,5.0,0.005221764326262325,0.4814158483974005,81.15072494668391,57.43332144303377,0.0056003823767173146,1.015238168553223,1.0
1667,9801,1.7018889390058265,1.0611255957528982,470.76097693850426,18.7571046026826,-1.9526202687497096,18.85846491605054,3.0,0.007687452681093562,0.22966863152103095,97.51592882890512,60.798664724507674,0.005545539607670552,1.0000933791208029,0.0
1701,9755,1.7684926946646635,1.407178248627632,461.0,5.572201353823157,-4.857465117419301,7.392184744342766,3.0,0.0080654320779393,0.17468014025313347,101.29487804968757,80.63404340343088,0.005548253048334654,0.9921795520245065,0.0
1712,9712,2.6452224975738137,1.2807424517026906,459.0,7.612963107357739,1.3105732643990875,7.724947220230549,2.0,0.018728345172842886,0.9247853407121869,151.50034486010532,73.39085860299011,0.00554967155803208,1.021974858605788,0.0
1719,9710,3.5914342813452897,1.4000736249966208,457.0,7.80698722919351,16.16651902857117,17.952865707121642,9.0,0.007937075239220902,0.18070580065656766,205.76934569648697,80.20143332507648,0.005637668229116702,1.0379157956252583,2.0
1742,9873,0.8871576719319094,0.8318684439101452,453.0,4.894548393806011,12.43917053081854,13.367481717739262,2.0,3.6821499986171204e-09,0.9999996165587276,50.83869483952978,47.64692497932264,0.0084972419587613,1.009678737100471,0.0
1763,9685,2.5103519399717324,0.9906576423300132,448.0,3.108185081894881,-13.689769544615132,14.038183810165256,7.0,0.018879237630311442,0.9879342756271694,143.8332055815945,56.746410990944405,0.005551687773007289,1.0033786823951758,0.0
1769,9634,3.322963906202117,0.9969690156721114,447.0,9.653321318169109,4.08129344512292,10.480628256789831,3.0,0.014344625562792424,0.5138305877092101,190.37572369883455,57.13747852363494,0.004314473891373594,0.9772226130064252,2.0
1807,9884,1.3308807613892777,0.7773576688344869,442.0,-1.531098174768385,4.440032657520817,4.69661065244187,2.0,0.005197213340819343,0.44531827418381215,76.22775169692767,44.533698798283616,0.0055639624894328575,0.9911513497663873,1.0
1810,9753,2.08104883194544,1.1617869329372776,442.0,0.5557550895795041,-7.057618873107288,7.079466637934931,3.0,0.010158834526703095,0.08421946493818562,119.2090570025541,66.57352186437305,0.005554174351606243,1.0029591704907885,0.0
1812,9828,1.8177046062308813,0.8601203833021921,442.0,-6.4677629525434295,0.5523688222505436,6.491307181615099,4.0,0.005203617861382041,0.4446347404733829,104.14759407333824,49.27847537676268,0.005751406053891563,1.0141403705830214,1.0
1823,9641,3.096057109412964,1.0187244084846787,439.0,-35.98509279799249,-18.140920083301594,40.29913007930651,5.0,0.010941120311231482,0.17569008681470932,177.38941478741972,58.36409528882662,0.005547510471246087,0.9968705868643245,1.0
1837,9858,1.3342868906774985,0.8816167251920286,437.0,1.4586387543540713,-7.075432618944557,7.224221325577465,2.0,0.022780633936241614,1.4591212989106543,76.4236722322262,50.51431512419996,0.005553224431890427,0.9935391266819196,0.0
1840,9650,2.722725922960537,0.956422399157341,437.0,12.884443429299838,0.2721529952583087,12.887317398731817,4.0,0.01465114285434529,0.5815599138874208,155.9919780810553,54.80652931823621,0.005595069759825354,0.9852507334295799,1.0
1847,9815,1.110389804557034,1.1837187988709064,435.0,6.206582353843936,3.345558173272309,7.050845623455111,6.0,0.009110173035430904,0.012054580899527278,63.662849740446426,67.8285531451449,0.0055508317416073545,1.003167399670151,0.0
1871,9792,1.5487510514389733,1.196713393300406,430.0,17.389406740171314,1.7507448464036242,17.477315992231883,5.0,0.012827229083416533,0.40721345275634097,88.68774929282179,68.55296163778857,0.005553005450250552,1.031550501680082,0.0
1907,9756,2.056277625438268,1.0645334448777035,423.0,-5.082283949931931,-8.763426439832632,10.130510999653144,6.0,0.010232268929026647,0.14110908086640253,117.80622941052873,60.98746829847375,0.00574462397908893,1.0184274992301994,3.0
1917,9889,1.33517386093893,0.7459408252090121,422.0,7.847488569900151,14.204242993940884,16.227864797490525,3.0,0.014060120570866778,0.5717091332757395,76.51671307542578,42.74450554962091,0.005550113867644202,1.0132520800753926,1.0
1927,9697,3.690846455371826,1.3237681904498977,420.0,4.006347345209633,20.05875867535906,20.45494117925448,1.0,0.008083868278785693,0.09204249899007184,211.5191287394268,75.83727114545907,0.005542229773542759,0.984293363178003,0.0
1930,9782,1.9915307771979087,0.9218355009143472,419.0,-13.84059835372281,-10.246469193349498,17.220693764170328,4.0,0.015640390705583755,0.7608775547878184,114.10819920164924,52.81595434216432,0.00554955480156341,1.027740419265502,0.0
1937,9763,2.0078099208958307,1.1111007664916772,419.0,10.5370108336498,5.983690752367756,12.117473017441576,7.0,0.012865468615378305,0.448462211916414,115.01189178241938,63.69292605904925,0.005633592501162902,1.0200697723666403,1.0
1954,9751,2.122462325613782,1.0514503127339911,415.0,-9.129979704102745,13.853079837206735,16.59109250089794,5.0,0.007142442244425209,0.18811555001762248,121.6287883522297,60.255400379325756,0.005620463847432893,1.010851492524797,3.0
1955,9810,0.6626308322694765,1.2273703546304824,415.0,-1.4864497856791474,-5.551668869127346,5.747221954804189,6.0,0.01098522415799388,0.24869510571222356,37.953827305017676,70.31733103153636,0.005550679415875067,1.0099691032464342,0.0
1979,9672,2.49873983739103,0.9160682540434192,410.0,-6.263686381172811,12.368903991887835,13.86447088937146,3.0,0.01570229392917759,0.8066533420787556,143.15631118358834,52.49839077811575,0.005550073820954215,1.0005536773463495,0.0
1980,9689,3.4427595057377687,1.257028096218494,410.0,-1.5122130178137168,-4.953638946948763,5.179317235695542,3.0,1.6644469844894773e-07,0.9999808494305302,197.26678572717387,72.00762512657298,0.014586442856432492,1.0081491583992115,0.0
2003,9841,1.2446621073085709,1.0207805224765796,405.0,-0.1878797593545697,9.572673249929924,9.574516800021769,4.0,0.009911916758590513,0.15451134732503066,71.3225991243454,58.50278354604366,0.005549414871731294,1.0234042994270696,0.0
2028,9711,2.3781769505717048,1.0782617055829264,400.0,-3.1255927057115773,-9.094661738239118,9.616766706902482,7.0,0.014676811601971049,0.7308814000451446,136.26102192200378,61.768994664259615,0.0055422028334868685,0.9841146116802606,0.0
2032,9664,3.571368475080412,1.148906009184696,399.0,-1.9137035809734613,2.3098517156258755,2.999612699001398,3.0,0.010660933624528836,0.2604276642580896,204.6328573815646,65.84651394245704,0.005610372230800526,1.0382946867354514,1.0
2076,9842,1.366374041266127,0.9776057339369864,390.0,2.355890981419724,-6.12730750846918,6.564611155253415,3.0,0.0031837191303083225,0.6149069126033412,78.31490969281613,56.02668204920983,0.005593482290733677,0.9758317695189185,1.0
2129,9804,1.1790525973698482,1.2159062986130174,381.0,-9.072375955442885,9.957235631375804,13.470506556757178,9.0,0.011656694007262422,0.4432647460642385,67.58627113577022,69.66883081754897,0.005553750442188161,1.0453980381295322,1.0
2143,9769,1.7232034637326326,1.3045900623596978,379.0,-9.861465215089597,-8.510819069248988,13.026224987229195,3.0,3.5760847310971735e-08,0.9999955489325727,98.72382582258852,74.7371469370218,0.016801229005819186,1.0149300607671783,0.0
2192,9724,3.381754588213681,1.444608812194112,372.0,-4.367180357328101,0.606213618170278,4.409054232404893,6.0,4.7500683951799075e-09,0.9999993976450189,193.80329113939064,82.7835987206002,0.013374153461344242,1.0201938784657847,2.0
2199,9619,3.38108972490122,0.934146630312066,371.0,11.216947363078411,-1.7348114329166338,11.3503074343319,4.0,0.00514540635807681,0.345753584171353,193.7192993633904,53.53413478037727,0.0055358605611409775,1.0092799142479956,1.0
2215,9667,3.5625019936537825,1.1641393667613136,369.0,20.695554966029672,0.5967243424716742,20.7041559908356,3.0,0.01387411654754082,0.7736770848089147,204.13141678951837,66.69015000423843,0.005627263640398471,1.0525914583682217,1.0
2252,9748,2.1350364038094174,1.118859346264338,363.0,-8.111655960668255,-4.884529622004135,9.468769299781291,3.0,0.005070184029223313,0.341110357285925,122.29871886304272,64.11415439638185,0.005537675622626626,0.967916969410501,0.0
2261,9759,1.976489302504277,1.219336896648122,362.0,-13.146800500092723,8.813256006114607,15.827565978966998,6.0,0.007727914532924321,0.007046032315266106,113.23401379934403,69.8734971909338,0.00554785175875447,1.010416378181834,0.0
2273,9683,2.7966493969331268,1.1390416652150444,360.0,-1.9543643985193704,0.3343365156637246,1.9827559375541253,2.0,0.012710149273060627,0.6654965340461468,160.25536312889247,65.28557555404602,0.005550422409077487,1.0253981521464972,0.0
2288,9811,0.9309220523649556,1.2146796270562534,357.0,7.051247966518041,-1.2822553349491002,7.166887513372192,3.0,0.010178354394883302,0.34494627077949647,53.35148669139754,69.59824838103974,0.0055493843226708,0.978835088461117,0.0
2294,9746,2.159372866508768,1.025940517797061,356.0,-21.44384688586037,-34.06969002959011,40.25645722088042,4.0,0.009757192343076102,0.2929164206381915,123.70993809096768,58.7674942736248,0.005612120441819927,1.0032802123704432,2.0
2322,9725,2.8488363033892856,1.3965125306898711,352.0,5.822423703903041,-0.2580710712809946,5.828140223570821,6.0,0.003314576114220954,0.5557975845342942,163.22509556250083,80.01508071523283,0.005562288589288503,0.9686211997692167,1.0
2326,9832,0.6867910453562072,1.095724392492884,351.0,-7.992793417535199,4.764236739859377,9.304982446454153,2.0,0.010819583951605224,0.45411591417177055,39.37070090512233,62.75717618913684,0.0055505681509357375,1.015742516727832,0.0
2338,9735,2.3167287079965035,1.1820391748957293,350.0,1.6961444960929273,1.4084840536757874,2.2047071191170287,5.0,0.009061205173161573,0.2212751006968933,132.78089780221586,67.73543571870012,0.005545593429114723,1.0174490837567,1.0
2352,9865,1.5768183539008973,0.8021321146324398,348.0,4.88533798131062,-10.0081704115009,11.136875781711774,3.0,0.0030130131638104714,0.5915702504635273,90.36885167388502,45.94650287514187,0.005564791180625305,0.9900219180454646,1.0
2355,9783,0.6282189738570949,1.3739510479251356,347.0,7.264845970016835,-3.782433423952937,8.190530481886151,3.0,0.01101071626818559,0.49686171170639376,36.06476547978293,78.73035267503364,0.005548453674507056,1.0011928771805236,1.0
2365,9895,1.4351438551600637,0.7121636595708635,345.0,-11.06088328908672,3.9085225504961496,11.731141788527442,3.0,0.008261020635621001,0.129562315079878,82.23167968596358,40.80239847071973,0.005553107117115829,0.9902612604505951,0.0
2366,9733,2.9780433258186534,1.454936516298623,345.0,0.4787671544081079,-31.83672198109924,31.84032167692323,4.0,0.00920872184835286,0.25914528346534976,170.57701030597482,83.33904665020546,0.005546929080400236,0.9947632097742678,0.0
2377,9669,2.9312121027484928,1.1088834508688636,342.0,-10.923731917913893,-8.746863916168945,13.994125459721628,3.0,1.6830311869912937e-09,0.9999997678537672,167.97602786043387,63.53215421417879,0.005879949524114191,0.9934056315624152,1.0
2378,9713,3.817902713933796,1.4062532958638052,342.0,-6.497075714111977,3.601022436556922,7.428280785181051,2.0,0.015448366815753707,1.1308459326938523,218.78427183401533,80.56820403613442,0.005593116201752325,1.0097235211159283,1.0
2406,9819,1.3242898579549998,1.1326002098603365,337.0,-9.823425518886154,5.884411511096477,11.451025620311416,2.0,0.008571708236558591,0.1998668703712124,75.84243013110513,64.86788047061646,0.0055999827511253415,1.025716651858033,1.0
2414,9765,1.5173218768929218,1.4101919129970788,336.0,-16.29515369599975,-14.77152199057069,21.99386041362834,3.0,0.005345280218384519,0.2495413238581306,86.96761194044562,80.81738629021146,0.0055442458973141515,1.044811636868288,1.0
2427,9827,0.6033477853368829,1.1293048140705566,334.0,11.488411632765494,-7.588965867401601,13.768660239124504,1.0,0.014902684917985702,1.1048135722928667,34.53918035566848,64.70403449580631,0.005551734774399736,1.047913012851154,0.0
2445,9826,0.9156054824168524,1.1430137631463269,331.0,-17.41228579467641,-2.0806150567259047,17.536152816674598,2.0,0.014717439705914144,1.0974897848133653,52.4466190599754,65.47599756652649,0.005550080347397399,1.014803049773974,0.0
2459,9872,1.5406536054718654,0.7807880889324302,329.0,-2.2434003118148125,-0.5514292419424561,2.31017730226925,1.0,0.011027517156010504,0.581165854258958,88.24220098928534,44.73176791037679,0.0055730659090623795,0.9913148955506481,1.0
2501,9623,3.359133198871973,0.959682799525846,321.0,-4.378939520721702,4.01963636109623,5.944122122028227,5.0,0.004475420417517629,0.34230522849102124,192.42539903061058,54.97819632922323,0.005580736866783708,0.9745705352424038,2.0
2507,9686,2.4633943416502184,0.9541608188177796,320.0,6.860180915715617,1.595409597084938,7.043253082121889,8.0,0.010240612297387567,0.5096335150409359,141.15576493715213,54.64271289530547,0.005550768394431646,1.0159293673401157,0.0
2513,9673,2.904587149520585,1.1105839480098798,319.0,2.1805346758153155,-6.874027835828583,7.211587215043523,4.0,0.010726488342011316,0.5862165065327483,166.41919583554665,63.6260066522971,0.0031502921141802675,1.0248138100637514,1.0
2518,9777,0.6483271395875185,1.4091050279795585,318.0,1.9962890942554607,-0.44237392895206,2.044716322833016,3.0,3.5314463977869845e-08,0.9999947613295194,37.212222871037575,80.72863595441349,0.002284135924108084,0.989175317837525,1.0
2540,9635,3.070025361384335,0.9784197217545664,314.0,-6.5545837671725184,15.91666814456696,17.21345093771595,5.0,0.019141726011641238,1.8757228642776929,175.9218852458989,56.07445753273405,0.005549275407076518,0.9743678709845016,0.0
