second_fit_index,flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,num_ps,chi2dof,true_q,fit_q,fit_q_err,true_u,fit_u,fit_u_err,fit_p,fit_p_err
96,2100,9795,1.3974089040878228,1.2351288731773906,281.0,3.422637542509082,-7.593781754447815,8.329463913216573,0.0,1.0170884749542937,62.10433656093539,-147.3752987606143,79.77138947007253,-137.79045312019514,-189.64838812813468,79.71424835254855,240.1790786150616,79.7357674865901
106,2274,9815,1.1109518062564945,1.1836570463814706,435.0,6.206582353843936,3.345558173272309,7.050845623455111,0.0,0.971893769393884,112.61948558938404,221.6301932137134,79.76131615460976,60.70571838137906,160.804530084847,79.74334529148186,273.82118150310504,79.75511889971395
107,2276,9686,2.463458323407492,0.9538697851436484,320.0,6.860180915715617,1.595409597084938,7.043253082121889,0.0,1.0084319252683884,124.47914193864074,255.3333181752325,79.80032836471477,28.948976729003547,-182.23178387125853,79.74397674170129,313.6933636902056,79.78131572618662
110,2303,9789,0.8951130686761378,1.3362338231073785,302.0,-6.727165366491356,0.9499712911993918,6.793908986895822,0.0,0.9997413434041472,-122.06555232120049,-256.2869709182708,79.79847020851001,17.23738960352295,2.809924464711965,79.7464705965692,256.3023744290325,79.79846396048688
126,2583,9859,1.1097287427845437,0.9059815969008248,310.0,-1.5621599003490083,-4.29523711400428,4.570492907748379,0.0,0.9653216092027808,-28.345655363246703,-70.55307717941594,79.8453032934687,-77.93780323626972,-237.5938218872634,79.86413851818864,247.8478583697694,79.86261241001007
51,1239,9793,1.6531963231437783,1.1458016841121217,499.4740430442392,-3.7668433092358193,15.365443556676084,15.820428698671009,1.0,0.9849373219182708,-36.74212325235694,-77.04119163892872,39.29873166231308,149.87589730698377,144.7889637244392,40.13255891504113,164.00972296038768,39.95007013185046
56,1333,9693,2.41032255107432,0.9839258677009792,593.6802658559716,7.791093092143061,-12.54223422692939,14.765120079890933,1.0,1.0427598895209569,75.9950120463548,54.81784645571003,39.82449764289503,-122.33806346440724,-138.5039791512962,38.78154027274919,148.95753935529578,38.92442541220971
58,1363,9661,3.1128414708225653,1.120479491650411,280.947378811992,-12.440957749053638,-7.421986645559122,14.486659914576434,1.0,0.9735080154214346,-121.35020372955928,-131.94943142498283,40.76778684551582,-72.39471507611054,-60.111731085521726,42.62760439690748,144.99680226637523,41.09342541739489
66,1449,9618,2.5435877361959465,0.7528153711172683,1063.8206322147405,6.538907129168311,12.025768413278042,13.68855041170116,0.0,0.9681239310402996,63.78107926245487,21.38056310259115,38.05876884185204,117.30041017676456,151.544628233535,38.055735112611735,153.04542732477904,38.05579432210597
71,1510,9769,1.7229229980835914,1.3044892317477164,382.2327022581746,-9.945579148782818,-8.583412589101435,13.137332921085944,0.0,1.0465818730659298,-97.01005985693168,-97.19003095890764,38.08553665185594,-83.72336659221881,-100.42276715103922,38.027636130453686,139.75204570976868,38.05565045328739
73,1528,9650,2.722748148521543,0.956379859818519,437.97442441508827,12.913173214774284,0.2727598431375286,12.91605359259524,0.0,0.953178337026194,125.95623520441164,149.837363695251,38.17139439108213,2.6605236671991386,-3.888406127953417,37.99764779947422,149.8878089150643,38.17127772676401
76,1562,9771,1.7673979209701245,1.258962715640406,564.248391271825,11.516796062305884,5.17764930934358,12.62713918159178,1.0,1.0104606707590462,112.33584878776036,114.2077268766245,40.48948273893358,50.50324992678716,47.12034032946667,43.53521345247117,123.5464744583609,40.9466105519238
83,1750,9857,1.4304983205820268,0.861946851789253,556.3968897007971,6.875774640362137,-8.395536504073585,10.851788336319464,0.0,0.9663149789242372,67.06691480163191,68.1462081094523,38.111451481051866,-81.89080661943247,-94.82023151445962,38.12575725970861,116.7680691976728,38.12088542039938
91,1931,9748,2.134689848024203,1.1188433232333546,361.8811235734044,-8.086653369387138,-4.869474015808354,9.43958367234769,0.0,0.9501635887116802,-78.8779331671714,-123.78498601073976,38.20525723144539,-47.49728081980574,-76.60112128588617,38.111635727157946,145.56941486429793,38.17935600116585
