flux_idx,index,lon,lat,num_ps,chi2dof,true_q,fit_q,true_u,fit_u
138,9891,1.0659251837722643,0.7388896757842112,0.0,0.9626041342342372,503.93984771053385,555.5534809328936,657.9825974290334,687.7551764132106
149,9809,1.7158370095244984,1.0175769685388587,0.0,0.9710632718103043,-209.09660613439235,-201.3204104917693,727.8440069546892,674.5135510592603
169,9893,1.281600817240726,0.7310376605341364,0.0,1.023568028833043,-204.14791018858455,-182.72073651297217,-671.7840386527353,-686.9870234959986
367,9785,2.000742042706263,0.8759571604966708,0.0,1.1050825556553485,-211.094578306419,-245.1527735323938,305.5516601076096,284.57354719132854
397,9641,3.0962038789677027,1.0188201606618688,0.0,1.0308323556476762,-305.03122555117744,-321.6360215092336,-153.7733170982444,-163.9264855221599
403,9746,2.158972284716985,1.0258608002251488,0.0,0.9434884915896966,-179.3421002797529,-172.32505423513524,-284.93627091768406,-281.5423762668151
407,9850,0.8618008418776082,0.976007950926918,0.0,0.9690222718915251,28.834153531150058,28.03373325504329,-332.6891063466023,-287.30869103122416
414,9694,2.4866819015914485,1.0589021011364903,0.0,1.0245632539634604,84.16546044479746,72.10063036525231,319.93663965379903,354.44077161865323
417,9797,0.7305278807491334,1.2787228927950365,0.0,1.1014498809482995,309.9527934896673,278.01035362932424,-111.65363903453253,-151.820018448719
448,9886,1.5303317501723588,0.7340928495581129,0.0,1.0869397338261773,63.874308907006,39.23993268549005,-306.62254978139003,-315.5923160034005
462,9644,2.6716019433415648,0.9064033492953304,0.0,1.0122153247156536,-205.40957553499834,-176.74273731049797,-223.8426687122238,-240.22380463790572
470,9761,2.042547301875515,1.076602338457689,0.0,1.032509232200616,113.57114306849073,83.14259003324858,275.0707866903408,262.45209107544736
475,9861,1.4002910844846814,0.8559921400285055,0.0,1.0030500601882497,-258.4752975542741,-298.9998312738783,141.60241278756604,141.11249835569484
556,9642,3.150332247396144,1.0266886538231188,0.0,0.9906585112110733,-112.9086542807293,-150.1112131199727,233.9568361072481,271.4115994810242
576,9733,2.976955925180019,1.4547152924367677,0.0,0.9822454280946888,3.7925465611809983,3.8515893129806216,-252.1940976046385,-275.23392704587116
656,9823,1.8359307386424428,0.8678950099994327,0.0,0.895222438118988,103.58527735389357,136.6128962114852,203.79842294414132,179.07325774156746
702,9647,2.7488935718910694,0.959307017980425,0.0,0.9770589869893539,129.96366638919997,137.06532841459318,170.96479609606544,133.7910928837282
729,9632,3.289566220606704,0.9847587795592968,0.0,0.8775777193380939,-74.89226304642993,-66.4686920043224,192.50471733903873,182.87099403017817
733,9760,1.505563921197102,1.4507215337648471,1.0,1.0100364079997395,176.79905825158426,151.92468267688565,-105.90566981748326,-82.59034383022151
757,9734,2.567585300216503,1.3779351414985066,0.0,0.9624889082522053,-197.2769445193659,-219.48887772711572,45.49182786388129,33.75934447493962
792,9887,1.1477038256515248,0.7718949982558877,0.0,1.0721677647944208,104.2322272436945,84.44043759275336,161.1217841024892,126.64975749171302
838,9837,1.41617280777493,1.0022260386211457,0.0,0.9419216607145705,-55.39087216553204,-60.69942042022099,175.65559297015707,135.61596096033696
882,9643,2.579313877170057,0.8568432171980903,0.0,1.0012397113460116,-102.7519099621268,-104.7307081875887,144.59500705230406,169.76121025403694
886,9807,1.516067224006115,1.1266124035913023,0.0,0.9509065973294937,-165.863092679265,-192.98395350769462,61.5900777070978,73.48372063940667
890,9663,2.4806640236898354,0.8751090696129726,1.0,1.0067904788900757,-58.485655582677204,-76.31380728330927,-166.60876176919427,-130.74288390549802
913,9765,1.5180457038801425,1.4103549507826931,0.0,0.9041100901443694,-127.93481416992893,-93.50569299291394,-115.97263555326877,-89.56373854886797
926,9690,3.044310381078064,1.2181332433948224,0.0,0.9983125297478154,-60.7106696092392,-96.96062636527915,159.63753768429424,129.09234022867005
937,9666,3.13797330721469,1.1347830294063874,0.0,0.9735253525649514,101.97749061051982,91.10089576493309,-134.49096516970783,-149.95963345017444
941,9743,2.303283456026622,1.3811392211255948,0.0,1.0232788965419126,167.55753329292668,174.2326932214366,16.782241939974874,32.57849360082445
942,9667,3.562590879379344,1.164137224418048,0.0,1.079996647118787,168.31652006204837,129.7007298178815,4.853146722859528,28.47190731082536
