flux_idx,index,lon,lat,num_ps,chi2dof,true_q,fit_q,true_u,fit_u
140,9891,1.0659251837722643,0.7388896757842112,0.0,1.0200139414965967,592.7147627825924,679.109508871629,773.893949688693,801.4706051521506
152,9809,1.7158370095244984,1.0175769685388587,0.0,1.052538088059752,-254.20269765826004,-226.80112854688105,884.853721266819,916.901250671982
160,9893,1.281600817240726,0.7310376605341364,0.0,1.056658700991249,-257.0359380349623,-294.30567616783617,-845.8212497620591,-819.0177632005983
350,9785,2.000742042706263,0.8759571604966708,0.0,0.9664865147129569,-258.1040242885841,-265.725587421973,373.5961090737003,375.7214254741006
412,9641,3.0962038789677027,1.0188201606618688,0.0,1.0299306719803183,-355.59763786275096,-372.30300257793124,-179.26501861456538,-215.96868884059757
416,9746,2.158972284716985,1.0258608002251488,0.0,1.0041982902451883,-210.2781452928353,-241.65354411238485,-334.087035234703,-377.3565683420442
418,9797,0.7305278807491334,1.2787228927950365,0.0,0.9757028814837485,370.2513615787464,395.6865861920388,-133.37486464414027,-90.02984929897494
420,9850,0.8618008418776082,0.976007950926918,0.0,1.0003703435319868,33.73746322010289,43.650078080924146,-389.2636028649777,-311.58112925264504
442,9886,1.5303317501723588,0.7340928495581129,0.0,1.0189658979811915,76.46883140073605,78.74609644116433,-367.081358125272,-384.9713093529486
445,9644,2.6716019433415648,0.9064033492953304,0.0,0.9886707428046435,-252.417870237762,-251.19287251583177,-275.0694049073164,-278.15304108170886
467,9694,2.4866819015914485,1.0589021011364903,0.0,1.0002067903712395,91.63869794704493,101.65882845509239,348.3445219509797,413.0850043629309
470,9761,2.042547301875515,1.076602338457689,0.0,0.9943005914103079,135.34646274618288,157.9151605824418,327.81089436508904,315.30074272542606
488,9861,1.4002910844846814,0.8559921400285055,0.0,0.9794937397823814,-298.1773709321594,-286.9170780127171,163.35269003329424,160.7875064377419
524,9642,3.150332247396144,1.0266886538231188,0.0,0.9535974900915236,-139.5148197878365,-129.9515516364736,289.08719208077605,329.1208333767195
558,9733,2.976955925180019,1.4547152924367677,0.0,1.0289336252373538,4.551132727799604,0.04496888886011163,-302.6380277343103,-326.4381720623227
653,9647,2.7488935718910694,0.959307017980425,0.0,0.9696787285554511,162.442954428932,129.72446179561808,213.6906979679721,232.60679780349346
673,9823,1.8359307386424428,0.8678950099994327,0.0,0.9993530880968166,119.21944316307273,63.31835431188952,234.5577974165615,227.32480314459136
704,9632,3.289566220606704,0.9847587795592968,0.0,1.0400356819399528,-91.33128602734105,-107.27401719822726,234.7599429597193,294.82070816647104
760,9760,1.505563921197102,1.4507215337648471,0.0,0.9881023519970855,203.10880754644754,248.8249215564176,-121.66566112828306,-149.594565149857
777,9734,2.567585300216503,1.3779351414985066,0.0,1.0079567019089577,-226.77333104509958,-229.10745740212735,52.29365937898498,23.652259900807834
806,9887,1.1477038256515248,0.7718949982558877,0.0,1.050122453694285,122.4276917274055,68.03315702253404,189.24826453674805,234.3925823177219
854,9643,2.579313877170057,0.8568432171980903,0.0,0.9739151868990154,-124.50159491193007,-147.95667329834873,175.2016969898572,193.26621837512928
874,9837,1.41617280777493,1.0022260386211457,0.0,0.9953484276840973,-63.214444237923885,-12.306132861138597,200.46571308189462,210.73233613124492
885,9765,1.5180457038801425,1.4103549507826931,0.0,1.0170603699446688,-154.11123935513217,-206.86552778840166,-139.70150902518205,-131.21701152794463
917,9807,1.516067224006115,1.1266124035913023,0.0,0.9607279592839928,-190.03416761256128,-162.2200843783262,70.5655427087335,41.741930559538716
931,9667,3.562590879379344,1.164137224418048,0.0,0.9986492106805677,199.72101651053825,227.36277655673186,5.758646842312199,0.9175225725869289
934,9666,3.13797330721469,1.1347830294063874,0.0,0.9772504921307084,120.67424437194893,127.99964550557858,-159.14880332458765,-186.82765773213362
946,9663,2.4806640236898354,0.8751090696129726,0.0,1.0871110317503878,-65.58236410419134,-71.58843725620346,-186.82523720452426,-116.19742419625177
951,9754,2.0934108941683864,1.0341350558700115,0.0,1.0604461145132957,196.85462355064777,175.15483643248191,-14.493884305211642,-16.439389267423646
966,9690,3.044310381078064,1.2181332433948224,0.0,1.003351716548569,-68.81300549466926,-109.40567902307522,180.94247400877052,98.33409504924522
973,9817,1.6746552690597485,1.005548043372414,0.0,0.9741684530193924,-169.5240418943835,-162.65878434941985,-89.38983648957851,-75.72973663456472
991,9743,2.303283456026622,1.3811392211255948,0.0,0.9707960803232951,186.938528980103,212.43435300009872,18.723405385554994,-28.72934761435198
998,9624,3.3208855676583013,0.9697501773412222,0.0,1.036957863865771,15.177348129297304,44.446194327237635,186.86432778420001,184.60130434641746
1006,9697,3.69187971629383,1.3237846097408774,0.0,1.0129198263228762,36.44429515635679,-43.45921727048463,182.46728469736976,178.67637764425265
1029,9773,1.1323911762048722,1.4027544128059766,0.0,1.035067081732852,154.6680708292051,138.5072258237951,95.8332592466677,149.83080468424737
1033,9894,1.5121215616582708,0.7046752451648378,0.0,0.9395592273474129,45.849789053263216,65.42028038462571,-175.44621706376967,-128.51271512106538
1048,9710,3.591178050861697,1.3999536071547776,0.0,1.0161662528329423,78.16544091291065,72.74246292105151,161.86309145861975,210.55507772369432
1063,9826,0.9151916627006884,1.1429462673679935,0.0,0.974347856936914,-176.8109027647698,-187.54807268402772,-21.127348288652218,-27.01448966997171
1065,9782,1.9917383068021592,0.9219868337305503,0.0,1.0642783184973377,-142.96217387571681,-154.77325558898497,-105.837729915614,-101.36628464921856
1078,9792,1.5480677625808226,1.1966494253321391,0.0,0.9813476283701683,175.06154046340555,216.4338439046915,17.62498826724018,24.659678601297017
1085,9635,3.0702415909314187,0.978509377322622,0.0,1.0354108787886283,-66.81588920293453,-72.7237171049678,162.25078098071583,83.43133539310305
1095,9696,3.1244939998148125,1.2952347983361887,0.0,0.9968289253346347,-159.76165084525547,-130.35511484648714,-68.73554548863528,-44.66896732810793
1106,9840,1.0759291800955066,1.0452904194257904,0.0,1.0124980306222489,170.77558111060407,208.69412697602746,-26.453318376932174,16.88138767907666
1126,9706,3.480179657101685,1.367919153261963,0.0,1.0264098817513219,-169.05732416945057,-129.8891125044412,5.378189623048009,-12.168690467065797
1150,9889,1.335294043090938,0.7458578269662859,0.0,0.9576821636658495,80.32463659347876,67.99058495888123,145.3905471044586,184.8336338950951
