flux_idx,index,lon,lat,num_ps,chi2dof,true_q,fit_q,true_u,fit_u
138,9891,1.0659251837722643,0.7388896757842112,0.0,0.9907046756494989,549.5736952454508,-7.541992740534525,717.5656561375649,-23.69790092590243
159,9809,1.7158370095244984,1.0175769685388587,0.0,0.8534193198665057,-222.84016901832078,-15.756532863436707,775.6839507213657,-43.16636322460214
179,9893,1.281600817240726,0.7310376605341364,0.0,0.9629288276822969,-212.32407886280296,33.34664917933165,-698.6891370571153,-21.496875261609283
383,9785,2.000742042706263,0.8759571604966708,0.0,0.9598671240164559,-224.07531374727228,-5.560496814257277,324.34079858379084,-3.2295034856569984
395,9694,2.4866819015914485,1.0589021011364903,0.0,0.9113821331105749,96.85386418736867,36.17657543800351,368.1688388779864,7.616889100261794
404,9641,3.0962038789677027,1.0188201606618688,0.0,0.924978005975676,-334.7136118938391,-32.52951500049677,-168.73689664343726,-15.920878816890799
409,9746,2.158972284716985,1.0258608002251488,0.0,1.0118464758700414,-196.00757660551864,-9.971173259187456,-311.4141512922497,-9.82588093796894
418,9850,0.8618008418776082,0.976007950926918,0.0,1.0213885489348171,31.559417354998548,37.02538934477235,-364.1332611103408,5.722214510832934
437,9797,0.7305278807491334,1.2787228927950365,0.0,0.8307868681429595,334.3913108131224,-10.228953112254324,-120.45707442561633,-11.519498105627218
469,9886,1.5303317501723588,0.7340928495581129,0.0,0.8264662156442735,68.80489766464703,9.580945250477484,-330.29137254693126,-20.935549437250955
480,9861,1.4002910844846814,0.8559921400285055,0.0,0.9334565137357586,-285.7075668351856,-7.854398114127605,156.5212660487682,-46.15034124619311
485,9761,2.042547301875515,1.076602338457689,0.0,0.9075508687043158,122.72668705040695,-19.473419827910693,297.24563337797986,8.059517502864981
487,9644,2.6716019433415648,0.9064033492953304,0.0,0.9046108461801303,-217.27955024661244,-13.75794266844964,-236.7778340280277,-6.615825889977547
535,3264,1.764835873046031,1.536906907530245,0.0,0.8900090910040828,293.0494004170039,35.44808285494292,-47.80304387151886,25.370336344725064
585,9642,3.150332247396144,1.0266886538231188,0.0,0.9797925587392269,-118.97591850591066,4.4911396896669125,246.52875055430923,-10.055809608843013
593,9733,2.976955925180019,1.4547152924367677,0.0,0.9144473491035767,4.078559529364329,16.961103319082987,-271.2131870872888,-26.634645250662242
598,3410,1.8303557198321283,1.1958378754177277,1.0,0.9598810619163259,242.87300220178025,-32.43155181118827,113.90029967510596,-12.727917309678222
657,9823,1.8359307386424428,0.8678950099994327,0.0,0.8619349721814242,114.68363422093222,25.11538838825365,225.63383898542236,64.94371394875206
750,9760,1.505563921197102,1.4507215337648471,1.0,0.8309565024478892,195.99294538165032,3.6802323256458003,-117.40313758124385,-2.611817087527612
772,9647,2.7488935718910694,0.959307017980425,0.0,0.9211410193614623,135.85730587304352,20.427948502245403,178.71776968178733,-18.847861137832375
773,9734,2.567585300216503,1.3779351414985066,0.0,0.9219861124843481,-218.6004595036478,25.031353134620456,50.409004959670206,0.9279365385520464
789,9632,3.289566220606704,0.9847587795592968,0.0,0.9245252727732223,-79.64234771085468,40.104937621996115,204.71443925777274,19.430240554257775
816,8427,1.690767474821594,0.9144108446132794,0.0,0.9593731748018169,-162.74248603244442,-9.039887346547314,138.10546322841932,-24.98119259443925
833,9887,1.1477038256515248,0.7718949982558877,0.0,0.7585492503874517,113.77833037234006,-8.786385883083785,175.87811434685491,38.02842350852801
855,9837,1.41617280777493,1.0022260386211457,0.0,1.117433462608732,-61.68748691188388,22.21859636915729,195.62342437872837,30.293903522579456
894,9663,2.4806640236898354,0.8751090696129726,0.0,0.8435207877864677,-65.93666622094807,-0.9536833573770309,-187.83454173188133,1.6204556301821427
911,9807,1.516067224006115,1.1266124035913023,0.0,0.887744029183902,-184.2139656827139,13.445716399941706,68.4043223712864,4.445224114220352
937,9690,3.044310381078064,1.2181332433948224,0.0,0.9324219577230414,-67.9349461506443,43.85058075378409,178.63363385722812,-29.538742948260925
940,9743,2.303283456026622,1.3811392211255948,0.0,0.9214003449596433,189.57237619851927,-8.812920451326676,18.987206483504536,-0.6094211114026677
947,9643,2.579313877170057,0.8568432171980903,0.0,0.773300987149088,-109.76010431012794,21.114806555649295,154.45710997133153,-9.125216958170498
975,9765,1.5180457038801425,1.4103549507826931,0.0,0.9879529086140104,-137.21801748038789,-41.04643655801928,-124.38783950909558,4.310880679154451
976,9817,1.6746552690597485,1.005548043372414,0.0,0.9227524771483494,-163.7110119340586,-8.281947342442894,-86.3246323341337,-15.22330365916353
989,9666,3.13797330721469,1.1347830294063874,0.0,0.8611241873758206,110.74178565831656,-13.832651198162427,-146.04957965368376,-13.236611021936437
993,9667,3.562590879379344,1.164137224418048,0.0,0.8019560126741961,182.43484972474923,6.566604535468972,5.260226938809387,5.0545378092765745
1005,9754,2.0934108941683864,1.0341350558700115,0.0,0.9742214442280241,180.40857909754453,5.819640331225614,-13.283005630978641,-15.234574063009962
1019,9782,1.9917383068021592,0.9219868337305503,0.0,0.9022745410365901,-142.32728644666895,-26.80045201699089,-105.3677101724839,17.70334979616593
1040,9826,0.9151916627006884,1.1429462673679935,0.0,1.0199739623786968,-172.2615575486549,-16.33065499230226,-20.58374153497794,-19.24290488084059
1055,9710,3.591178050861697,1.3999536071547776,0.0,0.8536075813315448,74.80685735731784,-11.696987472170637,154.9082184241795,0.02412501391585664
1056,9635,3.0702415909314187,0.978509377322622,0.0,1.10376850020371,-65.41665673120009,11.524772174777201,158.85298797038922,7.075112049985545
1065,9773,1.1323911762048722,1.4027544128059766,0.0,0.7586278981208537,144.91612415058114,15.633018979075537,89.79089491638355,-18.67779014921485
1078,9792,1.5480677625808226,1.1966494253321391,0.0,0.9223309338752249,168.70369817698045,29.360834630732477,16.984888246375636,2.6840233953191976
1085,9624,3.3208855676583013,0.9697501773412222,0.0,0.9511799248102235,13.624732607775103,-22.559545606034117,167.7484418425369,-2.1897295332714677
1123,9759,1.976480896942039,1.219348055744519,0.0,0.8365680255223384,-136.31322072199075,2.0086809607755143,91.38066035401069,-14.655568602063934
1133,9889,1.335294043090938,0.7458578269662859,0.0,0.8670397889977095,79.05254880687734,25.57862870636684,143.08802141492566,-19.04465830074587
