flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,norm_true,fit_norm,norm_error,fit_error,chi2dof,num_ps
127,9891,1.0659251837722643,0.7388896757842112,3224.634015438023,60.76577619475714,79.34046779008436,99.93692703751066,0.007853004365216984,0.007800895113831666,0.0001933859816316925,0.006635581614614061,1.062791583029116,0.0
195,9797,0.7305278807491334,1.2787228927950365,2307.237584248555,37.95858106836237,-13.673739349638284,40.34631364233026,0.005618853716096958,0.0056342363776728825,0.00019340270385312126,0.0027376867868718915,1.0615008497752183,0.0
272,9894,1.5121215616582708,0.7046752451648378,1706.6401790258917,4.700571328960399,-17.98694115574831,18.59100381794907,0.004156208956297482,0.004106683052881012,0.00019342052828179215,0.011916124510878704,0.9633892248637902,0.0
345,9706,3.480179657101685,1.367919153261963,1418.5274819413858,-17.331944755918684,0.5513779772125809,17.34071298118887,0.003454563356503197,0.0033259156920056173,0.00019338938184456375,0.03723992042450205,0.9944867459573922,0.0
378,9758,1.4979243322528657,1.4547152924367677,1341.2393748072068,3.2748819607771456,-15.358754464708095,15.704018293551956,0.003266342355360647,0.003559131470974913,0.00019452879362658613,0.08963822029670192,0.9708046473482838,1.0
404,9809,1.7158370095244984,1.0175769685388587,1292.951117746396,-26.061143072407724,90.7161868875534,94.38543182958917,0.003148745167068333,0.003288876962556222,0.00019336885078850125,0.04450401288534886,1.0511678215171818,0.0
423,9887,1.1477038256515248,0.7718949982558877,1256.6958897688803,12.551423016060454,19.40194240160061,23.107868544786207,0.0030604522128272315,0.0031095670791597523,0.0001936522179803921,0.016048238272326647,1.0678028880290464,1.0
477,9680,3.68184853309368,1.2371505087966517,1143.1314976472147,0.0,-0.0,0.0,0.002783886976960143,0.002663257772750183,0.00019338367365707943,0.043331214667946386,0.9705720006424975,0.0
479,9717,2.8870038421495186,1.3823406246807042,1140.8870910531723,15.73098424946947,-2.929746861427293,16.001477498315573,0.002778421136590056,0.002513983714310388,0.00019338288427238207,0.09517542851844658,1.059149327145666,0.0
481,9893,1.281600817240726,0.7310376605341364,1136.8140050237696,-26.351610024552443,-86.71453453009987,90.63011557786945,0.0027685018830513075,0.0027065753949924803,0.00019340263882291933,0.022368230427416164,0.9314133716439296,0.0
485,9644,2.6716019433415648,0.9064033492953304,1132.8693356637166,-25.878160581688096,-28.20042108982193,38.27457308364013,0.0027588953647439494,0.0025818824577437637,0.0001932997568869913,0.06416079031566105,0.9388817667830592,0.0
502,9727,3.5195487663510225,1.4539165782845889,1098.277886928592,-14.833361337100976,3.895979519666049,15.336468464893064,0.002674654239513738,0.003142226805598375,0.00019339851321038392,0.17481607872038193,1.0430577714555485,0.0
524,9618,2.5435877361959465,0.7528153711172683,1063.8206322147405,6.538907129168311,12.025768413278042,13.68855041170116,0.002590739919195278,0.002805570375430615,0.0001933877033890787,0.08292243256207146,0.9777423189198279,0.0
589,9840,1.0759291800955066,1.0452904194257904,975.6559158306588,17.508102367112723,-2.7120235989312302,17.716904935638674,0.0023760309322815296,0.002593777059053719,0.0001933536833359996,0.09164279968489458,1.0255342186460676,0.0
624,9824,1.152439954821846,1.1278384745910857,925.4372738513298,5.85245890733418,-11.576970612556286,12.972182693210383,0.0022537326457811404,0.0017257364428198366,0.00019340386994958088,0.23427632552143338,1.0975218306992929,1.0
650,9760,1.505563921197102,1.4507215337648471,898.8657237296646,20.82294067488664,-12.473298792154772,24.2729899499056,0.0021890225118257763,0.0019056411901143362,0.00019452879301489292,0.1294556452391543,0.9938701898292062,1.0
665,9734,2.567585300216503,1.3779351414985066,883.6737237786278,-23.24905392356595,5.361204076156662,23.85919146758909,0.0021520251839551707,0.0022551857688451918,0.00019339687374317848,0.04793651378206644,0.968338590050215,0.0
674,9695,2.8781732200740646,1.2472535709787684,872.792517290345,0.1468524876690775,-12.339509784854808,12.340383599534585,0.0021255260024535746,0.0022580128663991965,0.00019334982559872285,0.06233133059425634,1.04283559951128,0.0
701,9622,3.1176693135511155,0.9454955881179958,850.8331299101466,10.65239696431917,-5.923170774663732,12.188417170053986,0.0020720479444387443,0.0017435562261199846,0.00019335243095745488,0.15853480572223838,1.1260222609459698,0.0
729,9807,1.516067224006115,1.1266124035913023,826.4122585872142,-19.482514058347338,7.234457861602652,20.78234189366073,0.002012575394008757,0.0020937610448581736,0.00019338028559155957,0.04033918485294933,1.0605257472317666,0.0
748,9743,2.303283456026622,1.3811392211255948,814.4666051244357,19.165145745405887,1.9195443284068645,19.261034807906046,0.001983483947246286,0.0018813623060808158,0.00019339281429918886,0.0514859932732241,1.0825615849328796,0.0
758,9690,3.044310381078064,1.2181332433948224,808.9621035344232,-7.054785798732381,18.55042352602176,19.846617234702176,0.0019700787438006353,0.002067677299883464,0.00019342969136326835,0.049540434051150405,1.0175171896841888,0.0
787,9780,1.9604208961102143,1.0030566905872031,785.296547569001,-2.2090043817542813,4.646971524502785,5.14529345209283,0.0019124456253096667,0.001622938254502871,0.00019336889478076746,0.15138070697299857,1.1146931356756489,0.0
794,9823,1.8359307386424428,0.8678950099994327,780.1886552618952,12.222509807754042,24.047126067244573,26.97506289324637,0.0019000062909874703,0.002150654018524679,0.00019340977197911612,0.13191941980725866,0.9858259326241965,0.0
829,9861,1.4002910844846814,0.8559921400285055,751.0571014380666,-30.5694754477555,16.747099324427726,34.8562500124895,0.0018290617378230382,0.0017113761745728535,0.00019340306667280647,0.06434203986479696,0.9912881357921971,0.0
846,9817,1.6746552690597485,1.005548043372414,740.2067706703157,-17.379793175766128,-9.16434538041709,19.64796267005765,0.0018026377484725376,0.0017920685334782717,0.00019337001534899183,0.005863194090560722,1.0673903401959883,0.0
847,9663,2.4806640236898354,0.8751090696129726,739.5829976547453,-6.723576853003275,-19.1535309466666,20.299365345329303,0.0018011186637668852,0.0017536989385427328,0.000193928413094407,0.02632792951297172,1.0175127206722483,1.0
858,9637,3.156421849681913,0.992666249261854,735.4815697084713,-12.757134471177968,7.14885227044606,14.623630489737454,0.0017911303886908568,0.0018416277109570335,0.00019311877045752183,0.028192990630394776,1.0875850312823439,0.0
864,9781,1.9062397579131407,1.0621982295542785,732.3207667276114,-13.912467404605378,-0.0527781082250635,13.91256751332819,0.0017834328330961914,0.001723688457962232,0.00019354602629577866,0.033499649678557265,1.0469434569738025,1.0
876,9671,3.143862590478225,1.1539551951329248,724.7891798474899,-13.247762735913057,-8.564803455756314,15.775267850112144,0.0017650910354337452,0.0019733721699996525,0.0001934276096334914,0.11800022230282602,0.9405298430396248,0.0
887,9666,3.13797330721469,1.1347830294063874,717.9393950619146,12.371657644483156,-16.316112187056422,20.47616736044393,0.001748409641649399,0.0020216284409206122,0.00019342234408995245,0.156267039921758,0.9928145243636367,0.0
937,9779,1.7561643496996635,1.2124623725359045,682.7959280788002,-6.2380359378184975,11.228821244024058,12.845213851538675,0.0016628241772816642,0.0017592212139168496,0.0001933966337672946,0.05797187577147957,1.004514758240799,0.0
951,9632,3.289566220606704,0.9847587795592968,674.3111787712961,-9.363384944660854,24.067850252983806,25.82507296063177,0.0016421611274500848,0.001607594954346462,0.00019310435096059992,0.02104919701594474,0.9564932172962405,0.0
967,9808,1.2177427421858418,1.1934028502222271,667.3567509694922,8.823340732533751,-10.02890437198986,13.357779178624964,0.001625224894803623,0.0019912002541594524,0.00019543737318810034,0.22518444095089396,0.9831065584200305,2.0
1003,9647,2.7488935718910694,0.959307017980425,646.8935109722086,16.65383221923272,21.907807841098368,27.519123750382114,0.001575390429169444,0.0016355380404133508,0.00019335693825391217,0.03817949514623941,1.0403399525756758,1.0
1017,5961,2.692925858244961,1.2306800527276782,637.1392150816218,0.9762940949013232,0.9362682223815022,1.3526819079076249,0.0015516356316198094,0.0016829216184744255,0.00019348355087313817,0.08461135087337603,0.9585696010830578,1.0
1031,9696,3.1244939998148125,1.2952347983361887,633.5742272523728,-16.37894199596414,-7.046844512828506,17.830528833860733,0.0015429537580022121,0.0014678511656042179,0.00019347228717221275,0.04867455813791573,1.0497712904154717,0.0
1046,9631,2.6020881680595265,0.8252615547148763,626.9919146995016,10.219096228297497,-13.49643477258338,16.92878256974795,0.0015269237437545648,0.001555479697310797,0.00019337415078962738,0.018701623884645194,1.067863835346997,0.0
1062,9624,3.3208855676583013,0.9697501773412222,614.8046332855188,1.555998597580202,19.157538556338324,19.22062473420833,0.0014972438564600885,0.001479886964099754,0.00019319559466567451,0.011592562083621567,0.9277638909636502,1.0
