second_fit_index,flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,num_ps,chi2dof,true_q,fit_q,fit_q_err,true_u,fit_u,fit_u_err,fit_p,fit_p_err
0,138,9891,1.0659251837722643,0.7388896757842112,3229.24194127734,60.85260905359737,79.45384344446346,100.0797345456475,0.0,0.8132002771209418,549.5736952454508,548.0397244289076,21.91489249559595,717.5656561375649,706.8381879869412,22.12515684204095,894.4091700943005,22.046448304098167
1,159,9809,1.7158370095244984,1.0175769685388587,1224.1521240926916,-24.674408189520573,85.8891038831755,89.36310528041196,0.0,1.0488222502430231,-222.8401690183208,-221.91746021980575,22.08772935602597,775.6839507213657,770.4031602230692,22.112672578189915,801.7283757184232,22.110762484204937
2,179,9893,1.281600817240726,0.7310376605341364,1014.226082442572,-23.509993792429928,-77.36370440427096,80.85705020139869,0.0,1.0606339556660414,-212.32407886280296,-204.26649744608696,22.003041645971063,-698.6891370571153,-691.0753534857358,22.40842946945185,720.6316300123989,22.376129270063355
3,383,9785,2.000742042706263,0.8759571604966708,485.6868794419341,-24.81117197564379,35.913261473579176,43.65039065660969,0.0,0.9824576860324132,-224.07531374727228,-208.8321840196572,22.11132446459729,324.34079858379084,350.80606782954743,21.97296648922213,408.2594497478889,22.00925200458623
4,395,9694,2.4866819015914485,1.0589021011364903,661.5096400320617,10.72433121110694,40.76620590065339,42.153230284997015,0.0,0.7955372305402483,96.85386418736869,96.14112259345724,22.19082631282157,368.1688388779864,373.8005822359704,22.1230442025834,385.9663077698371,22.12725590944515
5,404,9641,3.0962038789677027,1.0188201606618688,452.1354227637498,-37.06181126517792,-18.683718840972585,41.50492987566878,0.0,0.9403268167877372,-334.7136118938391,-293.0372330143155,22.085242840336235,-168.73689664343726,-147.1402749583971,21.98178642324182,327.90407202033794,22.06445003787307
6,409,9746,2.158972284716985,1.0258608002251488,360.3076021109718,-21.70331756033477,-34.48193348097106,40.74356059196163,0.0,1.0402605216172427,-196.00757660551864,-209.82833858731703,22.117751409305427,-311.4141512922497,-354.0888622020381,21.958601319180303,411.59063887538514,22.00007429950215
7,418,9850,0.8618008418776082,0.976007950926918,565.2864749040587,3.494477452028195,-40.31935875654063,40.47050856119012,0.0,1.065367716481021,31.559417354998548,-37.58750937559114,22.31114653525092,-364.1332611103408,-396.0562123450812,22.313488444565195,397.83582568465624,22.31346754068989
8,437,9797,0.7305278807491334,1.2787228927950365,2250.560009194753,37.02612385540544,-13.337842260605882,39.35520148499595,0.0,0.9241918425730296,334.3913108131224,356.23823135557313,22.275583065598735,-120.45707442561633,-112.2333421182065,22.342613567631133,373.4996660806663,22.28164386188115
9,469,9886,1.5303317501723588,0.7340928495581129,555.8008145951839,7.618555208850671,-36.572150270761824,37.35725577310905,0.0,0.9982437317055408,68.80489766464703,24.931202369596782,22.31207291168653,-330.29137254693126,-331.6218335112142,22.96988766126768,332.55767216068443,22.96624325385561
10,480,9861,1.4002910844846814,0.8559921400285055,777.2486541380327,-31.63552225786776,17.331119545643205,36.07178916041485,0.0,0.953066691545474,-285.7075668351856,-283.36952665135294,22.031995966648225,156.5212660487682,157.52726237653914,22.199203699514957,324.21154671982123,22.07158416405152
11,485,9761,2.042547301875515,1.076602338457689,469.1378770820438,13.58914950284536,32.91309696465839,35.60810211195884,0.0,0.8884419867722257,122.72668705040697,107.8622559445104,22.083979051053504,297.24563337797986,362.53242681588864,22.130997091062085,378.2380556613212,22.127177217612275
12,487,9644,2.6716019433415648,0.9064033492953304,1053.2186420139294,-24.058697934211256,-26.21768307202182,35.58353343829981,0.0,1.0835037950881885,-217.27955024661244,-204.3035277401314,22.00640975774951,-236.7778340280277,-230.81604031188516,21.964378851777557,308.2466154109732,21.98285266644667
13,535,3264,1.764835873046031,1.536906907530245,351.5115205462776,32.44846096391595,-5.293084376948407,32.87733810922461,0.0,1.032073745658172,293.0494004170039,322.6856812718236,22.226407757276803,-47.80304387151886,-39.62808677028971,22.254746069827693,325.10988013121744,22.22682905830163
14,585,9642,3.150332247396144,1.0266886538231188,561.8912026226922,-13.173838410150458,27.2973721408792,30.310007328511208,0.0,1.0521416442534863,-118.97591850591066,-90.7467577757855,22.0079420839997,246.52875055430923,228.6092102385076,21.91276478114776,245.96167395082358,21.925744769087952
15,593,9733,2.976955925180019,1.4547152924367677,325.4279258724084,0.4516063827097554,-30.030604060538074,30.03399954327945,0.0,0.9227033418484208,4.078559529364329,-17.984169336615416,22.329571101323975,-271.2131870872888,-241.7269320289157,22.280905189139176,242.3950082300378,22.281173371191965
16,598,3410,1.8303557198321283,1.1958378754177277,1294.1715667477931,26.892582342496617,12.611830710203884,29.70301767347558,2.0,0.9851071270087748,242.87300220178025,484.38858655905705,98.67056200354368,113.90029967510596,205.43990714958687,87.17654942685272,526.1538351454942,97.00625961128154
17,657,9823,1.8359307386424428,0.8678950099994327,810.5763890795888,12.698566941009204,24.983742693343363,28.025720353319727,0.0,0.991218471010504,114.68363422093222,129.83026476898388,22.07506462625446,225.6338389854224,223.7037681364517,22.19510603385821,258.6489387730632,22.164921744892037
18,750,9760,1.505563921197102,1.4507215337648471,936.7990969625416,21.70169748980786,-12.99968920402268,25.297343602447995,1.0,1.0354431650915448,195.99294538165037,243.85903278555995,23.986301407023035,-117.40313758124384,-122.66417030813948,23.149700776939937,272.97202521227894,23.81973502132555
19,772,9647,2.7488935718910694,0.959307017980425,584.3255460417864,15.0430626372592,19.788870288850827,24.85745604074292,0.0,1.0057511062569593,135.85730587304352,123.41772463078226,22.49944615119726,178.71776968178733,168.5800037627252,22.48543981176354,208.92858210804962,22.490328271458857
20,773,9734,2.567585300216503,1.3779351414985066,920.0067058411432,-24.204958163383527,5.581634452539882,24.840182021332435,0.0,1.0178719661077575,-218.6004595036478,-266.3455563427731,22.3381351624695,50.409004959670206,59.02476338703024,22.464240111251243,272.8074010660932,22.344054252386382
21,789,9632,3.289566220606704,0.9847587795592968,635.0746839090957,-8.818552800629922,22.667401747123137,24.32237602420822,0.0,0.967766329918945,-79.64234771085468,-76.63703049645298,21.992064156061083,204.71443925777277,242.509972286379,22.08492470927517,254.33112491721215,22.076509240160643
22,816,8427,1.690767474821594,0.9144108446132794,455.503705910723,-18.019976146274345,15.29199420334617,23.63397188429125,0.0,1.0334631846684823,-162.74248603244442,-140.48149000254537,22.34107713535262,138.10546322841932,200.30528793249343,22.036826282592983,244.65742867743532,22.137600412858163
23,833,9887,1.1477038256515248,0.7718949982558877,1261.3919359959232,12.598325423539029,19.47444396634202,23.194218488140205,0.0,0.8974029547143192,113.77833037234006,126.64888895492604,21.783137141619704,175.87811434685491,175.65418871788253,21.743115888948736,216.55099881472418,21.75681321511007
24,855,9837,1.41617280777493,1.0022260386211457,521.8368774487701,-6.830466154081903,21.660781562931376,22.712215343270376,0.0,0.8566788384763568,-61.68748691188388,-84.3226054925591,21.98976029540443,195.6234243787284,193.11835348692276,22.08425273907308,210.72493979250254,22.069149445613558
25,894,9663,2.4806640236898354,0.8751090696129726,803.0947674637725,-7.300964741496343,-20.79834248556388,22.04257553697808,0.0,0.9945022512905276,-65.93666622094807,-18.665954107973683,22.353130811906933,-187.83454173188133,-211.78086428692632,22.01669637307917,212.60186339935612,22.019309415840087
26,911,9807,1.516067224006115,1.1266124035913023,865.2220327641924,-20.397447208415645,7.574200735675754,21.758317246616624,0.0,1.0201704548070003,-184.2139656827139,-182.6974005722953,22.286427603238906,68.4043223712864,36.3933589054476,22.171531377361585,186.28692049710426,22.282053318937216
27,937,9690,3.044310381078064,1.2181332433948224,862.5630428200838,-7.522228146920331,19.77955418714582,21.16163226541276,0.0,0.9684515455632624,-67.9349461506443,-103.29445357231197,22.19031610437209,178.63363385722812,195.58484750042052,22.10777372404145,221.1858420210599,22.125801796636953
28,940,9743,2.303283456026622,1.3811392211255948,892.050570545851,20.99076756397116,2.1023951167178705,21.09579076857425,0.0,1.102596023013182,189.5723761985193,212.93755773171128,22.275049209529527,18.987206483504536,35.25807285730186,22.346319256235454,215.8368253898224,22.276954006733686
29,947,9643,2.579313877170057,0.8568432171980903,487.3142696073617,-12.153399580529817,17.10256187650338,20.981009129773746,0.0,0.9984912953950488,-109.76010431012794,-142.35568322247653,22.40688526648664,154.45710997133153,119.19134503176711,21.957934102982577,185.66560606698226,22.22296103502249
30,975,9765,1.5180457038801425,1.4103549507826931,313.28905482670007,-15.193730058558245,-13.773083817790791,20.50724922909523,0.0,1.105644468155886,-137.21801748038789,-165.83047907192312,22.223582346888332,-124.38783950909558,-164.49561585664742,22.13159059986484,233.57772887259873,22.178005903560308
31,976,9817,1.6746552690597485,1.005548043372414,772.039655283753,-18.12721804769557,-9.558461674149882,20.492931067197105,0.0,0.8988615103741517,-163.7110119340586,-163.37344194558432,22.3870196545752,-86.3246323341337,-97.34869401836733,22.099204460305224,190.17794235985653,22.311964317094084
32,989,9666,3.13797330721469,1.1347830294063874,711.5815500886072,12.262098144186234,-16.1716218407042,20.294836876811715,0.0,0.9107054261265548,110.74178565831656,99.78521396555148,22.00377379106308,-146.04957965368376,-164.02113701165322,21.915860305464733,191.9896411600022,21.939643320033742
33,993,9667,3.562590879379344,1.164137224418048,360.17234083444515,20.20045115713505,0.582448789324981,20.20884641794244,0.0,1.0398366704116906,182.43484972474923,132.515690242906,22.450453507915825,5.260226938809387,23.926239061843432,22.50675766905183,134.6583568747157,22.45223322013205
34,1005,9754,2.0934108941683864,1.0341350558700115,590.0831986151476,19.976088427657967,-1.4707864581431067,20.03016030078311,0.0,0.9083651365971802,180.40857909754453,213.52868664563476,21.739505454908937,-13.28300563097864,8.71215854187146,21.78718361480771,213.70634461117055,21.73958478014604
35,1019,9782,1.9917383068021592,0.9219868337305503,477.090306076844,-15.759463734759612,-11.667043254563398,19.608176751321288,0.0,0.9985775537068262,-142.32728644666895,-123.8551190538408,22.12711308744201,-105.3677101724839,-100.76884414060672,22.05987643342054,159.66981701397094,22.10035744989775
36,1040,9826,0.9151916627006884,1.1429462673679935,362.5883470205189,-19.0739937285214,-2.279174544423713,19.20968176101891,1.0,1.0492358062494225,-172.2615575486549,-160.4859605466451,22.743374805488813,-20.58374153497794,-11.747623635800828,22.396911476566792,160.91535101931,22.741542240982206
37,1055,9710,3.591178050861697,1.3999536071547776,484.87233691975575,8.283133790200758,17.15251173138075,19.04780733001885,0.0,0.9436009586427622,74.80685735731784,73.08954978065873,22.454663611972524,154.9082184241795,173.6547826335406,22.640788301565934,188.4093039598672,22.612876436432746
38,1056,9635,3.0702415909314187,0.978509377322622,346.99733594987754,-7.243385686207567,17.589303959754826,19.02236184041833,0.0,0.927195258660701,-65.41665673120009,-50.902650559524304,22.084576703435967,158.85298797038922,111.75639845701038,21.986634146781697,122.80298217090296,22.0034932382602
39,1065,9773,1.1323911762048722,1.4027544128059766,529.1236988205153,16.046117790552845,9.942270294576224,18.87661608336381,1.0,0.8349154020886147,144.91612415058114,167.6015416414878,22.840180603515364,89.79089491638355,68.31435162138136,23.49348589212477,180.98930188840748,22.934392691594
40,1078,9792,1.5480677625808226,1.1966494253321391,461.9144607389373,18.6800428766425,1.880684561902334,18.77447672492045,0.0,1.0117636263990686,168.70369817698045,143.13960018820518,22.121029846528508,16.984888246375636,7.482968114546772,21.94480868433226,143.33506184406716,22.12055146723677
41,1085,9624,3.3208855676583013,0.9697501773412222,596.0863599764344,1.5086248377853044,18.574270273679936,18.63543573681316,1.0,0.9084243994238328,13.624732607775105,-1.9621884274079129,22.45091966265384,167.7484418425369,182.33562872899864,22.850148104682063,182.34618638025827,22.85010228000813
42,1123,9759,1.976480896942039,1.219348055744519,415.6040230174132,-15.093544689629493,10.11830014371163,18.171270981856978,0.0,0.958717410736028,-136.31322072199077,-112.67675417036116,22.311486607901102,91.38066035401069,75.38196651965639,22.36125790701209,135.5672962286207,22.326887231373703
43,1133,9889,1.335294043090938,0.7458578269662859,470.7072656505275,8.753246177633812,15.84369758368146,18.10088593879909,0.0,1.135770714320654,79.05254880687734,64.27595578825189,22.252098743682005,143.08802141492566,160.21009229425775,22.75547785329239,172.62291900390252,22.686354442859486
44,1138,3523,1.6566280409766294,1.1555850495523337,305.00639874834934,-17.669292660713985,3.781131015102378,18.069334655247555,0.0,0.9147008266813668,-159.57538404588516,-155.02713954676176,22.09073178752317,34.14825060905342,7.471726089874458,22.113681220862752,155.20708967960599,22.090785000278498
45,1140,9631,2.6020881680595265,0.8252615547148763,668.5626962937416,10.896642154229696,-14.391274608757136,18.051193730664835,0.0,0.9206464049736932,98.41004334247762,75.85784869100922,22.11194585859536,-129.97086056015434,-106.02943092101592,21.93120655168256,130.3712139602241,21.9925642439978
46,1143,9894,1.5121215616582708,0.7046752451648378,1653.268508238553,4.553570602875964,-17.424436467511235,18.00960830905857,0.0,0.9173847058228782,41.12432748083887,49.79183751680138,21.94374631027667,-157.36403230608303,-143.3035918875433,22.080559102930224,151.70743729682837,22.06586218461447
47,1159,9840,1.0759291800955066,1.0452904194257904,977.7569738312978,17.545805760242988,-2.7178638944575537,17.75505798145903,0.0,0.9420404433539924,158.46014587842254,169.75801525757512,22.022880762073257,-24.54564441658776,-21.29822351052301,22.138831827124225,171.08886015429323,22.024682294393827
48,1177,2957,2.482466417135874,1.0926219007597509,2284.551306184542,-17.403734182056482,2.0830539094819445,17.527951308395664,0.0,0.9722480921771686,-157.17706527715296,-141.18442641351675,22.213335063221287,18.81253166024768,7.405246538213849,22.254058115044288,141.37849885327492,22.21344689093413
49,1184,9697,3.69187971629383,1.3237846097408774,358.5626050552696,3.4203008115586417,17.124573249551744,17.462802370204273,0.0,1.0019796026459766,30.889511314193616,21.461249986879896,22.46945763093173,154.65589966682282,142.5855307013955,22.48221176620462,144.19160452813455,22.48192930382092
51,1202,2996,3.235017031897151,1.3727274491864552,695.8001123521714,-6.323585204065951,16.012324793699847,17.21575659481792,0.0,0.9716558841998406,-57.10973024569993,-67.69293926168746,22.04034338426537,144.61093194201763,172.93126064399013,22.05276388280548,185.7082521963043,22.051113984051636
